node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
0,-0.20331376791000366,0.23033468425273895,-1.2136837244033813,0.6686403751373291,-0.341695636510849,-0.5257883071899414,0.9320863485336304,-0.2930593192577362,0.8966101408004761,0.3316032290458679,-0.24277907609939575,-0.4219774603843689,0.2630959749221802,-0.49163007736206055,0.5841792821884155,-0.14679095149040222,0.2922627925872803,-0.5524575114250183,0.2556307017803192,-0.033881958574056625,0.1452435553073883,0.2555203437805176,-0.762953519821167,1.3422855138778687,-0.1578846573829651,-0.2891247868537903,-0.3688667118549347,-0.13632065057754517,-1.557410717010498,0.5038675665855408,0.32313212752342224,-1.1883282661437988
1,0.031781695783138275,0.23616935312747955,-1.4197193384170532,0.6363688707351685,-0.22307471930980682,-0.4349522590637207,1.2514431476593018,-0.3845214545726776,1.1492347717285156,0.281422883272171,-0.2972046136856079,-0.47872552275657654,0.268282413482666,-0.773762047290802,0.7368379831314087,0.06408819556236267,0.15135063230991364,-0.5449231863021851,0.18901072442531586,-0.2124965935945511,0.048177748918533325,0.3740253448486328,-0.7154971957206726,1.2908190488815308,0.06098828837275505,-0.14403623342514038,-0.38330134749412537,-0.19078433513641357,-1.4502718448638916,0.5447908043861389,0.38268256187438965,-1.3595664501190186
10,0.16179710626602173,0.3654308617115021,0.08201914280653,-0.506607711315155,-0.1347392052412033,0.17520104348659515,0.6319682598114014,0.4122350215911865,0.4117116928100586,-0.00856924057006836,-0.4154900014400482,-0.25205132365226746,-0.2118171900510788,-0.21577775478363037,0.6346551179885864,0.15795153379440308,0.06003881245851517,-0.6454366445541382,-0.4943341314792633,-0.8149970769882202,-0.06136786565184593,0.3051421046257019,0.1844245344400406,0.056388840079307556,0.11860209703445435,0.5910893678665161,-0.015818070620298386,-0.31020405888557434,0.4767740070819855,-0.19935902953147888,0.7943428754806519,-0.14899151027202606
100,0.3656030297279358,-0.17609162628650665,-0.30020883679389954,0.18871784210205078,0.4208868741989136,-0.4501533508300781,-0.5433124899864197,-0.5093311667442322,-0.2448527216911316,0.27344873547554016,0.060033317655324936,0.5963025093078613,0.18580254912376404,-0.014058884233236313,-0.012457981705665588,-0.17127753794193268,0.027725087478756905,0.30269500613212585,-0.06290324032306671,-0.07678250968456268,0.15820109844207764,0.18130064010620117,-0.3772587180137634,-0.42975735664367676,0.2285953164100647,-0.007652170956134796,0.25648313760757446,-0.3586753010749817,0.1704939305782318,0.2529405355453491,-0.13537682592868805,0.02004658617079258
101,0.40319010615348816,0.1755724996328354,-0.14324375987052917,-0.5256964564323425,-0.6627117395401001,0.18523220717906952,-0.4254089593887329,0.01265620719641447,-0.12820203602313995,-0.28436166048049927,-0.2981630563735962,-0.07907120883464813,-0.09394344687461853,0.4664246737957001,-0.2377355843782425,0.27316397428512573,0.07150381803512573,-0.23846037685871124,0.20900894701480865,0.21989747881889343,0.10362256318330765,-0.41686752438545227,-0.6514133810997009,-0.321652352809906,-0.391886830329895,0.49883022904396057,-0.16879011690616608,-0.34558552503585815,-0.1721859723329544,-0.3391192555427551,-0.3280867338180542,0.025694021955132484
102,-0.20223617553710938,-0.0914960578083992,0.028597045689821243,0.3147749602794647,0.04234873130917549,0.07118711620569229,0.22990259528160095,-0.14745306968688965,0.004327576607465744,0.14781257510185242,0.29481324553489685,-0.32493218779563904,0.3951416313648224,-0.3123810589313507,-0.017179442569613457,-0.16695284843444824,-0.07301697134971619,-0.009548326954245567,0.17096664011478424,-0.12312683463096619,-0.14096228778362274,-0.16708144545555115,-0.24054326117038727,-0.6335739493370056,0.6287422776222229,0.14296559989452362,-0.48533374071121216,-0.04583556577563286,0.5005186796188354,-0.3055582046508789,-0.9319585561752319,-0.1995253711938858
103,-0.13341259956359863,-0.061931878328323364,-0.023699883371591568,-0.2705022096633911,-0.37523096799850464,-0.11022006720304489,0.28425905108451843,-0.07562347501516342,-0.15459726750850677,-0.3288864493370056,0.1470377892255783,-0.05239468067884445,-0.1112702339887619,-0.13393747806549072,0.14252208173274994,0.16199640929698944,-0.10179153084754944,-0.14795590937137604,0.08970476686954498,-0.31021612882614136,-0.11508343368768692,-0.20688557624816895,0.1016870066523552,-0.27360999584198,0.5557819604873657,0.1630515307188034,-0.227902352809906,0.06964172422885895,0.27895691990852356,-0.30258139967918396,-0.5655223727226257,0.05179496854543686
104,-0.41099563241004944,-0.05761614441871643,-0.1378181427717209,-0.3246890604496002,-0.22985555231571198,-0.1957986056804657,0.033601149916648865,0.17194947600364685,-0.3314422369003296,-0.7356264591217041,0.22016867995262146,-0.3965373933315277,-0.13447771966457367,0.2234136164188385,0.3323134481906891,-0.6466109156608582,-0.2793278098106384,-0.18096092343330383,-0.1573885977268219,-0.4936278462409973,-0.07779111713171005,0.154039204120636,0.00408112071454525,-0.2653758227825165,0.8586251735687256,0.14678731560707092,-0.36088141798973083,0.3938579559326172,0.26992592215538025,-0.36356234550476074,-0.2079571783542633,0.48092520236968994
105,-0.09954296797513962,-0.08115430921316147,-0.09981532394886017,0.12524132430553436,-0.12371675670146942,0.04141736775636673,0.2753981947898865,-0.1898830085992813,-0.08234837651252747,0.024702424183487892,0.11673367768526077,-0.1825372576713562,0.138404980301857,-0.2878287136554718,0.03179751709103584,0.06000887602567673,-0.09081743657588959,0.035599686205387115,0.26822152733802795,-0.23551121354103088,-0.2864159345626831,-0.14267399907112122,-0.14350523054599762,-0.5791303515434265,0.41641759872436523,-0.048183172941207886,-0.28472626209259033,0.07782348990440369,0.34496578574180603,-0.1554362177848816,-0.7396426200866699,-0.27328920364379883
106,0.5510132908821106,-0.06502759456634521,-0.7163180112838745,-0.3309060037136078,0.27258017659187317,0.12746821343898773,-0.32821813225746155,-0.13824458420276642,0.17127521336078644,-0.060798972845077515,-0.2230190634727478,0.1114642471075058,-0.39125537872314453,0.06181127205491066,0.010708171874284744,0.45993345975875854,-0.26319822669029236,0.13937455415725708,0.13176017999649048,0.05861962214112282,0.01628054678440094,0.051579222083091736,-0.4686632752418518,-0.2183285802602768,-0.11285915970802307,-0.005145946517586708,-0.04061912000179291,-0.12450635433197021,0.03808463737368584,0.22311732172966003,0.2620474696159363,0.06526362895965576
