node_id,community_id,community_size
10007042,0,374
10046442,0,374
10074432,1,126
10077242,2,298
10093672,0,374
10104672,3,127
10107362,4,73
10125152,5,24
10125822,6,210
10130032,2,298
10138132,0,374
10144442,7,156
10166632,0,374
10214802,8,2
10241462,9,3
10241802,2,298
10263662,10,79
10270072,11,60
10270872,12,82
10284152,1,126
1032291,13,373
10326,2,298
10332972,14,216
10348132,7,156
10367842,13,373
10507892,15,232
10523552,5,24
10524,2,298
10545772,16,67
1058591,17,186
10599392,6,210
10609292,2,298
10618402,0,374
10638782,2,298
10645702,10,79
10651272,18,57
10659742,12,82
10701982,19,50
10717512,7,156
10722102,5,24
10728992,0,374
10732492,17,186
10750192,6,210
10768042,6,210
10790832,7,156
10804132,14,216
1081091,11,60
10821392,20,90
10836002,21,59
1086591,22,4
10936542,19,50
10969982,18,57
10996862,23,338
1100251,0,374
11039482,2,298
1106311,13,373
11069572,17,186
11071232,14,216
11120172,17,186
1112751,24,71
11130772,2,298
11138972,3,127
11142222,22,4
11162812,20,90
11206912,15,232
11221192,23,338
11231562,0,374
11264322,15,232
11288162,1,126
11332342,25,38
11347052,26,2
11350892,16,67
11358372,0,374
11360912,13,373
11364652,1,126
11376132,6,210
11379982,13,373
11395432,3,127
11402482,19,50
11425612,27,34
11442052,23,338
1147031,18,57
11541862,6,210
11550142,15,232
1160081,6,210
11606702,1,126
11620042,3,127
11625152,10,79
11626822,28,3
11650012,14,216
11672342,3,127
11702862,14,216
11724382,13,373
11726732,0,374
11763862,29,33
11767072,17,186
11769872,12,82
11770552,24,71
11786302,0,374
11792612,30,41
11819122,17,186
11842342,7,156
11918842,13,373
11920922,31,2
11926262,1,126
11944562,14,216
11963282,2,298
11981952,30,41
12018412,14,216
12037502,24,71
12062282,32,2
12080652,7,156
12081592,24,71
12114432,21,59
12115732,15,232
12118882,23,338
12149902,21,59
12163342,4,73
12168312,15,232
12174212,14,216
12217472,2,298
12222522,2,298
12227112,6,210
12230022,23,338
12264532,6,210
12286822,2,298
12287142,11,60
12301112,19,50
12327342,0,374
12334662,0,374
12369282,14,216
12377702,13,373
12389772,0,374
12429382,33,3
12448322,4,73
12455292,14,216
12464552,7,156
12470922,15,232
1249501,18,57
1253451,2,298
12618652,0,374
12623252,1,126
12650962,14,216
1265601,12,82
12681372,13,373
12695882,10,79
12706762,2,298
12715022,6,210
12739402,15,232
12740012,3,127
12741382,0,374
12771132,0,374
1277191,2,298
12783392,14,216
12787922,4,73
12790082,19,50
12793382,19,50
12803772,7,156
12818,12,82
12874212,6,210
1290661,34,2
12920142,35,38
12925,23,338
12952252,21,59
12964542,15,232
12966662,13,373
12967642,0,374
12973362,7,156
13008262,3,127
1304091,6,210
13043702,2,298
13051142,2,298
