node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
1,1,1,1,0.08729325979948044,0.08729325979948044,0.06709379702806473,0.15384615384615385,0.1111111111111111,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.21110488290981566,0.09090909090909091,0.09090909090909091,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.4652289725459368,0.0,0.0,2.2596063449542525,0.9096904256717415,2.2596063449542525,2.2596063449542525,global,0
10,1,10,1,0.2767484784126282,0.2767484784126282,0.2502589225769043,0.6153846153846154,0.4444444444444444,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.8444195316392626,0.0,0.0,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.5078063873359828,0.0,0.0,3.5521488724869132,2.202232953204402,3.5521488724869132,3.5521488724869132,global,0
100,1,100,1,0.06002536043524742,0.06002536043524742,0.05924104154109955,0.3076923076923077,0.2222222222222222,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.4222097658196313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906001837681939,0.0,0.0,2.2972530148979193,0.9473370956154082,2.2972530148979193,2.2972530148979193,global,1
101,1,101,1,0.037673864513635635,0.037673864513635635,0.02943335846066475,0.07692307692307693,0.05555555555555555,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.10555244145490783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30734897889432516,0.0,0.0,1.6602938925959052,0.31037797331339406,1.6602938925959052,1.6602938925959052,global,2
102,1,102,1,0.13222070038318634,0.13222070038318634,0.09078716486692429,0.38461538461538464,0.2777777777777778,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.5277622072745392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736022609686373,0.0,0.0,2.5979440980505917,1.2480281787680805,2.5979440980505917,2.5979440980505917,global,3
103,1,103,1,0.09101047366857529,0.09101047366857529,0.07929407805204391,0.23076923076923078,0.16666666666666666,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.3166573243647235,0.0,0.0,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.33374716079023187,0.0,0.0,2.411169760557005,1.0612538412744938,2.411169760557005,2.411169760557005,global,0
104,1,104,1,0.049925580620765686,0.049925580620765686,0.022277547046542168,0.07692307692307693,0.05555555555555555,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.10555244145490783,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3581103845252648,0.0,0.0,1.6853236871708912,0.33540776788838,1.6853236871708912,1.6853236871708912,global,3
105,1,105,1,0.09484297782182693,0.09484297782182693,0.06437025964260101,0.07692307692307693,0.05555555555555555,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.10555244145490783,0.0,0.0,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.6506918216182487,0.0,0.0,2.1332507860596355,0.7833348667771242,2.1332507860596355,2.1332507860596355,global,0
106,1,106,1,0.09458470344543457,0.09458470344543457,0.060527920722961426,0.38461538461538464,0.2777777777777778,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.5277622072745392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333051014495655,0.0,0.0,2.465669926558496,1.1157540072759844,2.465669926558496,2.465669926558496,global,3
107,1,107,1,0.11532009392976761,0.11532009392976761,0.08818349242210388,0.23076923076923078,0.16666666666666666,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.3166573243647235,0.125,0.125,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.34685559061021054,0.0,0.0,2.4345499857119526,1.0846340664294414,2.4345499857119526,2.4345499857119526,global,0
108,1,108,1,0.21762096881866455,0.21762096881866455,0.18282881379127502,0.5384615384615384,0.3888888888888889,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.7388670901843548,0.0,0.0,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.5383988566548106,0.0,0.0,3.3259904175732022,1.976074498290691,3.3259904175732022,3.3259904175732022,global,0
109,1,109,1,0.275391161441803,0.275391161441803,0.2414119392633438,0.6153846153846154,0.4444444444444444,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.8444195316392626,0.0,0.0,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.41856290339177976,0.0,0.0,3.524289973726992,2.1743740544444807,3.524289973726992,3.524289973726992,global,0
11,1,11,1,0.285748153924942,0.285748153924942,0.2443752884864807,0.5384615384615384,0.3888888888888889,0.0,28,0,1.0,0.8999439461883408,1.0,0.8999439461883408,0.7388670901843548,0.14285714285714285,0.14285714285714285,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.3728760020672442,0.0,0.0,3.3308353092819543,1.980919389999443,3.3308353092819543,3.3308353092819543,global,0
