node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
0,-0.25151342153549194,-0.6964460611343384,1.2238273620605469,0.34414148330688477,-0.271481454372406,0.33563169836997986,-0.3200765550136566,-0.012394696474075317,-0.5552893280982971,0.8729221820831299,0.6126372814178467,-0.46566087007522583,0.841874361038208,0.6102310419082642,0.13122937083244324,-0.18366242945194244,1.050011157989502,-0.3354724645614624,0.13117800652980804,0.9106956720352173,-0.9497528076171875,-0.45383667945861816,0.00766696035861969,0.48075148463249207,-0.02217373251914978,0.4332519769668579,-0.30785372853279114,-0.013184666633605957,-0.35398513078689575,-0.06490913033485413,0.005977898836135864,0.21616706252098083
1,0.1673453003168106,-0.5612168908119202,0.6798211336135864,0.7366113662719727,-0.1551918387413025,0.16348062455654144,-0.16770395636558533,-0.19667993485927582,-0.3954591453075409,0.43440553545951843,0.34461694955825806,-0.4078855812549591,0.337891161441803,0.3385394215583801,0.1562768667936325,0.12820707261562347,0.6990026831626892,-0.33358699083328247,0.26791197061538696,0.6461752653121948,-0.46459490060806274,-0.7400355935096741,-0.258070170879364,0.7512290477752686,0.16131658852100372,0.35702943801879883,-0.3464687168598175,-0.019220352172851562,-0.3676925599575043,0.2508097290992737,-0.0690404400229454,0.14164528250694275
10,-0.17064425349235535,0.4677777588367462,0.8456609845161438,0.17048931121826172,-0.2898724377155304,0.7992218732833862,-0.35731396079063416,0.10644388198852539,0.25674253702163696,0.003023136407136917,0.3032854199409485,-0.08032776415348053,0.2912287712097168,-0.188068687915802,0.12773793935775757,0.0983799621462822,0.0832642987370491,0.4774245023727417,-0.11272445321083069,-0.03092208504676819,0.2764531075954437,-1.1438530683517456,0.014094758778810501,0.19186359643936157,-0.1257440596818924,0.03365427255630493,-0.23460158705711365,0.020636290311813354,0.09686096012592316,0.10906285792589188,-0.7909083962440491,0.0668022632598877
100,0.13334141671657562,0.11729273200035095,-0.06803402304649353,-0.08538453280925751,-0.0779048278927803,0.0101395845413208,-0.41173645853996277,0.29277193546295166,0.1165245920419693,0.261746883392334,0.23458954691886902,0.0016568005084991455,0.31239792704582214,-0.416382759809494,-0.18297702074050903,-0.03085559606552124,-0.1663922369480133,0.5301971435546875,0.1208212673664093,0.350622296333313,0.45562899112701416,-0.19605258107185364,0.14457206428050995,-0.30127719044685364,0.5200172066688538,-0.0912671908736229,-0.17854642868041992,-0.38248777389526367,0.2490026354789734,-0.4111730456352234,0.5677984952926636,-0.037675220519304276
101,-0.4806385636329651,0.09806489944458008,-0.3574373424053192,0.2758806049823761,-0.48558443784713745,0.07845669984817505,0.3815653324127197,-0.2733600437641144,0.03700140118598938,-0.6109446287155151,0.5621780753135681,0.13966524600982666,-0.10399830341339111,0.3804996609687805,0.09405860304832458,0.1203145757317543,0.23452576994895935,-0.15643693506717682,-0.029028519988059998,0.35528022050857544,0.08725205808877945,0.45993608236312866,-0.3147349953651428,-0.014620030298829079,-0.04083309695124626,0.10528694093227386,0.02059539407491684,-0.48482418060302734,-0.3468213677406311,0.33726751804351807,0.6486664414405823,0.015572682023048401
102,0.13698680698871613,-0.25154635310173035,0.35558199882507324,-0.35723257064819336,-0.03185371682047844,-0.36843323707580566,-0.3710770010948181,-0.1074194461107254,-0.2144131362438202,0.31856030225753784,0.3254505693912506,-0.029653005301952362,0.6070014238357544,-0.03039540722966194,0.24268411099910736,-0.35503262281417847,0.019692905247211456,-0.18897336721420288,-0.09241710603237152,0.18732090294361115,0.06650802493095398,-0.5135713219642639,0.13120076060295105,0.2838268280029297,-0.46902143955230713,-0.08121152222156525,-0.371171772480011,0.1503361165523529,-0.22756034135818481,0.24718451499938965,0.4430486857891083,0.11008813232183456
103,0.42196157574653625,0.05480193346738815,-0.004732862114906311,-0.15075483918190002,0.4383760392665863,-0.4572257995605469,-0.10925516486167908,-0.13166995346546173,-0.05586894974112511,0.16794542968273163,-0.13908720016479492,0.1609955132007599,0.21160849928855896,0.5030624866485596,0.3730332851409912,0.3991015553474426,0.04983832687139511,0.20466309785842896,-0.38309115171432495,0.21269840002059937,0.023441433906555176,-0.34143632650375366,0.0592675507068634,0.322676420211792,-0.45670580863952637,0.09974244236946106,0.13251183927059174,0.15799102187156677,0.13246531784534454,0.5875124931335449,-0.09153139591217041,0.5059727430343628
104,0.2975032329559326,-0.11207010596990585,0.3535284399986267,0.037686482071876526,0.19980108737945557,-0.32532384991645813,0.41454505920410156,0.29824337363243103,0.08585560321807861,0.33061233162879944,0.19630154967308044,-0.316792368888855,0.22173550724983215,0.10670611262321472,0.4727895259857178,-0.36177361011505127,-0.19996851682662964,-0.6344443559646606,0.009540140628814697,0.01500171422958374,0.651414155960083,0.2254142463207245,-0.06419479101896286,-0.23299986124038696,-0.1693497896194458,-0.11721456050872803,-0.22121232748031616,0.4250202178955078,-0.37889426946640015,0.9039524793624878,0.42832446098327637,0.2292311042547226
105,0.3919786810874939,-0.10980626940727234,0.1252250224351883,-0.24277447164058685,0.26405036449432373,-0.4172562062740326,-0.7717019319534302,-0.011062651872634888,-0.24284282326698303,0.2674378454685211,0.2580203413963318,-0.032213449478149414,0.6053225994110107,0.17370498180389404,0.1576063334941864,0.17984552681446075,0.2683393359184265,0.06236644834280014,-0.11396132409572601,0.2923952341079712,0.005791425704956055,-0.577949047088623,-0.051785871386528015,0.4752965569496155,-0.3878785967826843,0.14294950664043427,-0.31667643785476685,0.0773293673992157,0.11360952258110046,0.1192527562379837,0.2850518226623535,0.22872048616409302
106,-0.010429702699184418,-0.15224361419677734,-0.13503322005271912,0.374328076839447,-0.060322269797325134,0.49106431007385254,-0.1288587749004364,0.11161968111991882,0.1950584352016449,-0.10989850759506226,0.34124478697776794,0.10368642210960388,-0.113384909927845,0.16185659170150757,-0.5507348775863647,0.4171483516693115,-0.011393740773200989,0.044325754046440125,0.022870272397994995,0.5333605408668518,-0.6299804449081421,0.37487196922302246,0.3047097623348236,-0.17430487275123596,-0.08633263409137726,0.4874897599220276,-0.2752116918563843,-0.27964362502098083,0.38812345266342163,-0.028306923806667328,0.39789533615112305,-0.43212807178497314
107,0.43437716364860535,-0.13870692253112793,0.11834332346916199,-0.20458364486694336,0.45640721917152405,-0.4095320701599121,0.19447723031044006,0.20455405116081238,-0.5679748058319092,0.32751861214637756,0.101004458963871,0.1659887731075287,0.36904099583625793,0.30655115842819214,-0.09763841331005096,0.029163599014282227,0.09455106407403946,0.6281619668006897,-0.14167307317256927,-0.617484986782074,0.28901731967926025,-0.365416944026947,0.10944847762584686,0.450677752494812,-0.5000357627868652,0.22858962416648865,-0.17974935472011566,0.41152888536453247,-0.09651236981153488,0.22276462614536285,0.8391820192337036,-0.05759847164154053
108,-0.21852266788482666,0.11231347918510437,0.1208886057138443,-0.3589213192462921,0.2752786874771118,-0.35793888568878174,-0.36892732977867126,0.08229029178619385,-0.14623239636421204,0.004670649766921997,-0.27802878618240356,-0.12362827360630035,0.075353242456913,0.4356525242328644,0.07643697410821915,0.2761062681674957,0.32778841257095337,0.4435272514820099,-0.04395057260990143,0.21459388732910156,0.7101861834526062,-0.36705535650253296,-0.0896928608417511,-0.1754949986934662,0.6044015884399414,0.14365655183792114,-0.03611539304256439,-0.39518240094184875,-0.21271730959415436,-0.11292141675949097,0.2354293167591095,0.37063270807266235
109,-0.08155224472284317,0.4130350351333618,0.1797214150428772,-0.21934548020362854,-0.12486883997917175,-0.09548401832580566,-0.37123560905456543,0.1776019036769867,0.12251336872577667,0.05672505497932434,-0.05856829881668091,-0.09706694632768631,0.05898381769657135,0.24748238921165466,-0.05073210597038269,0.09190347790718079,0.1773655116558075,0.606427788734436,-0.23398134112358093,0.5907385349273682,0.3282207250595093,-0.09737027436494827,-0.00036814063787460327,-0.23546983301639557,0.7745242118835449,-0.18812838196754456,-0.09131060540676117,-0.5849854350090027,0.2915300130844116,-0.29576945304870605,0.23888754844665527,0.09012255072593689
11,-0.337852418422699,0.20467746257781982,0.5555697083473206,-0.3273022174835205,-0.03252486139535904,0.4732542335987091,-0.5520646572113037,0.2043021023273468,0.3220856189727783,0.10777096450328827,0.08441759645938873,0.06112717092037201,0.059853337705135345,-0.20341889560222626,0.17058970034122467,0.3737402558326721,0.20880243182182312,0.4011765718460083,0.10476407408714294,0.2458665668964386,0.21939900517463684,-1.0461657047271729,0.2228998839855194,0.1530795842409134,-0.16961771249771118,-0.09858115017414093,-0.515192449092865,0.13084131479263306,0.03552408516407013,-0.02318882942199707,-0.6343139410018921,-0.13017791509628296
110,0.29731041193008423,-0.03949226438999176,0.506505012512207,0.23112599551677704,0.19704481959342957,-0.37183964252471924,0.4098605215549469,0.21518784761428833,0.02078312635421753,0.4552696943283081,0.14022471010684967,-0.2028767466545105,-0.060968607664108276,0.2502076029777527,0.36322149634361267,-0.4230140745639801,-0.18819913268089294,-0.4034681022167206,0.01997441053390503,0.021148182451725006,0.48412081599235535,0.4059099555015564,-0.3380002975463867,-0.3506559729576111,-0.04881057143211365,-0.16465745866298676,-0.10367579758167267,0.35717713832855225,-0.34715163707733154,0.6639541983604431,0.1639934629201889,0.12230771780014038
111,-0.42638328671455383,-0.03357917070388794,-0.24723508954048157,0.273445725440979,-0.21317735314369202,0.05937203764915466,0.42448505759239197,-0.11512696743011475,0.1597939431667328,-0.6234455704689026,0.42819851636886597,0.23949119448661804,-0.3592723608016968,0.5930881500244141,0.1034155786037445,0.19201576709747314,0.4277007579803467,-0.21956515312194824,-0.06650276482105255,0.5301108360290527,-0.03622124344110489,0.45290079712867737,-0.15922079980373383,-0.10417096316814423,0.07013926655054092,0.117277130484581,-0.0229429192841053,-0.5914658308029175,-0.18005535006523132,0.15916912257671356,0.6317490935325623,-0.03862287104129791
112,0.3958415687084198,0.40285858511924744,-0.3338591158390045,-0.15475809574127197,-0.4482329487800598,0.1392599195241928,-0.23298212885856628,-0.1226654201745987,-0.27545812726020813,0.29268404841423035,-0.06930451095104218,-0.019146472215652466,0.7405364513397217,0.09032988548278809,0.24480098485946655,0.040004581212997437,0.19030353426933289,0.2228931486606598,-0.13218288123607635,-0.6407701373100281,0.05879545211791992,-0.062053173780441284,-0.2540220618247986,-0.016643749549984932,-0.3367137908935547,0.25079676508903503,-0.23871219158172607,0.11583378911018372,-0.40799906849861145,0.6878238916397095,0.46136221289634705,0.2467743456363678
113,0.35131245851516724,-0.03406558930873871,-0.1944165974855423,-0.08262315392494202,-0.033917997032403946,-0.06684209406375885,-0.393097460269928,0.5170835852622986,0.03442010655999184,0.25013771653175354,0.3626939058303833,0.30217212438583374,-0.22017154097557068,-0.7843228578567505,-0.4852866530418396,0.1486709713935852,-0.3902610242366791,0.5580935478210449,0.08976542949676514,0.35518473386764526,0.09271426498889923,-0.03183462470769882,-0.2910517752170563,-0.16584479808807373,0.6075024604797363,0.08933839201927185,-0.1040724664926529,-0.2182181179523468,0.2536463439464569,-0.35185784101486206,0.3055271506309509,0.003464832901954651
