node_id,ris_score,fair_ris_score,shortfall_gain,mf_gain_score,weakest_group_gain,community_diversity_score,spread_proxy_score,combined_fairness_gain,fairness_ris_score,label_score
10007042,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.9595338287103851,0.09125070348439296,0.1726738,0.16666666666666666,0.1726738065481186
10046442,0.0,0.0,0.0,0.0,0.0,0.9595338287103851,0.05090110692414905,0.07281492,0.0,0.07281491905450821
10074432,0.0,0.0,0.0,0.0,0.0,0.5960543053910602,0.00810233465647451,0.044188973,0.0,0.0441889725625515
10077242,0.0,0.0,0.0,0.0,0.0,0.8086387885045603,0.015124916083609479,0.06013632,0.0,0.06013631820678711
10093672,0.0,0.0,0.0,0.0,0.0,0.7158250173859856,0.0005840885297959922,0.05266731,0.0,0.05266730859875679
10104672,0.0,0.0,0.0,0.0,0.0,0.6372110365398956,0.004268663820715273,0.0470472,0.0,0.0470472015440464
10107362,0.0,0.0,0.0,0.0,0.0,0.6175021793700307,0.0007054871464414546,0.045440186,0.0,0.0454401858150959
10125152,0.0,0.0,0.0,0.0,0.0,0.0,0.001194025510833931,3.919151e-05,0.0,3.919150913134217e-05
10125822,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.9344540948370399,0.16008643330778105,0.17386705,0.16666666666666666,0.17386704683303833
10130032,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5643293251304996,0.08467678707787782,0.14331299,0.16666666666666666,0.1433129906654358
10138132,0.0,0.0,0.0,0.0,0.0,0.9595338287103851,0.13401770087702933,0.07648328,0.0,0.07648327946662903
10144442,0.0,0.0,0.0,0.0,0.0,0.7780240034893701,0.0036692169968256163,0.05737874,0.0,0.05737873911857605
10166632,0.0,0.0,0.0,0.0,0.0,0.6175021793700307,0.0001257264071474821,0.045414597,0.0,0.04541459679603577
10214802,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.15894097553275777,0.20315745,0.3333333333333333,0.2031574547290802
10241462,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.08031081881477437,0.101609066,0.16666666666666666,0.10160906612873077
