node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,combined_score,score_normalization
0,0.5971446637935213,0.0,0.0,0.0,0.0,0.0,0.0,0.5971446637935213,1.2980780130912486,0.0,1.536935878608657,0.2388578655174085,1.536935878608657,per_group
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2980780130912486,0.0,1.6980780130912487,0.4,1.6980780130912487,per_group
10,0.25363742181536736,1.0,1.0,0.0,0.0,0.0,0.0,0.25363742181536736,0.0,0.3549467855488839,2.246508183177263,2.601454968726147,2.246508183177263,per_group
100,0.15924334124376696,0.25,0.25,0.0,0.0,0.16666666666666666,0.0,0.15924334124376696,0.8421793840678661,0.0,1.6642100538987061,0.82203066983084,1.6642100538987061,per_group
101,0.14686333107417737,0.0,0.0,0.0,0.0,0.0,0.0,0.14686333107417737,0.8421793840678661,0.0,0.900924716497537,0.05874533242967095,0.900924716497537,per_group
102,0.22519104744883667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.22519104744883667,0.8421793840678661,0.0,1.1989224697140675,0.35674308564620133,1.1989224697140675,per_group
103,0.04539724958702774,0.0,0.0,0.0,0.0,0.0,0.0,0.04539724958702774,0.8421793840678661,0.0,0.8603382839026772,0.018158899834811098,0.8603382839026772,per_group
104,0.3106924487803334,0.0,0.0,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,0.3106924487803334,0.8421793840678661,0.0,1.4331230302466662,0.5909436461788,1.4331230302466662,per_group
105,0.023422643589314326,0.25,0.25,0.0,0.0,0.0,0.0,0.023422643589314326,0.8421793840678661,0.0,1.4765484415035917,0.6343690574357257,1.4765484415035917,per_group
106,0.04503878829105072,0.25,0.25,0.0,0.0,0.0,0.0,0.04503878829105072,0.8421793840678661,0.0,1.4851948993842865,0.6430155153164203,1.4851948993842865,per_group
107,0.07741916468913608,0.25,0.25,0.0,0.0,0.0,0.0,0.07741916468913608,0.8421793840678661,0.0,1.4981470499435205,0.6559676658756545,1.4981470499435205,per_group
108,0.09286100949301793,0.5,0.5,0.0,0.0,0.0,0.0,0.09286100949301793,0.8421793840678661,0.0,2.129323787865073,1.287144403797207,2.129323787865073,per_group
109,0.03371830896417026,0.0,0.0,0.0,0.0,0.0,0.0,0.03371830896417026,0.8421793840678661,0.0,0.8556667076535341,0.013487323585668105,0.8556667076535341,per_group
