node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
1,1,0,0.57894737,0.57894737,0.5830487,0.0,1.0,0.3138686,0.0,0.6753247,0.6315789,0.71428573
10,1,1,0.5263158,0.5263158,0.5017766,0.06666667,1.0,0.34306568,0.1,0.74285716,1.0,0.42857143
100,1,2,0.57894737,0.57894737,0.5635412,0.0,1.0,0.38686132,0.2,0.6753247,1.0,0.0
101,1,3,0.42105263,0.42105263,0.40434468,0.0,1.0,0.38686132,0.3,0.6339286,0.5263158,0.14285715
102,1,4,0.7894737,0.7894737,0.74230886,0.057142857,1.0,0.57664233,0.4,0.67142856,0.68421054,0.14285715
103,1,2,0.42105263,0.42105263,0.38760597,0.0,1.0,0.38686132,0.2,0.8125,1.0,0.5714286
104,1,1,0.47368422,0.47368422,0.4735357,0.083333336,1.0,0.34306568,0.1,0.6825397,0.7894737,0.42857143
105,1,4,0.84210527,0.84210527,0.78869396,0.175,1.0,0.57664233,0.4,0.70089287,0.7368421,0.0
106,1,0,0.36842105,0.36842105,0.36548612,0.0,0.8333333,0.3138686,0.0,0.622449,0.68421054,0.2857143
107,1,3,0.42105263,0.42105263,0.4229482,0.0,1.0,0.38686132,0.3,0.6875,0.7368421,0.2857143
108,1,2,0.57894737,0.57894737,0.56054527,0.10909091,1.0,0.38686132,0.2,0.66233766,0.7368421,0.42857143
109,1,1,0.42105263,0.42105263,0.39650142,0.21428572,1.0,0.34306568,0.1,0.70535713,0.6315789,0.2857143
11,1,4,0.36842105,0.36842105,0.38494805,0.0,1.0,0.57664233,0.4,0.59183675,0.57894737,0.14285715
110,1,2,0.6315789,0.6315789,0.5840803,0.045454547,1.0,0.38686132,0.2,0.75595236,1.0,0.2857143
111,1,0,0.31578946,0.31578946,0.31687382,0.0,0.8333333,0.3138686,0.0,0.63095236,0.84210527,0.14285715
112,1,0,0.10526316,0.10526316,0.13377433,0.0,0.33333334,0.3138686,0.0,0.8214286,0.84210527,0.14285715
113,1,3,0.47368422,0.47368422,0.4453578,0.16666667,1.0,0.38686132,0.3,0.8333333,0.84210527,0.42857143
114,1,5,0.6315789,0.6315789,0.60202485,0.0,1.0,0.33576643,0.5,0.7202381,0.7894737,0.42857143
115,1,4,0.68421054,0.68421054,0.6334656,0.115384616,1.0,0.57664233,0.4,0.74725276,0.7894737,0.0
116,1,0,0.2631579,0.2631579,0.2828754,0.0,0.6666667,0.3138686,0.0,0.71428573,1.0,0.14285715
117,1,0,0.21052632,0.21052632,0.24579641,0.0,0.5,0.3138686,0.0,0.64285713,0.68421054,0.0
118,1,2,0.42105263,0.42105263,0.40248471,0.0,1.0,0.38686132,0.2,0.70535713,0.7894737,0.14285715
119,1,1,0.42105263,0.42105263,0.39900824,0.10714286,1.0,0.34306568,0.1,0.78571427,0.7368421,0.14285715
12,1,2,0.31578946,0.31578946,0.29027894,0.4,1.0,0.38686132,0.2,0.6904762,0.57894737,0.2857143
120,1,4,0.36842105,0.36842105,0.36604017,0.0,1.0,0.57664233,0.4,0.8061224,1.0,0.42857143
121,1,0,0.36842105,0.36842105,0.34250712,0.2857143,1.0,0.3138686,0.0,0.78571427,0.84210527,0.2857143
122,1,1,0.2631579,0.2631579,0.25031132,0.0,0.8333333,0.34306568,0.1,0.6857143,0.84210527,0.2857143
123,1,5,0.5263158,0.5263158,0.47864598,0.0,1.0,0.33576643,0.5,0.8,0.7368421,0.2857143
124,1,6,0.6315789,0.6315789,0.5830376,0.13636364,1.0,0.22627737,0.6,0.82738096,1.0,0.2857143
125,1,4,0.5263158,0.5263158,0.48537603,0.13333334,1.0,0.57664233,0.4,0.78571427,0.84210527,0.5714286
126,1,5,0.36842105,0.36842105,0.38082108,0.2857143,0.8333333,0.33576643,0.5,0.70408165,0.7368421,0.14285715
127,1,0,0.57894737,0.57894737,0.5582106,0.0,1.0,0.3138686,0.0,0.74025977,0.84210527,0.2857143
128,1,0,0.5263158,0.5263158,0.5209945,0.06666667,1.0,0.3138686,0.0,0.57857144,0.57894737,0.2857143
129,1,3,0.5263158,0.5263158,0.5159149,0.0,1.0,0.38686132,0.3,0.6571429,0.7894737,0.2857143
13,1,6,0.31578946,0.31578946,0.3115457,0.0,0.8333333,0.22627737,0.6,0.5952381,0.6315789,0.14285715
130,1,3,0.42105263,0.42105263,0.3983008,0.21428572,1.0,0.38686132,0.3,0.73214287,0.7894737,0.0
131,1,6,0.57894737,0.57894737,0.55467325,0.054545455,1.0,0.22627737,0.6,0.6818182,0.84210527,0.0
132,1,6,0.5263158,0.5263158,0.52876157,0.2,1.0,0.22627737,0.6,0.6857143,0.6315789,0.42857143
133,1,1,0.31578946,0.31578946,0.30400518,0.0,0.8333333,0.34306568,0.1,0.7619048,0.7894737,0.2857143
134,1,5,0.6315789,0.6315789,0.6040593,0.045454547,1.0,0.33576643,0.5,0.66071427,0.7368421,0.2857143
135,1,4,0.5263158,0.5263158,0.48709732,0.2,1.0,0.57664233,0.4,0.80714285,1.0,0.42857143
136,1,2,0.36842105,0.36842105,0.34007174,0.0,1.0,0.38686132,0.2,0.8367347,0.84210527,0.42857143
137,1,4,0.5263158,0.5263158,0.48883078,0.06666667,1.0,0.57664233,0.4,0.71428573,0.7894737,0.14285715
138,1,4,0.7368421,0.7368421,0.7013001,0.06593407,1.0,0.57664233,0.4,0.7346939,0.84210527,0.2857143
139,1,4,0.84210527,0.84210527,0.79972607,0.0,1.0,0.57664233,0.4,0.63839287,0.84210527,1.0
14,1,2,0.47368422,0.47368422,0.44812238,0.0,1.0,0.38686132,0.2,0.67460316,0.6315789,0.5714286
140,1,2,0.31578946,0.31578946,0.30599383,0.0,0.8333333,0.38686132,0.2,0.60714287,0.57894737,0.2857143
141,1,0,0.84210527,0.84210527,0.804031,0.075,1.0,0.3138686,0.0,0.6160714,0.7368421,0.14285715
142,1,1,0.2631579,0.2631579,0.24912964,0.0,0.8333333,0.34306568,0.1,0.71428573,0.68421054,0.5714286
143,1,4,0.10526316,0.10526316,0.11440335,0.0,0.33333334,0.57664233,0.4,0.5714286,0.5263158,0.0
144,1,4,0.47368422,0.47368422,0.46400815,0.083333336,1.0,0.57664233,0.4,0.56349206,0.57894737,0.14285715
145,1,3,0.36842105,0.36842105,0.34672225,0.0,1.0,0.38686132,0.3,0.7244898,0.84210527,0.14285715
146,1,4,0.6315789,0.6315789,0.59041566,0.0,1.0,0.57664233,0.4,0.6845238,0.7368421,0.42857143
147,1,5,0.2631579,0.2631579,0.25479183,0.0,0.8333333,0.33576643,0.5,0.67142856,0.6315789,0.2857143
148,1,4,0.5263158,0.5263158,0.48288718,0.13333334,1.0,0.57664233,0.4,0.82857144,1.0,0.14285715
149,1,4,0.5263158,0.5263158,0.49175754,0.0,1.0,0.57664233,0.4,0.7214286,1.0,0.2857143
15,1,4,0.5263158,0.5263158,0.48994428,0.2,1.0,0.57664233,0.4,0.69285715,0.68421054,0.2857143
150,1,2,0.47368422,0.47368422,0.49955893,0.0,1.0,0.38686132,0.2,0.515873,0.5263158,0.5714286
151,1,4,0.42105263,0.42105263,0.38703087,0.10714286,1.0,0.57664233,0.4,0.8035714,1.0,0.2857143
152,1,1,0.36842105,0.36842105,0.34167805,0.2857143,1.0,0.34306568,0.1,0.7653061,0.84210527,0.2857143
153,1,5,0.47368422,0.47368422,0.47809178,0.0,1.0,0.33576643,0.5,0.5555556,0.68421054,0.85714287
154,1,5,0.31578946,0.31578946,0.30701128,0.0,0.8333333,0.33576643,0.5,0.7619048,1.0,0.42857143
155,1,6,0.5263158,0.5263158,0.51285297,0.0,1.0,0.22627737,0.6,0.6571429,0.68421054,0.42857143
156,1,2,0.31578946,0.31578946,0.30217728,0.0,1.0,0.38686132,0.2,0.6547619,0.57894737,0.42857143
157,1,5,0.2631579,0.2631579,0.26201144,0.0,0.6666667,0.33576643,0.5,0.6571429,0.6315789,0.14285715
158,1,5,0.47368422,0.47368422,0.5051256,0.0,0.8333333,0.33576643,0.5,0.54761904,0.84210527,0.71428573
159,1,3,0.47368422,0.47368422,0.46508107,0.16666667,1.0,0.38686132,0.3,0.67460316,0.68421054,0.42857143
16,1,1,0.21052632,0.21052632,0.22507085,0.0,0.5,0.34306568,0.1,0.60714287,0.57894737,0.42857143
160,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
161,1,4,0.42105263,0.42105263,0.38667905,0.10714286,1.0,0.57664233,0.4,0.7589286,0.7368421,0.5714286
162,1,2,0.5263158,0.5263158,0.5002092,0.06666667,1.0,0.38686132,0.2,0.6571429,0.7368421,0.14285715
163,1,5,0.6315789,0.6315789,0.6142307,0.09090909,1.0,0.33576643,0.5,0.70238096,0.7894737,0.85714287
164,1,1,0.2631579,0.2631579,0.24834122,0.0,0.8333333,0.34306568,0.1,0.7285714,0.84210527,0.2857143
165,1,1,0.31578946,0.31578946,0.2975664,0.2,0.8333333,0.34306568,0.1,0.6785714,0.57894737,0.2857143
166,1,6,0.31578946,0.31578946,0.29750332,0.2,0.8333333,0.22627737,0.6,0.79761904,0.7894737,0.14285715
167,1,3,0.57894737,0.57894737,0.54313624,0.10909091,1.0,0.38686132,0.3,0.66883117,0.7368421,0.2857143
168,1,0,0.42105263,0.42105263,0.45534232,0.10714286,0.8333333,0.3138686,0.0,0.5625,0.7368421,0.2857143
169,1,0,0.31578946,0.31578946,0.28777403,0.0,1.0,0.3138686,0.0,0.9166667,0.7894737,0.5714286
17,1,1,0.42105263,0.42105263,0.39780694,0.10714286,1.0,0.34306568,0.1,0.7410714,0.84210527,0.14285715
170,1,0,0.36842105,0.36842105,0.34415135,0.0,1.0,0.3138686,0.0,0.7346939,0.7368421,0.2857143
171,1,1,0.21052632,0.21052632,0.19739027,0.0,0.6666667,0.34306568,0.1,0.76785713,0.7368421,0.14285715
172,1,4,0.47368422,0.47368422,0.46366504,0.16666667,1.0,0.57664233,0.4,0.5952381,0.7894737,0.2857143
173,1,4,0.7894737,0.7894737,0.74525005,0.057142857,1.0,0.57664233,0.4,0.65238094,0.7368421,0.14285715
174,1,0,0.31578946,0.31578946,0.3093592,0.0,0.8333333,0.3138686,0.0,0.61904764,0.68421054,0.2857143
175,1,1,0.05263158,0.05263158,0.05203895,0.0,0.16666667,0.34306568,0.1,0.9285714,0.68421054,0.42857143
176,1,4,0.47368422,0.47368422,0.47395992,0.0,1.0,0.57664233,0.4,0.6507937,0.7368421,0.2857143
177,1,4,0.2631579,0.2631579,0.2413825,0.0,0.8333333,0.57664233,0.4,0.74285716,0.7368421,0.2857143
178,1,0,0.5263158,0.5263158,0.5113192,0.06666667,1.0,0.3138686,0.0,0.6857143,0.68421054,0.14285715
