node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
0,2.227512330764571e-05,0.010705809475359745,0.008605126154179663,0.010658350775347991,0.0065859638829824235,3.927992195942093e-05,0.018334179533809346,0.06830503237412311,0.0035888772730512494,0.012671606747394485,-0.031031527583987716,-0.01318144465835247,0.033460547634378016,0.028865774494717906,0.00250472452769314,-0.0397946085750529,-0.00322954329510531,-0.003705535280260559,0.014719415004128955,-4.3847788527050135e-05,-0.03879164826912675,-0.003354465940400605,-0.01572239346755388,0.007318570443748819,-0.02605063269953034,-0.016775581233236643,0.029461515347670234,0.0312925297982216,0.03146965441553894,-0.07365968047047478,0.01747722142062199,-0.00029373670702171045,2.993706811397022e-06,0.00034213361138191883,3.98532598695004e-05,0.0021891328812412352,0.042536681348323946,-0.005442644031584711,-0.0026687028990460613,-0.0007778598185819328,-0.0010436537139086855,-0.008512860275028896,0.0006334744816226098,0.0009057259456192633,0.002941374726859138,0.0015039256301814846,0.0006076850780912569,-0.025383299789787248,-0.004292823585543598,-0.011031803884867242,0.013123599313541758,-0.012302141976210398,0.01493471424401542,-0.009883057194816993,0.017512656714026218,-0.044324085301193805,0.6630896278002576,0.048935176786306225,0.04831784734987313,0.00552376389345574,-0.01625789304829519,0.05610429094708276,-0.03622148645244047,0.08206618347069772
1,8.942174669439818e-05,0.03602751865030316,0.025179826604292486,0.03102232564452225,0.01842396991055651,9.57399787905018e-05,0.04705951575779767,0.1688789888106256,0.008805994525410178,0.030773982923690095,0.07477964945085026,-0.0312901486796623,-0.07965711672439786,0.06815455570748011,0.0057578769503820225,-0.08815315588484707,-0.005561823496996115,0.007280171615539616,-0.03135510667090952,-0.0011634985758644763,-0.07974405120126304,-0.007117937636735784,-0.04319944804450994,0.02118562526774765,-0.04971680229590263,-0.028488733006945932,-0.07229909800653525,-0.032839981759750406,0.08350800442559364,-0.15846595590580667,-0.0337887751259146,-0.011231904690634849,4.869370114876386e-07,0.001422301123089884,3.527923139723966e-05,0.0013739850336321948,0.03297275122526146,-0.0043427891836145885,-0.0026555044202746505,-0.0010123395625172475,-0.0002052552438122477,-0.006754810266864769,8.663220873311145e-05,-3.389416552334856e-05,-0.00010498233374255144,-0.0004787480041081683,-0.0012194519564392217,-0.022297827682042304,0.002062656224940073,0.006363386333385037,-0.003803922565440142,-0.007603649075274516,-0.01211602169474444,0.3871649266062501,-0.029712412209892056,-0.012048643533220004,-0.0019488580749125878,0.013444611455613337,-0.007358805251976562,-0.004274796941091412,-0.0058473177142414675,0.013219593457489326,-0.011338772147506586,0.014686034801602877
10,0.00016927583036428702,0.06655598878892419,0.04525678537383117,0.05568672646845237,0.03275859846191859,0.00017033955311303994,0.08166025352322327,0.28934729446707647,0.015057458814217502,0.05246132305558854,0.12451931100015327,-0.052950333045608214,-0.13194642874375245,0.11469204026927582,0.009614522008853515,-0.14547733615254343,-0.00916959857590961,0.011229254368796213,-0.04970765981780137,-0.0019607057857813598,-0.12774895850837556,-0.010913643750917648,-0.06712228124379355,0.03248433065386867,-0.0774551035409744,-0.043579494810635784,-0.10787820361816398,-0.049460214357249156,0.12691880628534025,-0.24085366037955613,-0.04849797201732619,-0.016567319886357776,1.676239214971892e-06,0.0032757347770204824,7.112915472235638e-05,0.003240124987110391,0.07514465234499393,-0.009567818114658684,-0.005666742111077602,-0.00229256084613027,-0.0004154054997122066,-0.014584573367720507,0.00013226887649765695,-0.00011887632855590817,-0.00019328135085951067,-0.0007042743845433541,-0.0020718969381267912,-0.04261485880651289,0.003763823290182197,0.009681924919018177,-0.005963813640504544,-0.013509355777592599,-0.01877514325429145,0.5893944125139048,-0.04451932200350478,-0.0187524141235843,-0.0004667666507564669,0.015883169828527915,-0.009261184517157265,-0.003854234242390388,-0.008205728804189988,0.01380684263234859,-0.014710612643555804,0.019475163306879054
100,0.0008770130495796668,0.10767203884965017,-0.00035372152314601304,-0.04984104484683535,-0.1488586689638101,-0.057827441517071664,0.6064820280477767,-0.1294828009501203,-0.06415933777513645,-0.08107892751882927,0.049974326274502615,0.08598354793095064,-0.05106830893082936,-0.3278689627501319,0.06308794065404252,-0.01443989524871276,-0.19689831166841432,-0.09698515513007708,0.052565378391467577,0.07263064887839166,-0.021510842705693853,-0.006085102291263094,-0.016178807321467446,0.025541761071968015,0.24960007837864853,0.045011358380714385,0.036365378771076276,-0.025518127459420344,-0.0980076147889053,0.18269301088441725,0.06617365576066281,0.21164540812378346,2.2428969843748414e-05,0.003097455637058418,0.004837693731698635,0.07182120107945028,0.008947792824859947,0.06351310947867474,-0.031646847136777116,0.0004333605400818197,5.843760174561512e-05,-0.0009324379879320398,-3.750017349556415e-05,0.0006006903791628207,-0.0009781965282521473,-0.0003214874788695992,-0.006852227365760119,-0.011853541793430414,0.001944281762150449,0.008335536665796391,0.060888520340457206,0.2892431513710619,-0.013808675846572553,-0.0029004344508819827,-0.09580957456089434,-0.010221281759688325,0.0032137130143620263,0.011413295517679672,0.017502093541414333,0.002208203840906737,0.002757182158097298,0.006515675133348279,-0.010711687348563655,0.00618543484954316
101,0.0005561781079047644,0.1059236215125484,0.34370504525510004,0.3449184718497429,0.2929854961032567,0.01847286934354181,0.02864968730618132,-0.5775245274806866,0.10589703475718407,-0.03787985702108793,-0.07811598345306488,-0.046982658740151104,0.08241749338323086,0.19568550882344268,0.740767414661364,-0.37551786823371724,-0.0957961249759201,-0.11187568180690444,0.12778547912250351,-0.020627871382611688,-0.7839651270980224,0.06622184572520368,1.0054216649194796,-0.5450243689662252,-0.19550156207792369,0.1071729249535017,-0.08113195286860282,-0.09273299125328476,-0.05146771876048426,0.017188948980113226,-0.056514151294560847,0.017070541052507614,1.9061185251840112e-06,0.000270672995515729,2.50588624475236e-06,0.00016365421798324677,0.0042570844603411866,-0.00033037619883305295,0.003455888563664787,0.1952655675699646,-0.0004366276773288144,-0.014786709167778037,-5.7734489293186344e-05,-5.9163679092919446e-05,-4.5263684180882186e-05,-7.824689145707401e-05,0.00012340216499136274,0.00024279782820051896,0.0001125901801332312,0.00031400807977922344,-0.00040229527236808435,0.0003455262652735103,0.004504638571660278,5.803009834635352e-05,-0.000644399398056385,-0.0005238458561801866,0.0038468189514786096,0.013713470505382214,-0.010902126375869554,-0.006402440636265978,0.00412911648351285,-0.006063424407088782,0.0058709709933145076,-0.006136406102470144
102,0.003381228537110016,0.7317183282566337,-0.04997536793228492,-0.02805786503767005,-0.3100442665654746,-0.04452542691893638,0.12006575201719785,0.18046540908737388,-0.013043825428914305,0.04422533772873725,0.2940427271038273,-0.052981357055301,-0.29014907864876166,0.1049009982637584,0.22081748626132053,0.06729318287161967,-0.0718753533290512,-0.15127229993638486,-0.002518553195762961,0.04729607061189655,0.21752877147906616,0.04519532728254137,0.21323491141254108,-0.07228422929269528,0.6885075432672054,0.014959780659284124,-0.4170486105205964,-0.274653952935686,0.09201695768615942,-0.06662763843542631,-0.14748517998934774,0.13110256859328634,9.071135856259507e-05,0.17703301129211257,0.0001925599846216207,0.004396981482245492,0.0007970605057952293,-0.004109658169190168,-0.01035405896271284,0.00011919094572131286,-5.3207353766676374e-05,-0.0008732984677122627,0.0003944671100228218,8.096441799889345e-05,-0.00021439784800230573,0.0005283508472211986,0.004857231335541863,0.0022742609037552436,0.000919003695408761,-6.561402884088113e-05,0.0030805661522924103,0.015959880187729945,-0.002446426830847987,-0.002269578744771729,-0.002032853312561079,-0.0017111510296185875,-0.009209993334006647,0.040711687384873005,0.03252408848554705,-0.02128251909198214,-0.016374345651824503,0.03371139605971939,0.022192941258174323,-0.006915948898702384
103,0.000854760427532216,0.26826202000546445,0.040505051375389275,0.07166210113595811,-0.1988707977286273,-0.009229463075410348,-0.2358174314497261,-0.10359957558649516,-0.09441332029123133,-0.02657088662740353,-0.05183350831004834,0.03889418703184561,0.0546540724072909,-0.05129738911195225,0.0022569519608180836,-0.11710227810548263,0.011764611460341077,0.047613178675506705,-0.04900533575956884,-0.0002500611301912554,-0.06980482389061544,-0.012862232196310096,-0.08824638008295102,0.04128510616988985,0.10260376037775312,0.010633518525638019,-0.10407545355063147,0.019470838017950874,0.021304354062305825,-0.07263565399986478,0.21045604062496936,-0.07619243938315388,7.977952953182153e-06,0.015210779719266727,1.596111439302931e-05,0.0013696183439767637,0.004531041547088083,0.012441232169676634,0.023678315034111462,0.0002848590891390834,-0.00035382044473187955,0.0010225052962510714,-0.00011305295505991889,-0.0001286525752608115,-6.43964301612136e-05,-0.00021886681947666715,0.002238878008502339,0.001411854900674536,-0.00035690295342767056,0.001261821577174914,-0.0009415319270609981,-0.00010434312530166362,0.026871536716737955,-0.0019407857589809514,-0.0036663634830687276,-0.0007202025640635523,-0.00017736955820586947,0.01877238027444245,-0.015734894693984335,-0.012577281204050644,-0.006838519776846888,-0.0060105099610863934,0.010193839464116297,-0.014265293915147484
104,0.027455313019984107,0.8353407533481996,-0.15950493727616255,-0.19775567123270085,-0.20348216274688832,0.1745971787431699,-0.19965589161443015,0.0016136096778809634,2.0407248508063693,0.4231271551763837,0.45376851162473836,-0.16917266883823673,-0.3214337515038522,-0.504845003997372,-0.015790679356016576,0.16925146766749596,-0.013739126589118838,-0.2977835022510393,0.2280860009001582,-0.11716610548201387,-0.1076096200319646,0.07093291821910441,-0.08882607622187282,-0.0926946588328657,0.02740317857515495,0.00018992745382414786,-0.46857386495145725,0.015097334008738389,-0.024082506737421655,0.08630849638332995,0.26495893200216875,0.061433417666280576,8.256431034644714e-05,0.11967881293364405,3.809769671496774e-06,-0.0002171504355350022,-0.0013788001079407602,0.0037845263717180577,0.007337277938294037,-9.443151187590926e-05,9.480868764127526e-05,0.0004108147020516718,5.9948974950143e-05,0.0008681018264632869,0.0005371815422128323,0.0018972791202068408,0.0027488371310401814,0.0004544107490478242,-0.0006006556194050592,0.006163410311512159,0.0024254541356953313,0.0005648679245535578,0.0008058793202029958,0.0007536816391594188,-0.003399169940613569,-0.002144500246752935,-0.0075625665702338555,0.00578154930942977,-0.002618209353428705,-0.0007863983387253341,-0.00869831320751058,-0.004772498891682214,0.013850984857377478,0.013578384596114218
105,0.0007311470858877729,0.1818871504364427,0.022202335693334622,0.03926961646775987,-0.11942805353800506,-0.010059083858059368,-0.0908185359950038,0.053991196194893114,-0.08375080692509741,-0.003681419158737858,-0.0634846242708318,0.04212939927334282,0.06000177246350249,-0.09612707763531878,0.18030580809623437,0.1578298686621986,-0.00947601126918211,0.00952452388062994,0.038758255853688556,0.00023751810253726073,0.009983628861253833,0.011567904781475223,1.0707943674949372e-05,0.0024014384479804536,0.14189967166358633,-0.03582419746238425,0.200677473566524,0.09272598247564132,0.0018269562788399765,-0.05070777144498265,-0.12730953044613158,-0.022563165164567613,3.236700217388343e-05,0.01424433392688516,4.596779055137384e-05,0.0023620238228649892,0.008130984526228811,0.01193202917292243,0.02190830861093099,-0.0002447993947518565,0.00100977567747376,0.0006559657741138088,-0.0015872208697076614,0.00012625894303161417,-0.0013276434108762402,-0.0020172177303552303,0.006925790426732567,-0.0022485911868662914,-0.005769350907589285,0.008500719768704095,0.006982585721300894,-0.005377811744255602,0.019019780021125053,-0.0003491517244791995,-0.006154993692078188,-0.005354239027610108,-0.012275266954547937,0.10577703089439189,-0.11424614015869519,-0.06369197431163409,-0.1241417945370101,0.09639191365686917,-0.08962299028461232,-0.018697033379209888
106,7.892110479418703e-05,0.03557718391133592,0.10903145909022036,0.12075151897889481,0.10619968699825358,0.010697204785555553,0.0324955457671649,-0.009308009350250012,0.008731302066064105,-0.014694720143348092,-0.05095565790696658,0.012569099544483939,0.0559440201485507,-0.03746898022726061,-0.13138376529444357,0.06135577319545943,0.0014435099025216624,-0.0806438135695457,0.09713204023846378,0.0043199234399135785,0.038597749241296754,0.005207962100031337,0.03210259452010584,-0.01661548375403471,-0.013085805634714662,0.009837100236467793,-0.06925202031139766,-0.04841650290224581,0.00528091145563162,0.008424165036437462,0.002319130907581065,-0.005282333987878509,-4.0578399949616466e-07,0.0001533890293806896,-5.534900102823327e-06,0.00018959550005289197,0.004238570141906891,-0.00011624360645140944,0.000362835892902545,0.0011313171707780234,0.00011641808164349594,0.0022658005168466316,-9.07081070587014e-05,-0.00010621665546606118,-0.00011658521629554511,-0.00018060706570270136,-0.00047956237184077074,0.0019324017523421398,0.0006908235033160294,-0.0008927725014280204,-0.0011001976649051945,0.0015092169703447753,0.019526772250567405,0.0002888423090178398,-0.005367841639479369,-0.0020630279533217404,0.007985686808874877,0.04854024840024498,-0.03571801991270348,-0.018909630762781973,0.018181879770978644,-0.023305340270393108,0.02092943718772768,-0.011961798846106467
