node_id,community_id,community_size
10007042,0,470
10046442,0,470
10074432,1,141
10077242,2,356
10093672,3,65
10104672,4,106
10107362,5,90
10125152,6,24
10125822,7,211
10130032,8,55
10138132,0,470
10144442,9,157
10166632,0,470
10214802,10,2
10241462,11,3
10241802,2,356
10263662,12,71
10270072,13,74
10270872,2,356
10284152,5,90
1032291,14,240
10326,2,356
10332972,15,19
10348132,5,90
10367842,14,240
10507892,16,239
10523552,6,24
10524,2,356
10545772,5,90
1058591,17,223
10599392,7,211
10609292,4,106
10618402,0,470
10638782,2,356
10645702,18,75
10651272,4,106
10659742,3,65
10701982,19,85
10717512,14,240
10722102,6,24
10728992,0,470
10732492,17,223
10750192,7,211
10768042,7,211
10790832,9,157
10804132,0,470
1081091,20,54
10821392,8,55
10836002,21,23
1086591,22,4
10936542,19,85
10969982,18,75
10996862,23,340
1100251,13,74
11039482,2,356
1106311,14,240
11069572,17,223
11071232,0,470
11120172,2,356
1112751,24,70
11130772,2,356
11138972,4,106
11142222,22,4
11162812,8,55
11206912,16,239
11221192,23,340
11231562,0,470
11264322,16,239
11288162,1,141
11332342,25,37
11347052,26,2
11350892,5,90
11358372,0,470
11360912,14,240
11364652,1,141
11376132,7,211
11379982,14,240
11395432,2,356
11402482,19,85
11425612,5,90
11442052,23,340
1147031,18,75
11541862,7,211
11550142,16,239
1160081,7,211
11606702,14,240
11620042,27,8
11625152,4,106
11626822,28,3
11650012,0,470
11672342,4,106
11702862,2,356
11724382,14,240
11726732,0,470
11763862,3,65
11767072,17,223
11769872,3,65
11770552,4,106
11786302,0,470
11792612,29,70
11819122,17,223
11842342,9,157
11918842,14,240
11920922,30,2
11926262,1,141
11944562,0,470
11963282,2,356
11981952,29,70
12018412,15,19
12037502,24,70
12062282,31,2
12080652,9,157
12081592,24,70
12114432,13,74
12115732,16,239
12118882,23,340
12149902,21,23
12163342,2,356
12168312,16,239
12174212,0,470
12217472,2,356
12222522,2,356
12227112,7,211
12230022,23,340
12264532,7,211
12286822,17,223
12287142,20,54
12301112,13,74
12327342,0,470
12334662,0,470
12369282,0,470
12377702,14,240
12389772,0,470
12429382,32,3
12448322,29,70
12455292,4,106
12464552,9,157
12470922,16,239
1249501,18,75
1253451,2,356
12618652,0,470
12623252,5,90
12650962,0,470
1265601,0,470
12681372,14,240
12695882,12,71
12706762,0,470
12715022,7,211
12739402,16,239
12740012,27,8
12741382,0,470
12771132,0,470
1277191,2,356
12783392,15,19
12787922,33,4
12790082,19,85
12793382,19,85
12803772,9,157
12818,29,70
12874212,7,211
1290661,34,2
12920142,8,55
12925,23,340
12952252,2,356
12964542,16,239
12966662,14,240
12967642,13,74
12973362,9,157
13008262,27,8
1304091,7,211
13043702,2,356
