node_id,cluster_id
10007042,0
10046442,1
10074432,2
10077242,3
10093672,4
10104672,5
10107362,6
10125152,7
10125822,8
10130032,9
10138132,10
10144442,11
10166632,12
10214802,13
10241462,13
10241802,14
10263662,15
10270072,16
10270872,17
10284152,18
1032291,2
10326,19
10332972,20
10348132,3
10367842,21
10507892,6
10523552,2
10524,19
10545772,22
1058591,23
10599392,24
10609292,11
10618402,25
10638782,26
10645702,27
10651272,28
10659742,29
10701982,30
10717512,18
10722102,7
10728992,31
10732492,32
10750192,33
10768042,30
10790832,0
10804132,34
1081091,16
10821392,35
10836002,36
1086591,13
10936542,37
10969982,38
10996862,39
1100251,19
11039482,19
1106311,21
11069572,40
11071232,41
11120172,42
1112751,27
11130772,43
11138972,44
11142222,33
11162812,33
11206912,45
11221192,41
11231562,46
11264322,47
11288162,3
11332342,35
11347052,48
11350892,49
11358372,36
11360912,16
11364652,50
11376132,51
11379982,24
11395432,52
11402482,4
11425612,25
11442052,39
1147031,50
11541862,38
11550142,53
1160081,45
11606702,54
11620042,55
11625152,33
11626822,13
11650012,0
11672342,29
11702862,39
11724382,17
11726732,41
11763862,47
11767072,17
11769872,5
11770552,15
11786302,36
11792612,12
11819122,43
11842342,50
11918842,21
11920922,13
11926262,17
11944562,36
11963282,5
11981952,6
12018412,16
12037502,43
12062282,13
12080652,29
12081592,35
12114432,24
12115732,33
12118882,56
12149902,43
12163342,36
12168312,47
12174212,3
12217472,39
12222522,48
12227112,55
12230022,57
12264532,24
12286822,50
12287142,15
12301112,12
12327342,29
12334662,19
12369282,54
12377702,21
12389772,34
12429382,13
12448322,50
12455292,22
12464552,18
12470922,30
1249501,35
1253451,58
12618652,54
12623252,59
12650962,5
1265601,54
12681372,21
12695882,33
12706762,41
12715022,24
12739402,47
12740012,53
12741382,41
12771132,60
1277191,39
12783392,61
12787922,33
12790082,51
12793382,33
12803772,54
12818,52
12874212,33
1290661,13
12920142,35
12925,62
12952252,47
12964542,15
12966662,59
12967642,60
12973362,26
13008262,53
1304091,47
13043702,39
13051142,27
13116482,32
13118432,63
1315431,64
13159492,33
13170292,53
13211,65
13222222,66
13224342,2
13225072,53
13232092,56
13253832,65
13253992,10
13258742,13
13264762,17
13285072,43
13291122,30
13302,15
1330691,33
13308842,19
13330612,27
13354182,6
13406742,24
13454462,53
13466982,29
13467242,47
13473142,16
13473852,55
13501922,22
13541632,56
13648652,28
13651452,7
13654112,67
13722332,60
13746182,22
13755792,5
13763362,24
13767032,5
13768662,1
13772282,57
13789152,35
13797692,56
13894222,68
13897532,33
13923382,17
13936882,24
13942322,5
13960822,56
13979662,11
14025482,25
14027132,33
14038472,29
14050355,69
14051473,5
14052933,53
14053148,13
14055022,35
14061925,28
14062948,19
14063351,59
14065315,24
14066623,70
14069593,71
14070736,57
14070830,46
14073382,66
14078385,44
14086918,41
14087968,43
14092350,61
14092673,57
14095083,5
14097544,72
14098609,8
14099733,55
14100597,21
14102919,50
14103852,21
14108775,6
14109605,28
14110253,20
14110743,31
14111623,11
14115889,24
14116517,0
14120099,38
14125985,24
14126174,37
14126360,33
14129238,38
14133057,35
14133447,65
14133954,35
14135487,60
14138511,52
14139527,16
14139780,62
14140382,19
14142706,43
14146262,24
14152810,24
14155050,12
14155739,70
14160053,7
14160799,24
14160956,16
14161205,48
14161889,13
14163711,70
14164472,53
14167991,34
14169105,7
14170847,17
14171337,6
14172103,22
14172656,48
14177779,65
14180279,19
14180577,68
14181437,18
14181937,13
14186692,24
14188391,43
14190794,2
14193124,2
14195918,36
14198539,73
14200945,5
14202860,42
14203889,24
14204673,14
14204887,11
14206313,29
14206767,55
14207225,28
14207256,17
14209248,43
14212820,39
14213287,11
14213837,24
14215410,5
14218593,7
14219559,5
14219598,9
14220008,6
14220561,55
14237254,74
14237896,55
14238479,36
14239038,13
14242280,60
14245571,25
14249581,9
14251709,50
14253587,5
14254414,2
14255057,19
14255702,25
14258044,29
14259990,51
14261400,56
14262680,29
14262785,0
14265113,53
14268141,15
14268164,71
14268324,31
14269768,52
14270650,70
14277183,30
14278838,33
14279461,35
14282136,15
14291706,43
14294948,30
14299765,56
14300586,65
14301374,33
14301386,75
14301443,7
14301804,59
14302121,7
14305154,57
14306885,63
14307465,36
1431301,2
14315043,15
14315063,18
1431551,6
14316661,36
14319626,73
14326094,57
14326743,13
14328764,54
14333927,11
14334937,14
14334981,2
14338426,12
14340048,4
14342597,76
14344131,33
14344614,59
14347788,12
14349955,53
14350969,11
14353449,52
14354411,15
14356416,11
14361342,36
14361793,65
14365965,62
14366450,2
14366549,41
14368074,58
14372426,21
14372710,17
14373362,55
14376745,30
14380723,48
14385076,17
14387400,36
14389149,51
14390067,36
14400049,19
14402868,11
14405372,6
14405379,19
14410711,52
14418930,35
14420451,52
14420936,7
14421893,35
14426940,44
14426992,3
14430556,54
14431629,14
14434688,25
14437066,6
14437161,44
14439519,0
14441617,38
14442244,52
14442703,53
14444798,50
14444930,77
14447648,11
14450630,24
14451294,78
14451981,36
14454433,6
14455718,15
14456344,14
14456828,52
14457848,59
14459159,21
14459303,25
14460783,11
14461330,50
14461792,4
14462500,2
14463102,15
14463675,46
14464020,24
14465317,12
14467222,14
14475952,2
14476022,5
14479538,52
14479592,34
14483590,52
14484634,56
14499717,6
14501275,70
14505596,76
14506615,79
14508359,30
14512268,9
14513507,24
14514220,80
14514703,77
14516061,20
14519514,28
14519891,72
14521343,72
14521383,46
14521896,61
14527485,63
14537873,30
14549852,0
14551274,21
14552124,56
14553715,35
14554753,5
14555289,30
14558773,56
14560510,72
14564657,7
14574911,6
14578032,22
1458001,11
14581841,18
14590651,45
14599976,29
14605765,13
14625006,66
14642711,54
14647281,81
14662013,60
14680965,13
14682248,33
14685548,21
14687072,38
14690122,9
14690638,15
14694370,7
14694965,7
14695367,15
14696659,36
14696934,82
14700957,51
14702781,18
14707837,3
14710900,16
14711966,59
14715516,15
14716327,55
14719154,21
14719235,65
14720172,62
14720695,21
14721480,83
14721642,4
14726448,16
14727321,43
14727766,53
14728116,60
14730488,48
14731797,60
14731904,15
14735417,43
14737175,7
14737298,55
14739557,21
14742505,3
14745620,52
14746865,30
14747961,35
14749267,52
14752933,2
14754547,35
147563,57
14759197,11
14763573,13
14767753,36
14770241,18
14771089,20
14772707,57
14773226,7
1477511,60
14778372,24
14778534,60
14778685,55
14783101,55
14785887,78
14786640,24
14788470,35
14788631,18
14790224,57
14792975,47
14793446,71
14794913,7
14795369,54
14796006,5
14799428,65
14799737,60
14802405,84
14803185,4
14808468,36
14812022,15
14813714,62
14818703,84
14824238,17
14824349,62
14824584,26
14825622,25
14825748,5
14828860,79
14828938,72
14829029,7
14830184,36
14832751,84
14834422,21
14834530,17
14837785,77
14837803,38
14842910,60
14849301,52
14849643,17
14850673,30
14852204,35
14852216,63
14852377,3
14854384,77
14856432,6
14857310,48
14858006,63
14861336,6
14863834,56
14866770,12
14871174,9
14871283,78
14872695,14
14875152,55
14879825,62
14882176,36
14887872,30
14901848,73
14909369,46
14912783,60
14914062,59
14916450,15
14923674,69
14925627,60
14927129,7
14930659,13
14931988,24
14932486,57
14935079,26
14949111,43
14950987,72
14951093,68
14951244,24
14951853,40
14959367,42
14964894,7
14965263,7
14965482,3
14966504,1
14976574,61
14980052,30
14980117,38
14982693,15
14983638,3
14983673,36
14984480,71
14985991,16
14986396,50
14990262,18
14992758,47
14994079,6
14994212,36
14996598,69
15001089,21
15005664,57
15006507,39
15007774,36
15008154,6
15011971,28
15013313,34
15013394,39
15017875,27
15020350,25
15038481,28
15053286,30
15053955,2
15055852,47
15063431,11
15064403,55
15068090,35
15068456,17
15070780,51
15070923,15
15073198,33
15074041,35
15076390,85
15078437,19
15079276,30
15082542,56
15085767,42
15087024,39
15088655,36
15093092,1
15098044,16
15100166,19
15102107,43
15105099,28
15105269,64
15108462,5
15112648,29
15113441,20
15122176,44
15127424,16
15130854,28
15133785,20
15135342,65
15140286,50
15145142,59
15156740,80
15157283,48
15162962,81
15165724,28
15170581,30
15172774,28
15174079,22
15177325,81
15184942,82
15186408,35
15186722,0
15186787,47
15189995,30
15194724,37
15197493,42
15200582,44
15202082,57
15207554,30
15212777,51
15220372,2
15221267,31
15225972,33
15231051,35
15236550,28
15244246,33
15244650,46
15245522,24
15251252,1
15254525,52
15256094,57
15256188,82
15258293,13
15261848,30
15264436,15
15264854,12
15264996,52
15266031,14
15269276,11
15272006,13
15272960,52
15279175,50
15285795,56
15286167,35
15286867,22
15286893,4
15291641,28
15294868,60
15296201,35
15297709,60
15298719,14
15299357,35
15300081,30
15303316,40
15305959,70
15307206,19
15309336,52
15312421,46
15312645,9
15315375,35
15319555,70
15322509,25
15324534,60
15326799,0
15328843,9
15328911,24
15333555,36
15336858,18
15338788,25
15338937,12
15339370,65
15354381,59
15357283,17
15357578,60
15359181,12
15365571,70
15370031,18
15374556,33
15374640,60
15375297,30
15385010,33
15385968,9
15390684,70
15394051,0
15400651,43
15404189,48
15409431,62
15412118,0
15420486,0
15422070,61
15427732,71
15437590,7
15438387,28
15439239,35
