node_id,community_id,community_size
1,0,39
10,1,31
100,2,55
101,3,36
102,2,55
103,0,39
104,4,72
105,1,31
106,5,39
107,4,72
108,2,55
109,4,72
11,0,39
110,4,72
111,4,72
112,6,37
113,6,37
114,5,39
115,7,36
116,0,39
117,0,39
118,4,72
119,2,55
12,2,55
120,4,72
121,1,31
122,5,39
123,7,36
124,1,31
125,1,31
126,3,36
127,6,37
128,0,39
129,5,39
13,4,72
130,6,37
131,2,55
132,0,39
133,5,39
134,4,72
135,7,36
136,8,20
137,2,55
138,7,36
139,8,20
14,4,72
140,2,55
141,1,31
142,7,36
143,6,37
144,6,37
145,3,36
146,0,39
147,1,31
148,0,39
149,5,39
15,5,39
150,3,36
151,8,20
152,4,72
153,7,36
154,7,36
155,5,39
156,3,36
157,6,37
158,5,39
159,8,20
16,2,55
160,9,1
161,4,72
162,7,36
163,4,72
164,3,36
165,4,72
166,3,36
167,1,31
168,0,39
169,4,72
17,2,55
170,6,37
171,2,55
172,0,39
173,0,39
174,2,55
175,4,72
176,3,36
177,8,20
178,4,72
179,4,72
18,3,36
180,2,55
181,4,72
182,5,39
183,2,55
184,2,55
185,6,37
186,2,55
187,6,37
188,3,36
189,1,31
19,4,72
190,5,39
191,5,39
192,5,39
193,6,37
194,4,72
195,2,55
196,3,36
197,4,72
198,5,39
199,8,20
2,6,37
20,5,39
200,7,36
201,4,72
202,4,72
203,7,36
204,4,72
205,7,36
206,6,37
207,2,55
208,8,20
209,4,72
21,2,55
210,5,39
211,1,31
212,4,72
213,1,31
214,8,20
215,4,72
216,4,72
217,5,39
218,6,37
219,1,31
22,6,37
220,3,36
221,1,31
222,1,31
223,5,39
224,4,72
225,1,31
226,0,39
227,7,36
228,2,55
229,3,36
23,3,36
230,4,72
231,3,36
232,0,39
233,7,36
234,7,36
235,0,39
236,3,36
237,4,72
238,2,55
239,4,72
24,0,39
240,2,55
241,2,55
242,3,36
243,3,36
244,2,55
245,3,36
246,0,39
247,4,72
248,7,36
249,4,72
25,4,72
250,3,36
251,0,39
252,2,55
253,7,36
254,6,37
255,7,36
256,5,39
257,4,72
258,0,39
259,1,31
26,3,36
260,6,37
261,2,55
262,1,31
263,7,36
264,3,36
265,6,37
266,0,39
267,7,36
268,3,36
269,5,39
27,4,72
270,3,36
271,4,72
272,4,72
273,5,39
274,3,36
275,4,72
276,4,72
277,1,31
278,5,39
279,6,37
28,3,36
280,0,39
281,2,55
282,0,39
283,8,20
284,2,55
285,0,39
286,1,31
287,6,37
288,6,37
289,4,72
29,6,37
290,4,72
291,6,37
292,4,72
293,2,55
294,0,39
295,7,36
296,4,72
297,2,55
298,4,72
299,1,31
3,5,39
30,0,39
300,7,36
301,4,72
302,1,31
303,4,72
304,1,31
305,2,55
306,2,55
307,4,72
308,2,55
309,4,72
31,1,31
310,7,36
311,7,36
312,7,36
313,3,36
314,3,36
315,8,20
316,5,39
317,8,20
318,3,36
319,6,37
32,7,36
320,4,72
321,5,39
322,7,36
323,4,72
324,6,37
325,2,55
326,4,72
327,3,36
328,3,36
329,2,55
33,5,39
330,2,55
331,1,31
332,7,36
333,4,72
334,2,55
335,6,37
336,2,55
337,2,55
338,7,36
339,4,72
34,4,72
340,0,39
341,2,55
342,5,39
343,4,72
344,4,72
345,5,39
346,1,31
347,6,37
348,4,72
349,2,55
35,4,72
350,8,20
351,10,132
352,10,132
353,10,132
354,10,132
355,10,132
356,6,37
357,10,132
358,4,72
359,10,132
36,2,55
360,10,132
361,10,132
362,2,55
363,10,132
364,10,132
365,10,132
366,5,39
367,0,39
368,10,132
369,10,132
37,0,39
370,10,132
371,10,132
372,10,132
373,10,132
374,10,132
375,10,132
376,10,132
377,10,132
378,10,132
379,5,39
38,4,72
380,10,132
381,10,132
382,10,132
383,10,132
384,10,132
385,10,132
386,10,132
387,10,132
388,7,36
389,10,132
39,4,72
390,10,132
391,10,132
392,5,39
393,10,132
394,10,132
395,10,132
396,10,132
397,10,132
398,10,132
399,10,132
4,2,55
40,8,20
400,10,132
401,10,132
402,10,132
403,10,132
404,10,132
405,10,132
406,10,132
407,10,132
408,10,132
409,10,132
41,6,37
410,10,132
411,10,132
412,10,132
413,10,132
414,10,132
415,10,132
416,10,132
417,10,132
418,10,132
419,10,132
42,1,31
420,10,132
421,10,132
422,10,132
423,10,132
424,0,39
425,10,132
426,10,132
427,10,132
428,10,132
429,10,132
43,8,20
430,10,132
431,10,132
432,10,132
433,10,132
434,8,20
435,10,132
436,10,132
437,10,132
438,10,132
439,10,132
44,0,39
440,10,132
441,10,132
442,10,132
443,10,132
444,10,132
445,10,132
446,10,132
447,10,132
448,10,132
449,10,132
45,3,36
450,5,39
451,10,132
452,10,132
453,10,132
454,10,132
455,10,132
456,10,132
457,10,132
458,10,132
459,10,132
46,4,72
460,10,132
461,10,132
462,10,132
463,7,36
464,11,1
465,10,132
466,10,132
467,10,132
468,10,132
469,7,36
47,7,36
470,10,132
471,10,132
472,10,132
473,10,132
474,10,132
475,10,132
476,10,132
477,10,132
478,10,132
479,10,132
48,4,72
480,10,132
481,10,132
482,1,31
483,10,132
484,10,132
485,10,132
486,10,132
487,12,1
488,10,132
489,10,132
49,7,36
490,10,132
491,10,132
492,0,39
493,10,132
494,10,132
495,10,132
496,10,132
497,5,39
498,10,132
499,10,132
5,5,39
50,4,72
500,10,132
51,6,37
52,3,36
53,6,37
54,2,55
55,0,39
56,5,39
57,2,55
58,6,37
59,2,55
6,7,36
60,4,72
61,2,55
62,6,37
63,8,20
64,3,36
65,4,72
66,3,36
67,6,37
68,7,36
69,2,55
7,2,55
70,8,20
71,6,37
72,2,55
73,1,31
74,4,72
75,5,39
76,4,72
77,6,37
78,5,39
79,0,39
8,2,55
80,5,39
81,0,39
82,4,72
83,0,39
84,1,31
85,5,39
86,6,37
87,1,31
88,0,39
89,1,31
9,8,20
90,2,55
91,2,55
92,0,39
93,8,20
94,3,36
95,8,20
96,0,39
97,7,36
98,2,55
99,0,39
