node_id,community_id,community_size
10007042,0,373
10046442,0,373
10074432,1,121
10077242,2,275
10093672,0,373
10104672,3,87
10107362,1,121
10125152,4,24
10125822,5,220
10130032,6,111
10138132,0,373
10144442,7,101
10166632,8,188
10214802,9,2
10241462,10,3
10241802,2,275
10263662,11,57
10270072,12,53
10270872,3,87
10284152,13,183
1032291,14,268
10326,2,275
10332972,15,19
10348132,2,275
10367842,14,268
10507892,16,224
10523552,4,24
10524,2,275
10545772,17,93
1058591,13,183
10599392,5,220
10609292,18,111
10618402,0,373
10638782,2,275
10645702,19,77
10651272,19,77
10659742,17,93
10701982,20,60
10717512,14,268
10722102,4,24
10728992,0,373
10732492,13,183
10750192,5,220
10768042,5,220
10790832,7,101
10804132,21,188
1081091,22,47
10821392,1,121
10836002,23,42
1086591,24,4
10936542,20,60
10969982,19,77
10996862,25,335
1100251,12,53
11039482,2,275
1106311,14,268
11069572,13,183
11071232,21,188
11120172,2,275
1112751,26,78
11130772,2,275
11138972,18,111
11142222,24,4
11162812,1,121
11206912,16,224
11221192,25,335
11231562,0,373
11264322,16,224
11288162,2,275
11332342,27,38
11347052,28,2
11350892,17,93
11358372,0,373
11360912,14,268
11364652,1,121
11376132,5,220
11379982,14,268
11395432,6,111
11402482,20,60
11425612,29,55
11442052,25,335
1147031,18,111
11541862,5,220
11550142,16,224
1160081,5,220
11606702,14,268
11620042,6,111
11625152,11,57
11626822,30,3
11650012,21,188
11672342,3,87
11702862,21,188
11724382,14,268
11726732,0,373
11763862,29,55
11767072,13,183
11769872,3,87
11770552,18,111
11786302,0,373
11792612,26,78
11819122,6,111
11842342,31,51
11918842,14,268
11920922,32,2
11926262,1,121
11944562,5,220
11963282,2,275
11981952,26,78
12018412,15,19
12037502,2,275
12062282,33,2
12080652,8,188
12081592,26,78
12114432,23,42
12115732,16,224
12118882,25,335
12149902,23,42
12163342,2,275
12168312,16,224
12174212,21,188
12217472,2,275
12222522,2,275
12227112,5,220
12230022,25,335
12264532,5,220
12286822,6,111
12287142,22,47
12301112,12,53
12327342,0,373
12334662,0,373
12369282,21,188
12377702,14,268
12389772,0,373
12429382,34,3
12448322,26,78
12455292,21,188
12464552,19,77
12470922,16,224
1249501,18,111
1253451,2,275
12618652,0,373
12623252,14,268
12650962,21,188
1265601,17,93
12681372,14,268
12695882,11,57
12706762,2,275
12715022,5,220
12739402,16,224
12740012,6,111
12741382,0,373
12771132,0,373
1277191,2,275
12783392,15,19
12787922,1,121
12790082,20,60
12793382,20,60
12803772,31,51
12818,26,78
12874212,5,220
1290661,35,2
12920142,36,38
12925,25,335
12952252,23,42
12964542,16,224
12966662,14,268
12967642,0,373
12973362,0,373
13008262,6,111
1304091,5,220
13043702,2,275
13051142,13,183
13116482,13,183
13118432,13,183
1315431,0,373
13159492,2,275
13170292,5,220
13211,3,87
13222222,13,183
13224342,11,57
13225072,1,121
13232092,8,188
13253832,3,87
13253992,21,188
13258742,37,2
13264762,3,87
13285072,14,268
13291122,5,220
13302,5,220
1330691,0,373
13308842,2,275
13330612,26,78
13354182,16,224
13406742,25,335
13454462,11,57
13466982,5,220
13467242,5,220
13473142,6,111
13473852,3,87
13501922,2,275
13541632,25,335
13648652,3,87
13651452,2,275
13654112,0,373
13722332,18,111
13746182,14,268
13755792,2,275
13763362,17,93
13767032,23,42
13768662,0,373
13772282,2,275
13789152,3,87
13797692,2,275
13894222,21,188
13897532,5,220
13923382,25,335
13936882,18,111
13942322,29,55
13960822,3,87
13979662,25,335
14025482,2,275
14027132,25,335
14038472,29,55
14050355,13,183
14051473,19,77
14052933,16,224
14053148,38,2
14055022,7,101
14061925,18,111
14062948,2,275
14063351,1,121
14065315,2,275
14066623,7,101
14069593,18,111
14070736,17,93
14070830,0,373
14073382,13,183
14078385,4,24
14086918,2,275
14087968,2,275
14092350,7,101
14092673,21,188
14095083,2,275
14097544,0,373
14098609,16,224
14099733,6,111
14100597,14,268
14102919,1,121
14103852,14,268
14108775,21,188
14109605,2,275
14110253,8,188
14110743,26,78
14111623,8,188
14115889,2,275
14116517,1,121
14120099,36,38
14125985,7,101
14126174,14,268
14126360,16,224
14129238,18,111
14133057,16,224
14133447,7,101
14133954,25,335
14135487,3,87
14138511,14,268
14139527,22,47
14139780,14,268
14140382,2,275
14142706,3,87
14146262,20,60
14152810,18,111
14155050,2,275
14155739,6,111
14160053,6,111
14160799,2,275
14160956,15,19
14161205,39,2
14161889,40,2
14163711,7,101
14164472,5,220
14167991,0,373
14169105,7,101
14170847,2,275
14171337,16,224
14172103,14,268
14172656,26,78
14177779,19,77
14180279,3,87
14180577,0,373
14181437,6,111
14181937,41,2
14186692,5,220
14188391,17,93
14190794,3,87
14193124,6,111
14195918,0,373
14198539,0,373
14200945,23,42
14202860,0,373
14203889,1,121
14204673,2,275
14204887,8,188
14206313,2,275
14206767,16,224
14207225,22,47
14207256,17,93
14209248,11,57
14212820,8,188
14213287,2,275
14213837,12,53
14215410,1,121
14218593,26,78
14219559,7,101
14219598,8,188
14220008,36,38
14220561,17,93
14237254,0,373
14237896,23,42
14238479,0,373
14239038,42,2
14242280,31,51
14245571,13,183
14249581,1,121
14251709,23,42
14253587,2,275
14254414,26,78
14255057,8,188
14255702,13,183
14258044,2,275
14259990,5,220
14261400,1,121
14262680,12,53
14262785,26,78
14265113,5,220
14268141,5,220
14268164,14,268
14268324,19,77
14269768,2,275
14270650,6,111
14277183,16,224
14278838,18,111
14279461,1,121
14282136,5,220
14291706,2,275
14294948,1,121
14299765,14,268
14300586,6,111
14301374,11,57
14301386,21,188
14301443,18,111
14301804,14,268
14302121,18,111
14305154,36,38
14306885,1,121
14307465,8,188
1431301,7,101
14315043,16,224
14315063,3,87
1431551,26,78
14316661,2,275
14319626,13,183
14326094,14,268
14326743,43,2
14328764,2,275
14333927,0,373
14334937,14,268
14334981,20,60
14338426,8,188
14340048,5,220
14342597,0,373
14344131,16,224
14344614,14,268
14347788,23,42
14349955,5,220
14350969,1,121
14353449,1,121
14354411,16,224
14356416,0,373
14361342,0,373
14361793,19,77
14365965,14,268
14366450,14,268
14366549,1,121
14368074,2,275
14372426,14,268
14372710,22,47
14373362,16,224
14376745,12,53
14380723,44,2
14385076,6,111
14387400,0,373
14389149,16,224
14390067,5,220
14400049,0,373
14402868,0,373
14405372,36,38
14405379,0,373
14410711,14,268
14418930,13,183
14420451,0,373
14420936,8,188
14421893,7,101
14426940,14,268
14426992,2,275
14430556,0,373
14431629,2,275
14434688,2,275
14437066,16,224
14437161,6,111
14439519,0,373
14441617,3,87
14442244,14,268
14442703,12,53
14444798,19,77
14444930,3,87
14447648,2,275
14450630,3,87
14451294,0,373
14451981,2,275
14454433,5,220
14455718,17,93
14456344,2,275
14456828,18,111
14457848,14,268
14459159,14,268
14459303,13,183
14460783,29,55
14461330,19,77
14461792,20,60
14462500,14,268
14463102,29,55
14463675,0,373
14464020,7,101
14465317,21,188
14467222,2,275
14475952,21,188
14476022,5,220
14479538,31,51
14479592,26,78
14483590,14,268
14484634,1,121
14499717,36,38
14501275,0,373
14505596,0,373
14506615,13,183
14508359,5,220
14512268,19,77
14513507,16,224
14514220,21,188
14514703,19,77
14516061,2,275
14519514,5,220
14519891,2,275
14521343,0,373
14521383,0,373
14521896,8,188
14527485,14,268
14537873,1,121
14549852,7,101
14551274,14,268
14552124,1,121
14553715,29,55
14554753,29,55
14555289,1,121
14558773,14,268
14560510,0,373
14564657,6,111
14574911,16,224
14578032,14,268
1458001,2,275
14581841,23,42
14590651,5,220
14599976,2,275
14605765,30,3
14625006,0,373
14642711,0,373
14647281,18,111
14662013,0,373
14680965,45,2
14682248,23,42
14685548,14,268
14687072,2,275
14690122,1,121
14690638,26,78
14694370,4,24
14694965,14,268
14695367,31,51
14696659,2,275
14696934,0,373
14700957,3,87
14702781,3,87
14707837,2,275
14710900,15,19
14711966,14,268
14715516,29,55
14716327,11,57
14719154,14,268
14719235,2,275
14720172,8,188
14720695,14,268
14721480,13,183
14721642,16,224
14726448,11,57
14727321,13,183
14727766,16,224
14728116,7,101
14730488,26,78
14731797,3,87
14731904,0,373
14735417,22,47
14737175,1,121
14737298,17,93
14739557,14,268
14742505,8,188
14745620,21,188
14746865,5,220
14747961,46,10
14749267,0,373
14752933,3,87
14754547,46,10
147563,0,373
14759197,21,188
14763573,42,2
14767753,47,6
14770241,31,51
14771089,15,19
14772707,14,268
14773226,14,268
1477511,2,275
14778372,16,224
14778534,17,93
14778685,5,220
14783101,20,60
14785887,0,373
14786640,12,53
14788470,20,60
14788631,31,51
14790224,5,220
14792975,16,224
14793446,14,268
14794913,6,111
14795369,2,275
14796006,3,87
14799428,2,275
14799737,0,373
14802405,29,55
14803185,3,87
14808468,2,275
14812022,19,77
14813714,14,268
14818703,29,55
14824238,14,268
14824349,7,101
14824584,0,373
14825622,0,373
14825748,2,275
14828860,13,183
14828938,2,275
14829029,1,121
14830184,17,93
14832751,13,183
14834422,14,268
14834530,21,188
14837785,21,188
14837803,29,55
14842910,23,42
14849301,14,268
14849643,12,53
14850673,16,224
14852204,2,275
14852216,0,373
14852377,14,268
14854384,2,275
14856432,5,220
14857310,48,2
14858006,14,268
14861336,16,224
14863834,14,268
14866770,47,6
14871174,17,93
14871283,0,373
14872695,2,275
14875152,5,220
14879825,14,268
14882176,0,373
14887872,16,224
14901848,0,373
14909369,0,373
14912783,0,373
14914062,17,93
14916450,49,6
14923674,29,55
14925627,0,373
14927129,36,38
14930659,50,2
14931988,20,60
14932486,22,47
14935079,2,275
14949111,14,268
14950987,0,373
14951093,0,373
14951244,6,111
14951853,18,111
14959367,0,373
14964894,17,93
14965263,4,24
14965482,7,101
14966504,0,373
14976574,14,268
14980052,16,224
14980117,5,220
14982693,2,275
14983638,3,87
14983673,20,60
14984480,1,121
14985991,14,268
14986396,22,47
14990262,14,268
14992758,5,220
14994079,25,335
14994212,21,188
14996598,13,183
15001089,14,268
15005664,18,111
15006507,14,268
15007774,0,373
15008154,16,224
15011971,0,373
15013313,21,188
15013394,2,275
15017875,0,373
15020350,0,373
15038481,31,51
15053286,5,220
15053955,14,268
15055852,5,220
15063431,31,51
15064403,16,224
15068090,8,188
15068456,1,121
15070780,26,78
15070923,3,87
15073198,0,373
15074041,16,224
15076390,8,188
15078437,8,188
15079276,16,224
15082542,25,335
15085767,0,373
15087024,12,53
15088655,21,188
15093092,0,373
15098044,3,87
15100166,2,275
15102107,2,275
15105099,19,77
15105269,0,373
15108462,20,60
15112648,31,51
15113441,8,188
15122176,14,268
15127424,14,268
15130854,6,111
15133785,15,19
15135342,2,275
15140286,1,121
15145142,19,77
15156740,21,188
15157283,51,2
15162962,6,111
15165724,2,275
15170581,5,220
15172774,22,47
15174079,21,188
15177325,29,55
15184942,0,373
15186408,2,275
15186722,8,188
15186787,16,224
15189995,5,220
15194724,47,6
15197493,7,101
15200582,1,121
15202082,8,188
15207554,5,220
15212777,0,373
15220372,12,53
15221267,0,373
15225972,52,6
15231051,29,55
15236550,2,275
15244246,16,224
15244650,0,373
15245522,19,77
15251252,0,373
15254525,12,53
15256094,6,111
15256188,0,373
15258293,53,2
15261848,5,220
15264436,5,220
15264854,2,275
15264996,14,268
15266031,2,275
15269276,1,121
15272006,45,2
15272960,6,111
15279175,1,121
15285795,18,111
15286167,5,220
15286867,13,183
15286893,36,38
15291641,31,51
15294868,8,188
15296201,5,220
15297709,7,101
15298719,2,275
15299357,2,275
15300081,22,47
15303316,13,183
15305959,2,275
15307206,5,220
15309336,8,188
15312421,0,373
15312645,22,47
15315375,29,55
15319555,7,101
15322509,0,373
15324534,2,275
15326799,0,373
15328843,8,188
15328911,5,220
15333555,2,275
15336858,6,111
15338788,12,53
15338937,7,101
15339370,25,335
15354381,0,373
15357283,23,42
15357578,8,188
15359181,5,220
15365571,26,78
15370031,17,93
15374556,3,87
15374640,6,111
15375297,5,220
15385010,23,42
15385968,2,275
15390684,7,101
15394051,2,275
15400651,18,111
15404189,14,268
15409431,21,188
15412118,8,188
15420486,0,373
15422070,2,275
15427732,29,55
15437590,21,188
15438387,5,220
15439239,18,111
15447927,18,111
15448175,5,220
15450146,6,111
15453188,5,220
15453466,2,275
15461382,15,19
15465681,0,373
15466457,0,373
15467616,0,373
15467653,17,93
15468731,5,220
15468968,49,6
15469032,54,3
15473329,6,111
15473834,18,111
15480002,55,2
15481749,21,188
15483913,16,224
15487691,0,373
15489180,0,373
15490016,0,373
15494593,13,183
15495146,14,268
15495322,5,220
15495464,13,183
15496979,13,183
15497454,13,183
15498363,25,335
15498654,15,19
15499069,29,55
15501729,0,373
15513388,29,55
15516881,22,47
15520859,0,373
15521862,17,93
15527430,5,220
15527979,0,373
15531489,7,101
15546710,0,373
15549156,20,60
15557309,56,2
15559118,25,335
15567045,21,188
15570842,29,55
15572221,8,188
15574629,6,111
15577501,14,268
15582892,21,188
15585410,1,121
15585556,7,101
15592470,16,224
15592537,1,121
15594403,0,373
15594511,2,275
15595551,18,111
15595652,22,47
15605407,25,335
15608670,2,275
15610416,5,220
15610769,14,268
15613327,6,111
15619695,16,224
15621083,57,2
15622705,0,373
15636498,7,101
1564111,16,224
1565151,6,111
15655753,1,121
15658445,5,220
15664977,22,47
15669653,11,57
15723890,7,101
15728729,2,275
15730606,13,183
15739621,21,188
15739897,22,47
15741724,13,183
15744478,2,275
15745126,16,224
15745159,7,101
15746569,0,373
15750726,25,335
15751768,58,2
15755677,6,111
15755923,19,77
15755973,0,373
15757811,13,183
15758330,19,77
15760559,25,335
15765833,20,60
15769442,7,101
15770608,6,111
15773440,0,373
15777354,8,188
15777389,25,335
15779986,16,224
15782326,5,220
15785068,0,373
15788707,5,220
15791504,6,111
15791939,26,78
15792031,26,78
15792641,12,53
15793783,11,57
15798850,13,183
15802312,11,57
15806134,14,268
15808140,31,51
15809173,3,87
15809321,13,183
15809746,2,275
15811110,0,373
15811621,5,220
15814139,2,275
15823113,13,183
15825711,2,275
15830237,17,93
15830701,8,188
15834295,0,373
15834790,26,78
15837380,0,373
15838767,12,53
15840187,18,111
15840874,25,335
15842013,0,373
15844409,14,268
15844557,25,335
15846682,14,268
15846704,0,373
15847834,14,268
1584901,18,111
15852053,13,183
15853001,18,111
15854271,14,268
15858295,25,335
15858376,2,275
15858413,19,77
15861560,33,2
15862005,0,373
15863862,31,51
15865288,13,183
15870683,21,188
15872224,19,77
15872418,15,19
15878694,59,2
15880652,17,93
15883349,19,77
1588551,11,57
15888299,2,275
15893411,23,42
15898829,5,220
15900173,0,373
15904572,6,111
15904829,17,93
15906167,16,224
15906181,2,275
15907414,13,183
15911001,16,224
15911231,60,2
15912438,2,275
15914129,0,373
15915972,17,93
15916174,2,275
15917850,25,335
15921624,25,335
15925598,29,55
15929023,8,188
15936819,5,220
15940236,18,111
15940603,5,220
15940891,22,47
15941343,2,275
15947833,16,224
15949665,61,4
15953354,2,275
15954487,0,373
15957148,13,183
15964263,0,373
15969841,16,224
15970379,8,188
15974947,25,335
15978226,23,42
15978412,6,111
15980543,20,60
15983683,3,87
15984635,8,188
15997671,6,111
15997827,6,111
15998006,56,2
16001456,25,335
16004411,25,335
16010382,12,53
16014498,21,188
16016397,6,111
16022080,31,51
16034907,26,78
16040695,1,121
16042401,0,373
16045488,21,188
16045504,17,93
16045666,17,93
16047907,6,111
16050772,0,373
1605141,49,6
16052393,14,268
16054649,13,183
16062445,6,111
16077875,14,268
16078680,1,121
16081847,14,268
16083146,4,24
16085807,8,188
16090188,14,268
16090877,5,220
16092470,21,188
16095075,5,220
16096104,2,275
16099100,2,275
16102437,0,373
16116251,7,101
16117890,24,4
16127606,0,373
16134117,17,93
16134672,0,373
16145074,1,121
16146535,5,220
16148335,21,188
16150352,23,42
16152223,13,183
16153327,14,268
16156062,2,275
16158468,2,275
16158546,3,87
16166839,21,188
