node_id,community_id,community_size
10007042,0,479
10046442,0,479
10074432,1,136
10077242,2,234
10093672,3,89
10104672,4,74
10107362,5,71
10125152,6,24
10125822,7,204
10130032,8,64
10138132,0,479
10144442,9,106
10166632,10,71
10214802,11,2
10241462,12,3
10241802,13,304
10263662,14,80
10270072,15,112
10270872,2,234
10284152,5,71
1032291,16,287
10326,2,234
10332972,17,19
10348132,10,71
10367842,16,287
10507892,18,231
10523552,6,24
10524,2,234
10545772,16,287
1058591,19,203
10599392,7,204
10609292,20,59
10618402,0,479
10638782,2,234
10645702,3,89
10651272,21,85
10659742,3,89
10701982,10,71
10717512,16,287
10722102,6,24
10728992,0,479
10732492,19,203
10750192,7,204
10768042,7,204
10790832,9,106
10804132,0,479
1081091,22,65
10821392,8,64
10836002,23,78
1086591,24,4
10936542,10,71
10969982,21,85
10996862,25,333
1100251,23,78
11039482,2,234
1106311,16,287
11069572,19,203
11071232,0,479
11120172,9,106
1112751,26,40
11130772,27,21
11138972,13,304
11142222,24,4
11162812,8,64
11206912,18,231
11221192,25,333
11231562,0,479
11264322,18,231
11288162,1,136
11332342,28,38
11347052,29,2
11350892,16,287
11358372,0,479
11360912,16,287
11364652,1,136
11376132,7,204
11379982,20,59
11395432,2,234
11402482,10,71
11425612,5,71
11442052,25,333
1147031,3,89
11541862,7,204
11550142,18,231
1160081,7,204
11606702,16,287
11620042,30,7
11625152,4,74
11626822,31,3
11650012,0,479
11672342,4,74
11702862,13,304
11724382,16,287
11726732,0,479
11763862,3,89
11767072,19,203
11769872,3,89
11770552,13,304
11786302,0,479
11792612,16,287
11819122,19,203
11842342,15,112
11918842,16,287
11920922,32,2
11926262,1,136
11944562,0,479
11963282,2,234
11981952,16,287
12018412,17,19
12037502,13,304
12062282,33,2
12080652,13,304
12081592,26,40
12114432,23,78
12115732,18,231
12118882,25,333
12149902,23,78
12163342,2,234
12168312,18,231
12174212,0,479
12217472,27,21
12222522,2,234
12227112,7,204
12230022,25,333
12264532,7,204
12286822,19,203
12287142,22,65
12301112,23,78
12327342,0,479
12334662,0,479
12369282,0,479
12377702,16,287
12389772,0,479
12429382,34,3
12448322,26,40
12455292,15,112
12464552,9,106
12470922,18,231
1249501,3,89
1253451,2,234
12618652,0,479
12623252,5,71
12650962,0,479
1265601,0,479
12681372,16,287
12695882,14,80
12706762,0,479
12715022,7,204
12739402,18,231
12740012,30,7
12741382,0,479
12771132,0,479
1277191,13,304
12783392,17,19
12787922,35,4
12790082,10,71
12793382,10,71
12803772,1,136
12818,2,234
12874212,7,204
1290661,36,2
12920142,8,64
12925,25,333
12952252,23,78
12964542,18,231
12966662,16,287
12967642,0,479
12973362,0,479
13008262,30,7
1304091,7,204
13043702,13,304
13051142,13,304
13116482,19,203
13118432,5,71
1315431,0,479
13159492,13,304
13170292,7,204
13211,1,136
13222222,5,71
13224342,14,80
13225072,1,136
13232092,10,71
13253832,2,234
13253992,0,479
13258742,37,2
13264762,4,74
13285072,0,479
13291122,7,204
13302,7,204
1330691,38,3
13308842,0,479
13330612,26,40
13354182,18,231
13406742,25,333
13454462,14,80
13466982,7,204
13467242,7,204
13473142,2,234
13473852,1,136
13501922,13,304
13541632,25,333
13648652,3,89
13651452,13,304
13654112,0,479
13722332,13,304
13746182,1,136
13755792,13,304
13763362,39,12
13767032,23,78
13768662,0,479
13772282,13,304
13789152,1,136
13797692,13,304
13894222,0,479
13897532,7,204
13923382,25,333
13936882,22,65
13942322,0,479
13960822,2,234
13979662,0,479
14025482,16,287
14027132,25,333
14038472,3,89
14050355,19,203
14051473,14,80
14052933,18,231
14053148,40,2
14055022,9,106
14061925,20,59
14062948,2,234
14063351,1,136
14065315,13,304
14066623,9,106
14069593,13,304
14070736,16,287
14070830,0,479
14073382,5,71
14078385,6,24
14086918,13,304
14087968,27,21
14092350,8,64
14092673,0,479
14095083,2,234
14097544,0,479
14098609,18,231
14099733,30,7
14100597,16,287
14102919,1,136
14103852,16,287
14108775,0,479
14109605,2,234
14110253,13,304
14110743,26,40
14111623,10,71
14115889,10,71
14116517,0,479
14120099,8,64
14125985,9,106
14126174,16,287
14126360,20,59
14129238,13,304
14133057,18,231
14133447,8,64
14133954,25,333
14135487,3,89
14138511,2,234
14139527,22,65
14139780,16,287
14140382,2,234
14142706,9,106
14146262,10,71
14152810,22,65
14155050,13,304
14155739,2,234
14160053,15,112
14160799,2,234
14160956,17,19
14161205,41,2
14161889,42,2
14163711,9,106
14164472,7,204
14167991,13,304
14169105,9,106
14170847,2,234
14171337,18,231
14172103,16,287
14172656,16,287
14177779,3,89
14180279,0,479
14180577,0,479
14181437,19,203
14181937,43,2
14186692,7,204
14188391,9,106
14190794,2,234
14193124,19,203
14195918,0,479
14198539,0,479
14200945,23,78
14202860,0,479
14203889,13,304
14204673,13,304
14204887,4,74
14206313,13,304
14206767,18,231
14207225,22,65
14207256,1,136
14209248,14,80
14212820,10,71
14213287,13,304
14213837,15,112
14215410,8,64
14218593,16,287
14219559,7,204
14219598,2,234
14220008,8,64
14220561,39,12
14237254,0,479
14237896,23,78
14238479,15,112
14239038,44,2
14242280,15,112
14245571,19,203
14249581,1,136
14251709,23,78
14253587,2,234
14254414,16,287
14255057,4,74
14255702,0,479
14258044,13,304
14259990,7,204
14261400,1,136
14262680,23,78
14262785,0,479
14265113,7,204
14268141,7,204
14268164,2,234
14268324,9,106
14269768,13,304
14270650,19,203
14277183,18,231
14278838,3,89
14279461,1,136
14282136,7,204
14291706,27,21
14294948,8,64
14299765,1,136
14300586,19,203
14301374,14,80
14301386,0,479
14301443,13,304
14301804,16,287
14302121,13,304
14305154,16,287
14306885,1,136
14307465,13,304
1431301,8,64
14315043,18,231
14315063,2,234
1431551,16,287
14316661,13,304
14319626,0,479
14326094,13,304
14326743,45,2
14328764,0,479
14333927,0,479
14334937,16,287
14334981,2,234
14338426,13,304
14340048,7,204
14342597,0,479
14344131,18,231
14344614,16,287
14347788,23,78
14349955,7,204
14350969,8,64
14353449,1,136
14354411,18,231
14356416,20,59
14361342,0,479
14361793,16,287
14365965,16,287
14366450,1,136
14366549,1,136
14368074,13,304
14372426,16,287
14372710,22,65
14373362,18,231
14376745,10,71
14380723,46,2
14385076,19,203
14387400,0,479
14389149,18,231
14390067,13,304
14400049,0,479
14402868,0,479
14405372,8,64
14405379,0,479
14410711,1,136
14418930,13,304
14420451,26,40
14420936,16,287
14421893,9,106
14426940,16,287
14426992,19,203
14430556,15,112
14431629,13,304
14434688,13,304
14437066,18,231
14437161,2,234
14439519,0,479
14441617,2,234
14442244,16,287
14442703,23,78
14444798,3,89
14444930,2,234
14447648,13,304
14450630,1,136
14451294,0,479
14451981,13,304
14454433,7,204
14455718,9,106
14456344,13,304
14456828,22,65
14457848,16,287
14459159,16,287
14459303,0,479
14460783,0,479
14461330,21,85
14461792,10,71
14462500,16,287
14463102,3,89
14463675,0,479
14464020,9,106
14465317,13,304
14467222,13,304
14475952,0,479
14476022,7,204
14479538,4,74
14479592,2,234
14483590,23,78
14484634,1,136
14499717,8,64
14501275,0,479
14505596,0,479
14506615,19,203
14508359,7,204
14512268,18,231
14513507,18,231
14514220,0,479
14514703,21,85
14516061,13,304
14519514,7,204
14519891,0,479
14521343,0,479
14521383,0,479
14521896,13,304
14527485,20,59
14537873,8,64
14549852,9,106
14551274,16,287
14552124,2,234
14553715,3,89
14554753,5,71
14555289,8,64
14558773,10,71
14560510,0,479
14564657,19,203
14574911,18,231
14578032,16,287
1458001,2,234
14581841,8,64
14590651,7,204
14599976,13,304
14605765,31,3
14625006,38,3
14642711,13,304
14647281,13,304
14662013,0,479
14680965,47,2
14682248,23,78
14685548,16,287
14687072,13,304
14690122,1,136
14690638,16,287
14694370,6,24
14694965,16,287
14695367,15,112
14696659,13,304
14696934,0,479
14700957,9,106
14702781,23,78
14707837,0,479
14710900,17,19
14711966,16,287
14715516,5,71
14716327,14,80
14719154,16,287
14719235,2,234
14720172,13,304
14720695,16,287
14721480,19,203
14721642,18,231
14726448,14,80
14727321,15,112
14727766,18,231
14728116,9,106
14730488,16,287
