node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,weakest_group,candidate_helps_weakest_group,weakest_group_gain,weakest_group_ris_coverage,mf_gain_score,mf_lift_adjusted_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
0,northwest_antelope_valley,0,northwest_antelope_valley,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.03595677844220725,1.0,0.03595677844220725,1.0359567784422072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39425837320574164,0.8206886863393568,desert_view_highlands,False,0.0,0.0,0.0,8.677175266388087,0.0,0.0,8.677175266388087,8.623240098724775,8.677175266388087,8.677175266388087,per_group,0
1,northwest_antelope_valley,1,northwest_antelope_valley,0.6752221561681112,0.6752221561681112,0.07748350708983062,0.6666666666666666,0.6666666666666667,0.6666666666666666,1,0,1.0,0.03595677844220725,1.0,0.03595677844220725,0.6906378522948049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39425837320574164,1.0,desert_view_highlands,False,0.0,0.0,0.0,6.4711463854207665,0.0,0.0,6.4711463854207665,6.417211217757456,6.4711463854207665,6.4711463854207665,per_group,0
10,northeast_antelope_valley,10,northeast_antelope_valley,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.03595677844220725,1.0,0.03595677844220725,1.0359567784422072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278879015721121,0.9379967722544881,desert_view_highlands,False,0.0,0.0,0.0,8.25085026222414,0.0,0.0,8.25085026222414,8.19691509456083,8.25085026222414,8.25085026222414,per_group,0
100,lancaster,100,lancaster,0.29077096931472657,0.29077096931472657,0.4639141996602651,0.1111111111111111,0.1111111111111111,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.19842261078730686,0.0,0.0,0.9230769230769229,0.9230769230769229,0.0,0.0,0.0,0.0,0.2006349166371451,desert_view_highlands,False,0.0,0.0,0.0,2.2663842909433622,0.0,0.0,2.2663842909433622,1.0876790453147196,2.2663842909433622,2.2663842909433622,per_group,1
101,lancaster,101,lancaster,0.2275868164995831,0.2275868164995831,0.3399855519628684,0.1111111111111111,0.1111111111111111,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.19842261078730686,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2773558997413645,desert_view_highlands,False,0.0,0.0,0.0,2.277314802084052,0.0,0.0,2.277314802084052,1.098609556455409,2.277314802084052,2.277314802084052,per_group,2
102,lancaster,102,lancaster,0.30051560943370953,0.30051560943370953,0.2254076552887082,0.2222222222222222,0.2222222222222222,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.3968452215746137,0.0,0.0,0.3636363636363635,0.3636363636363635,0.0,0.0,0.0,0.0,0.32992143245955846,desert_view_highlands,False,0.0,0.0,0.0,2.3665790113983265,0.0,0.0,2.3665790113983265,1.1878737657696834,2.3665790113983265,2.3665790113983265,per_group,3
103,lancaster,103,lancaster,0.1076861715785282,0.1076861715785282,0.688899202234417,0.2222222222222222,0.2222222222222222,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.3968452215746137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11971445734739061,desert_view_highlands,False,0.0,0.0,0.0,1.9674351867623492,0.0,0.0,1.9674351867623492,0.7887299411337064,1.9674351867623492,1.9674351867623492,per_group,4
104,lancaster,104,lancaster,0.18178271945863037,0.18178271945863037,0.4731114098289186,0.1111111111111111,0.1111111111111111,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.19842261078730686,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4179621488869677,desert_view_highlands,False,0.0,0.0,0.0,2.67174228808386,0.0,0.0,2.67174228808386,1.4930370424552168,2.67174228808386,2.67174228808386,per_group,5
105,lancaster,105,lancaster,0.2516888471918368,0.2516888471918368,0.14742507268324107,0.2222222222222222,0.2222222222222222,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.3968452215746137,0.0,0.0,0.3636363636363635,0.3636363636363635,0.0,0.0,0.0,0.0,0.11578418272502014,desert_view_highlands,False,0.0,0.0,0.0,2.2632764266844667,0.0,0.0,2.2632764266844667,1.0845711810558238,2.2632764266844667,2.2632764266844667,per_group,3
106,lancaster,106,lancaster,0.2763953952657378,0.2763953952657378,0.2801348793604406,0.1111111111111111,0.1111111111111111,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.19842261078730686,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09307588690790893,desert_view_highlands,False,0.0,0.0,0.0,2.261077661246939,0.0,0.0,2.261077661246939,1.0823724156182963,2.261077661246939,2.261077661246939,per_group,2
107,lancaster,107,lancaster,0.2943794986654755,0.2943794986654755,0.3145946663216742,0.3333333333333333,0.33333333333333326,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.5952678323619205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24618708877059206,desert_view_highlands,False,0.0,0.0,0.0,2.488064971192201,0.0,0.0,2.488064971192201,1.3093597255635578,2.488064971192201,2.488064971192201,per_group,4
108,lancaster,108,lancaster,0.5006119980028809,0.5006119980028809,0.4046667470073822,0.4444444444444444,0.4444444444444444,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.7936904431492274,0.0,0.0,0.9230769230769229,0.9230769230769229,0.0,0.0,0.0,0.0,0.2522586354453861,desert_view_highlands,False,0.0,0.0,0.0,3.4497442295363587,0.0,0.0,3.4497442295363587,2.2710389839077156,3.4497442295363587,3.4497442295363587,per_group,1
109,lancaster,109,lancaster,0.28216580090984367,0.28216580090984367,0.42948454046735257,0.1111111111111111,0.1111111111111111,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.19842261078730686,0.0,0.0,0.9230769230769229,0.9230769230769229,0.0,0.0,0.0,0.0,0.09126356268848317,desert_view_highlands,False,0.0,0.0,0.0,2.2266887500348576,0.0,0.0,2.2266887500348576,1.0479835044062147,2.2266887500348576,2.2266887500348576,per_group,1
11,northeast_antelope_valley,11,northeast_antelope_valley,0.0582963168732353,0.0582963168732353,0.3945511929014217,0.125,0.125,0.125,1,0,1.0,0.03595677844220725,1.0,0.03595677844220725,0.1294945973052759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278879015721121,0.15294037724301587,desert_view_highlands,False,0.0,0.0,0.0,2.011970397219288,0.0,0.0,2.011970397219288,1.958035229555977,2.011970397219288,2.011970397219288,per_group,0
110,lancaster,110,lancaster,0.11156528044308296,0.11156528044308296,0.5516611919785703,0.0,0.0,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.19332912156069412,desert_view_highlands,False,0.0,0.0,0.0,2.9259562064513176,0.0,0.0,2.9259562064513176,1.7472509608226747,2.9259562064513176,2.9259562064513176,per_group,5
111,lancaster,111,lancaster,0.635735422099919,0.635735422099919,0.30403889317668076,0.4444444444444444,0.4444444444444444,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.7936904431492274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32770068862745005,desert_view_highlands,False,0.0,0.0,0.0,3.618937123230146,0.0,0.0,3.618937123230146,2.4402318776015033,3.618937123230146,3.618937123230146,per_group,2
112,lancaster,112,lancaster,0.20631941155591052,0.20631941155591052,0.5082784904570293,0.3333333333333333,0.33333333333333326,0.0,22,0,1.0,0.7858034970857619,1.0,0.7858034970857619,0.5952678323619205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353641248309133,desert_view_highlands,False,0.0,0.0,0.0,2.449853149366111,0.0,0.0,2.449853149366111,1.2711479037374682,2.449853149366111,2.449853149366111,per_group,4
