node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
1,0.5638639330863953,0.19799858331680298,0.09980090707540512,0.3294757306575775,0.24413082003593445,-0.010050922632217407,0.6175953149795532,-0.2552170157432556,0.19804558157920837,0.6274843215942383,1.162950038909912,0.6542094349861145,0.46622157096862793,0.2609448730945587,0.9000104665756226,0.1464199423789978,0.6938235759735107,-0.600447416305542,-0.7474719285964966,-0.050310954451560974,-0.09026657789945602,-0.15775111317634583,-0.07185342907905579,-0.11781926453113556,0.43869325518608093,0.7641863822937012,0.31635501980781555,-0.4244387447834015,-0.3877509832382202,0.0733146071434021,-0.22274024784564972,-0.6740583181381226,-0.18931502103805542,-0.33891934156417847,0.41593337059020996,-0.29996195435523987,-0.31984734535217285,0.645072877407074,-0.35671913623809814,0.4576606750488281,-0.4748036861419678,0.776052713394165,0.07942098379135132,-0.17541082203388214,-0.29800689220428467,1.097569465637207,0.6008293628692627,-0.3673135042190552,0.29104113578796387,0.6053684949874878,-0.47305095195770264,-0.11288504302501678,-1.0286434888839722,0.2516545057296753,0.02573688142001629,-0.15490268170833588,0.1001524031162262,-0.7013143301010132,-0.2864418625831604,-0.8481073379516602,-0.45539772510528564,0.5457656383514404,0.24002870917320251,-0.1032477617263794
10,0.6147003769874573,0.23326832056045532,0.06569623947143555,0.2860787808895111,0.32494375109672546,-0.01108098030090332,0.7135151028633118,-0.39903372526168823,0.19596466422080994,0.7481693029403687,1.268912672996521,0.6137539148330688,0.5421591401100159,0.25049418210983276,0.9608097076416016,0.28592586517333984,0.7802110314369202,-0.6610751748085022,-0.7688238620758057,-0.1447567343711853,-0.14488540589809418,-0.16811391711235046,0.03642404079437256,-0.15923568606376648,0.4145805835723877,0.6638413071632385,0.3461316227912903,-0.4794994592666626,-0.3960832357406616,0.15202346444129944,-0.19215664267539978,-0.6053794622421265,-0.17274710536003113,-0.45804348587989807,0.3674105703830719,-0.26647746562957764,-0.3337346613407135,0.7401895523071289,-0.35404181480407715,0.5418907403945923,-0.5036963224411011,0.8066272139549255,0.13892793655395508,-0.04484361410140991,-0.25445714592933655,1.157446026802063,0.6741191744804382,-0.32028037309646606,0.27646949887275696,0.4803182780742645,-0.42924535274505615,-0.19395564496517181,-1.0820598602294922,0.31613078713417053,0.13553869724273682,-0.13087983429431915,0.15521502494812012,-0.7975063920021057,-0.3287886381149292,-0.8868535161018372,-0.49287015199661255,0.5239145755767822,0.2586379051208496,-0.14301198720932007
100,0.30222469568252563,-0.38947296142578125,-0.4149547219276428,-0.06034235656261444,0.010887794196605682,0.7387283444404602,0.13110512495040894,0.4385662078857422,-0.5087403059005737,-0.19838376343250275,0.4104294180870056,-0.21761023998260498,0.23381724953651428,0.6410573720932007,0.3799721300601959,-0.725854218006134,-0.27970215678215027,-1.0359383821487427,0.532677412033081,-0.582240879535675,0.13124701380729675,-0.225637748837471,0.7328803539276123,-0.5003764629364014,-0.16409850120544434,0.280788779258728,0.6160060167312622,0.0748414397239685,-0.2597234547138214,0.6483364105224609,-0.19482065737247467,-0.8143280148506165,0.4026120901107788,-0.11407698690891266,-0.6293908357620239,0.4898700714111328,0.23521441221237183,0.39989036321640015,0.12488873302936554,-0.368984192609787,-0.3656502068042755,0.0737956315279007,-0.5860424041748047,0.42662158608436584,-0.6559323072433472,0.2116459608078003,0.34274566173553467,0.10238009691238403,-1.0488650798797607,1.262998104095459,-0.5077753663063049,0.2675608992576599,-0.34810733795166016,-0.8945473432540894,0.08396975696086884,0.20131345093250275,-0.3883432149887085,0.6475558876991272,-0.26117831468582153,-0.2663562297821045,0.12907709181308746,-0.37621450424194336,-0.5517578125,-0.42487719655036926
101,0.19845432043075562,0.03334493190050125,-0.19301876425743103,0.19050586223602295,0.08890410512685776,0.5282799601554871,0.394917368888855,0.3386993408203125,-0.10879246890544891,0.24969950318336487,0.7839723229408264,0.28625068068504333,0.3875027894973755,0.6792305111885071,0.6389692425727844,-0.07531747221946716,-0.0262310653924942,-0.8490288853645325,-0.0034428536891937256,-0.4136001467704773,-0.12085708230733871,0.04558117687702179,0.6332423090934753,-0.34194278717041016,-0.01385623961687088,0.2875601053237915,0.4777003824710846,-0.06692340970039368,-0.4459241032600403,0.44751954078674316,-0.23719526827335358,-0.5774506330490112,0.3017617464065552,-0.4209277033805847,-0.36068597435951233,0.02573055401444435,0.06514322012662888,0.7108403444290161,-0.15629258751869202,-0.19304139912128448,-0.3322419822216034,0.29648080468177795,-0.28459617495536804,0.12724238634109497,-0.5983524322509766,0.5951834917068481,0.5012818574905396,-0.14791294932365417,-0.6151001453399658,0.948782205581665,-0.7225641012191772,0.03790160268545151,-0.454151451587677,-0.5658069849014282,0.03186412155628204,-0.3379858136177063,-0.11683733761310577,0.0670822337269783,-0.4262204170227051,-0.7097059488296509,-0.13566729426383972,-0.09709898382425308,-0.22420066595077515,-0.2801048755645752
102,0.7573981285095215,-0.40058642625808716,0.010839447379112244,-0.02704647183418274,-0.21737433969974518,0.151565283536911,0.5178905129432678,-0.1209816038608551,-0.4393173158168793,0.32248803973197937,1.2499830722808838,0.038938090205192566,0.36328256130218506,0.12910676002502441,0.9223108291625977,-0.5358763933181763,0.24358630180358887,-0.6545208692550659,-0.22747743129730225,-0.4619689881801605,-0.10545971989631653,-0.3737780451774597,1.0161612033843994,-0.7988040447235107,0.25042039155960083,0.8081521987915039,0.33268505334854126,-1.095742106437683,-0.20751157402992249,0.48319485783576965,-0.3579050898551941,-1.3542431592941284,-0.0872887447476387,-0.19051077961921692,-0.3194611668586731,0.36029815673828125,-0.17434120178222656,0.6639437079429626,-0.5269451141357422,0.25510209798812866,-0.40899157524108887,0.6081727743148804,-0.3334181010723114,-0.21336521208286285,-0.11973372101783752,1.0541882514953613,0.9706826210021973,-0.2907392978668213,-0.5271062850952148,0.7792726159095764,-0.21046282351016998,-0.2034282237291336,-1.2910118103027344,-0.14061254262924194,0.4294641315937042,0.4499749541282654,0.2114296555519104,-0.13472190499305725,-0.3335835933685303,-0.0412479043006897,0.2942907512187958,0.31666624546051025,0.09375759959220886,-0.33479371666908264
103,1.0099923610687256,-0.025242649018764496,-0.08254341036081314,0.15772873163223267,-0.2435457706451416,-0.24531465768814087,0.7234159708023071,0.043108150362968445,-0.4741794168949127,0.318123996257782,1.1547683477401733,0.2165868729352951,0.3329399824142456,0.20466554164886475,0.7846773862838745,-0.26073887944221497,0.44613638520240784,-0.5018808245658875,-0.6492608189582825,-0.17583562433719635,-0.23084604740142822,-0.5639141201972961,0.33944299817085266,-0.42217952013015747,0.43320053815841675,1.0246177911758423,0.07111504673957825,-1.044992208480835,-0.4476829767227173,0.22744616866111755,-0.2581442892551422,-1.0060491561889648,-0.3395392894744873,0.19757746160030365,0.03630353510379791,0.3183574080467224,-0.16928322613239288,0.4446946978569031,-0.641899585723877,0.10533657670021057,-0.3856743574142456,0.8074523210525513,-0.10545065999031067,-0.4024175703525543,0.07443002611398697,1.0124832391738892,0.894760012626648,-0.35597750544548035,-0.13225924968719482,0.7377994060516357,-0.13428930938243866,-0.1210959255695343,-1.1049647331237793,0.03642749786376953,0.22219635546207428,-0.0969158411026001,0.2513919770717621,-0.12408724427223206,-0.4625885486602783,-0.3219691514968872,-0.09172895550727844,0.5260812640190125,0.02094605565071106,-0.46704813838005066
104,0.4891270399093628,-0.0016160309314727783,-0.6932359933853149,0.23799705505371094,0.24510151147842407,0.5238230228424072,0.16180524230003357,0.4928562343120575,-0.902096688747406,-0.22228768467903137,0.22188180685043335,-0.48696228861808777,0.14786073565483093,0.5796339511871338,0.24967074394226074,-0.47310662269592285,-0.5088364481925964,-0.5588670969009399,0.15488053858280182,-0.9559478759765625,-0.1552712619304657,-0.4103463292121887,0.6828643083572388,-0.7388314604759216,0.07828158140182495,0.12757062911987305,0.8137150406837463,0.26603639125823975,-0.6084010601043701,1.094779372215271,0.118630051612854,-0.7310327291488647,0.3778935372829437,0.1075734943151474,-1.037406325340271,0.9052461981773376,0.22394129633903503,0.4910079836845398,-0.27368754148483276,-0.614773690700531,-0.5075670480728149,0.09848490357398987,-0.3662845492362976,0.5989248752593994,-0.5188228487968445,0.30536365509033203,0.37050288915634155,0.15082943439483643,-1.3781956434249878,1.21809720993042,-0.3575468361377716,0.377310574054718,-0.3539673089981079,-0.8390182256698608,-0.043373167514801025,-0.10848084837198257,-0.6236465573310852,0.7017211318016052,-0.45578742027282715,-0.3396899402141571,0.053340889513492584,-0.13229607045650482,-0.6967146396636963,-0.6738629341125488
105,1.0127358436584473,-0.0455811470746994,-0.24929030239582062,0.8299816250801086,0.7102428674697876,-0.12526577711105347,0.4287915825843811,-0.12836617231369019,-0.5227518081665039,0.5646784901618958,1.0050033330917358,-0.09515443444252014,0.20381519198417664,0.13259877264499664,0.6942919492721558,0.2608223259449005,0.43090784549713135,-0.16637657582759857,-1.1949292421340942,-0.7781694531440735,-0.2794948220252991,-0.6298266053199768,0.17935892939567566,-1.1154026985168457,0.9642720818519592,0.6703118085861206,0.6768698692321777,-0.25030484795570374,-0.8386176824569702,0.8623398542404175,0.4518130123615265,-0.7512516379356384,-0.15540671348571777,0.010783284902572632,-0.7377365827560425,0.5359571576118469,-0.3182774484157562,0.7040891647338867,-1.1044526100158691,-0.3295578062534332,-0.7745075225830078,0.6761842966079712,0.24432480335235596,-0.0359794944524765,-0.22696632146835327,1.062842607498169,1.1296473741531372,-0.28697311878204346,-0.3086200952529907,0.6045776605606079,-0.0004322528839111328,0.20006367564201355,-1.3254845142364502,0.32067814469337463,0.15800438821315765,-0.4508097171783447,-0.03195691108703613,-0.5601102709770203,-0.5850158929824829,-0.6601606607437134,-0.4743722677230835,0.7101285457611084,0.15878449380397797,-0.9233167171478271
106,0.6279301643371582,-0.33444538712501526,-0.3696557879447937,0.18212515115737915,0.06798170506954193,0.22003857791423798,0.10270360112190247,0.36635616421699524,-0.6724221110343933,-0.1484365165233612,0.44036248326301575,-0.27491265535354614,0.04365377873182297,0.17140547931194305,0.34191539883613586,-0.656912088394165,-0.2321605682373047,-0.4857659339904785,0.04988566040992737,-0.5030061602592468,-0.056336767971515656,-0.4957127571105957,0.8529040217399597,-0.8383892774581909,0.17651347815990448,0.5773685574531555,0.5203745365142822,-0.30820173025131226,-0.31629034876823425,0.8578879237174988,0.13727474212646484,-1.0930355787277222,0.14869153499603271,0.11311802268028259,-0.6742480993270874,0.6306424140930176,-0.0149613656103611,0.35950538516044617,-0.316705584526062,-0.49340301752090454,-0.4224086403846741,0.18498392403125763,-0.3666781187057495,0.04135653376579285,-0.30977076292037964,0.36707669496536255,0.5026952028274536,-0.13723798096179962,-0.9488734602928162,0.9569575190544128,-0.15375065803527832,0.3083890378475189,-0.7444155216217041,-0.5616494417190552,0.06415144354104996,0.24313783645629883,-0.23347510397434235,0.3735603094100952,-0.21912041306495667,-0.0016118884086608887,0.1563061773777008,0.10523554682731628,-0.2277151346206665,-0.6808483600616455
107,0.6298211812973022,0.04660817235708237,0.019059710204601288,0.1526719480752945,0.10021833330392838,0.11905118823051453,0.5875238180160522,-0.1994708776473999,-0.06313493847846985,0.5210870504379272,1.1354701519012451,0.424795538187027,0.4340168833732605,0.24741744995117188,0.9146026968955994,-0.08369357138872147,0.5159122347831726,-0.6273890733718872,-0.5170255899429321,-0.2346142828464508,-0.19039972126483917,-0.2067517340183258,0.3763865828514099,-0.295829713344574,0.37620246410369873,0.7360720634460449,0.295945405960083,-0.6250424981117249,-0.35176071524620056,0.3190823793411255,-0.21412064135074615,-0.8355297446250916,-0.13587632775306702,-0.32732224464416504,0.09391584992408752,-0.09416414052248001,-0.16794142127037048,0.7004476189613342,-0.3941670060157776,0.3300445079803467,-0.4854011833667755,0.6194668412208557,-0.0650223046541214,-0.21907052397727966,-0.2047177404165268,1.0414435863494873,0.7225595712661743,-0.31100624799728394,-0.016346752643585205,0.6222856640815735,-0.38587674498558044,-0.19410400092601776,-1.0179656744003296,0.1176517903804779,0.1310196816921234,0.0007930248975753784,0.09051468968391418,-0.4998539090156555,-0.39038991928100586,-0.5830684900283813,-0.14242856204509735,0.406985342502594,0.18770712614059448,-0.2220931202173233
