node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
1,0.016988888382911682,-0.15203210711479187,-0.07865597307682037,0.0491725392639637,-0.07526181638240814,-0.015343330800533295,-0.0535234734416008,0.037603121250867844,-0.247126966714859,0.052777111530303955,0.2193995714187622,-0.08599342405796051,0.008526725694537163,-0.12498434633016586,-0.10781536996364594,-0.03900828957557678,0.04527051001787186,-0.1886829137802124,0.008207783102989197,0.053573623299598694,-0.03093140199780464,-0.3337744474411011,-0.024611279368400574,0.10446994751691818,-0.12873002886772156,0.0601770356297493,0.12666869163513184,-0.09382478892803192,-0.2201017141342163,0.038501620292663574,-0.09262925386428833,0.15381869673728943,-0.11941516399383545,0.10943382978439331,-0.012292332947254181,0.1492442637681961,0.0063842833042144775,0.11859840154647827,0.13136325776576996,0.1159830167889595,-0.1110071986913681,0.19919133186340332,0.05121588706970215,-0.040691524744033813,0.0508737713098526,0.017765775322914124,-0.18580737709999084,0.03517933189868927,0.0035169050097465515,-0.0298924520611763,0.2325873076915741,-0.09959524124860764,0.16027623414993286,0.004346370697021484,-0.04519625008106232,-0.00328778475522995,-0.14563973248004913,0.09851870685815811,0.10161666572093964,0.023885443806648254,0.18489676713943481,-0.1566644012928009,-0.04780225455760956,0.18031637370586395
10,0.02192358672618866,-0.14482790231704712,-0.06878095865249634,0.015945617109537125,-0.013645785860717297,0.04579802602529526,-0.07659164071083069,0.033132459968328476,-0.25743603706359863,0.07852721214294434,0.2144784927368164,-0.07373815029859543,-0.010969288647174835,-0.027106106281280518,-0.06734048575162888,0.037709712982177734,0.042372651398181915,-0.1265060156583786,0.06941226869821548,0.06220482289791107,-0.05676336586475372,-0.3160995841026306,-0.046448782086372375,0.16491398215293884,-0.10607832670211792,0.030954236164689064,0.11434541642665863,-0.18591800332069397,-0.21544015407562256,0.10263387113809586,-0.1205977201461792,0.055570006370544434,-0.08592191338539124,0.11976411938667297,0.028821304440498352,0.14016897976398468,-0.04540203511714935,0.13395515084266663,0.12292028963565826,0.19309715926647186,-0.15629452466964722,0.20742100477218628,0.08858150243759155,0.03806736320257187,0.032205015420913696,0.0827050656080246,-0.22188720107078552,0.025640122592449188,0.024602673947811127,-0.01866186410188675,0.12385895103216171,-0.11665448546409607,0.11023712158203125,0.008486062288284302,0.005731672048568726,0.08523719757795334,-0.15100543200969696,0.10896842926740646,0.13183525204658508,-0.04078160971403122,0.22809456288814545,-0.12624607980251312,-0.06921413540840149,0.24103130400180817
100,-0.17634011805057526,-0.11614590883255005,0.009057514369487762,0.006970159709453583,0.06675542145967484,0.034909144043922424,0.1005043089389801,-0.0005909539759159088,-0.15235762298107147,0.0016124546527862549,0.1343272179365158,0.011789023876190186,0.0793953686952591,-0.13018594682216644,-0.3487315773963928,0.06428755819797516,0.15797051787376404,-0.01958926022052765,-0.06731104105710983,0.040765970945358276,-0.021014370024204254,-0.1695028841495514,-0.02344691753387451,0.07199779152870178,-0.043322786688804626,-0.06770329177379608,-0.16472402215003967,-0.021733764559030533,-0.23918160796165466,0.1640535295009613,-0.06703126430511475,0.11067568510770798,-0.20483162999153137,0.05504310876131058,0.12144128978252411,0.11405228078365326,0.021214470267295837,-0.004164800047874451,0.3748534619808197,0.4476701319217682,-0.10273553431034088,-0.07455231249332428,-0.05557968094944954,0.14632706344127655,-0.03984483331441879,0.08293668180704117,-0.07621543109416962,-0.07578805834054947,0.2883099913597107,0.0558096319437027,0.18711523711681366,0.04719100147485733,0.14090417325496674,-0.09926727414131165,0.2081810086965561,-0.12718042731285095,-0.15148422122001648,-0.22544512152671814,0.2525002658367157,-0.039298657327890396,0.2926046848297119,-0.18336792290210724,-0.02826930582523346,-0.015394672751426697
101,0.0015730410814285278,-0.1609925925731659,0.020174473524093628,-0.028419524431228638,0.006829514168202877,0.07009466737508774,0.05596696585416794,-0.05651068314909935,-0.23454242944717407,0.11173440515995026,0.16143985092639923,-0.06468842178583145,0.03172633796930313,-0.07655660808086395,-0.28035062551498413,-0.017524316906929016,0.08634361624717712,-0.05193331837654114,-0.11059245467185974,0.10567504167556763,-0.049725279211997986,-0.2303755283355713,0.019787535071372986,0.08839808404445648,-0.21993112564086914,-0.07932934910058975,-0.045941323041915894,-0.10625923424959183,-0.17498038709163666,0.15736308693885803,-0.16431361436843872,0.1598237156867981,-0.17565086483955383,0.1306648552417755,0.1018994152545929,0.15496021509170532,0.010766074061393738,0.07463125139474869,0.3350430727005005,0.33422544598579407,-0.16448776423931122,0.16698522865772247,-0.08020345121622086,0.10910308361053467,0.09084398299455643,0.1324000358581543,-0.24242031574249268,-0.0031922385096549988,0.13031959533691406,0.00807122141122818,0.30639123916625977,-0.05686241760849953,0.21778467297554016,-0.0404098704457283,0.08393615484237671,0.04403021186590195,-0.2693483531475067,-0.0443991981446743,0.3330710530281067,-0.023731887340545654,0.2651495337486267,-0.198035329580307,-0.04397959262132645,0.16105090081691742
102,-0.21173830330371857,-0.011277824640274048,0.0043055713176727295,-0.0797296017408371,0.0011189952492713928,-0.09477464854717255,0.10775767266750336,0.02641436830163002,-0.001873314380645752,-0.08502167463302612,0.1108565628528595,-0.049605242908000946,0.1546696424484253,-0.13743308186531067,-0.3898361921310425,-0.07392726093530655,0.11763612926006317,-0.07429914176464081,-0.08095689117908478,-0.04384502023458481,0.06139765679836273,0.0986376479268074,0.1266205608844757,-0.08381262421607971,0.057041898369789124,0.042752593755722046,-0.2671067714691162,0.2185320258140564,-0.20009419322013855,0.050352878868579865,0.11991001665592194,0.15999960899353027,-0.0035578086972236633,0.04761415719985962,-0.0008724257349967957,0.052548348903656006,0.11321021616458893,-0.024343818426132202,0.26166069507598877,0.23873578011989594,-0.04218149185180664,-0.09808263927698135,-0.09702835232019424,0.18900558352470398,0.06426972895860672,-0.0998382493853569,0.07206214219331741,-0.09451513737440109,0.18977943062782288,0.24005484580993652,0.2067822813987732,0.2207762449979782,-0.027248799800872803,-0.1051122397184372,0.022056132555007935,-0.24698007106781006,-0.06137339770793915,-0.47854185104370117,-0.022187668830156326,-0.03860945999622345,0.18497467041015625,-0.21746304631233215,-0.06078365445137024,-0.28580647706985474
103,-0.11317291110754013,-0.08849591016769409,0.04095366224646568,0.18028533458709717,0.07863346487283707,-0.2069980800151825,-0.11373546719551086,-0.04086782783269882,-0.055641502141952515,-0.14576898515224457,0.27205997705459595,-0.16424131393432617,0.014041148126125336,-0.14421911537647247,-0.1719450056552887,-0.1376069039106369,0.05259914696216583,-0.20177984237670898,0.043876636773347855,-0.12647786736488342,0.0802132859826088,-0.14161476492881775,-0.0006432235240936279,-0.02129410207271576,0.029905572533607483,0.21231776475906372,0.040310442447662354,0.21033070981502533,-0.061523448675870895,0.013515383005142212,0.25720274448394775,0.17049315571784973,-0.10517892986536026,0.035400912165641785,0.0015399344265460968,0.1923937052488327,0.1627121865749359,0.021161746233701706,0.14489640295505524,0.10463133454322815,0.11862801015377045,-0.1846916228532791,0.1684948056936264,-0.031095236539840698,-0.09951380640268326,-0.10759665071964264,0.20740287005901337,-0.14300677180290222,0.043608516454696655,-0.08531902730464935,-0.01665547490119934,0.06172673776745796,0.057109713554382324,-0.06496158242225647,0.06553366780281067,-0.20934590697288513,0.16195744276046753,-0.20803353190422058,-0.05970722436904907,-0.041937485337257385,-0.014623843133449554,0.015862293541431427,-0.0355539470911026,-0.007649928331375122
104,-0.11728876084089279,-0.06876246631145477,0.021064020693302155,0.15515676140785217,-0.0405673049390316,0.12575607001781464,-0.015910305082798004,-0.04003803804516792,-0.19311833381652832,0.11170235276222229,0.07101976871490479,-0.01404435932636261,0.05781799554824829,-0.06979810446500778,-0.16421574354171753,0.08120202273130417,0.23601505160331726,-0.03558012470602989,-0.005555212497711182,-0.2592795789241791,0.07496431469917297,-0.1283716857433319,0.004951640963554382,0.11169825494289398,-0.08781009912490845,-0.044802047312259674,0.027430837973952293,0.019104234874248505,-0.2711655795574188,0.2307153344154358,-0.04481184482574463,-0.039947837591171265,-0.2936069965362549,0.014562129974365234,0.12262816727161407,0.09192350506782532,0.009841471910476685,0.021628081798553467,0.34090656042099,0.3909226655960083,-0.06862601637840271,-0.29841145873069763,-0.053470224142074585,0.020698342472314835,-0.25349634885787964,0.03211325779557228,0.0666237473487854,-0.2889697253704071,0.13404981791973114,-0.13646471500396729,-0.03579778969287872,-0.04379800707101822,0.17772896587848663,-0.0155029296875,0.29678454995155334,-0.2804664671421051,-0.051791392266750336,-0.29572153091430664,0.3371386229991913,-0.24670010805130005,0.24209624528884888,-0.13672521710395813,0.11336371302604675,0.20560774207115173
105,-0.04964118450880051,0.14331316947937012,-0.05991201102733612,0.22455249726772308,0.03541208803653717,0.14584743976593018,-0.0481683649122715,0.006460936740040779,-0.18339094519615173,0.14409732818603516,-0.024337738752365112,-0.06857987493276596,0.0028708428144454956,-0.03230920433998108,0.07260913401842117,0.04904640465974808,0.07422313839197159,-0.17142021656036377,0.006673857569694519,-0.10815436393022537,0.11441054940223694,-0.06664812564849854,-0.053480759263038635,-0.07151377201080322,-0.03707443177700043,-0.02178139239549637,0.16454274952411652,-0.01550694927573204,-0.20453134179115295,0.13920652866363525,-0.0016391724348068237,0.010440193116664886,-0.20469047129154205,0.0991906225681305,0.18385252356529236,0.1336292028427124,-0.0677775889635086,0.021880492568016052,0.2372303307056427,0.06432551890611649,0.026677221059799194,-0.08802966773509979,-0.07281249761581421,-0.06805922091007233,-0.23620250821113586,-0.07271470129489899,0.07611453533172607,-0.19257698953151703,0.12701445817947388,-0.16982176899909973,0.007097765803337097,-0.046510808169841766,0.006136387586593628,0.09671683609485626,0.0614120289683342,-0.24940696358680725,-0.0881921797990799,-0.044537968933582306,0.266946941614151,-0.01800931990146637,0.16267815232276917,-0.2326471507549286,0.17869409918785095,0.10191629827022552
106,-0.09932492673397064,-0.0786181315779686,0.14577394723892212,0.08925080299377441,-0.046018294990062714,0.049653396010398865,0.05094611644744873,0.07551503926515579,-0.08593305945396423,-0.015312150120735168,0.03085753321647644,-0.09040927141904831,0.10855875164270401,-0.1973731368780136,-0.2640329897403717,0.027036502957344055,0.060761958360672,-0.16403517127037048,-0.11587860435247421,-0.13408204913139343,0.06111854314804077,-0.06061382591724396,0.04753802716732025,0.014653712511062622,0.14447784423828125,-0.07638966292142868,-0.22076581418514252,0.21514981985092163,-0.13193990290164948,0.20047137141227722,0.13836102187633514,0.19233067333698273,-0.24681323766708374,-0.07223484665155411,0.0997261255979538,0.15659034252166748,-0.016569845378398895,0.0794401466846466,0.26018476486206055,0.1142667606472969,0.0926964282989502,-0.14543211460113525,-0.021935440599918365,0.13058477640151978,-0.1486588567495346,-0.2819557785987854,0.16070714592933655,-0.17085830867290497,0.20013141632080078,0.08891002833843231,0.11446002870798111,0.2245107740163803,0.03829999640583992,0.05912378430366516,0.15149439871311188,-0.3029786944389343,0.013385295867919922,-0.3488030433654785,0.08449313044548035,0.07653426378965378,0.12595972418785095,-0.049851857125759125,0.051335737109184265,-0.17885327339172363
107,-0.01669992506504059,-0.1370334029197693,0.0042996034026145935,0.007589764893054962,-0.06533368676900864,-0.0026895031332969666,0.015966027975082397,0.06659598648548126,-0.15770934522151947,-0.005200527608394623,0.14612798392772675,-0.07840250432491302,0.020047038793563843,-0.15062429010868073,-0.21114550530910492,-0.003202870488166809,0.039013344794511795,-0.166253000497818,0.03891436755657196,-0.008800677955150604,-0.011306993663311005,-0.1684846580028534,-0.005944475531578064,0.11816481500864029,-0.002192363142967224,0.008730530738830566,-0.004317304119467735,0.020365973934531212,-0.21695783734321594,0.038130298256874084,-0.020474642515182495,0.09740843623876572,-0.11713017523288727,0.008547037839889526,-0.0035667717456817627,0.12770310044288635,0.055711887776851654,0.030551467090845108,0.17722207307815552,0.1574096977710724,-0.051565274596214294,0.10533992201089859,0.06588023900985718,0.010352030396461487,0.031968891620635986,-0.05224097520112991,-0.10407138615846634,-0.027247972786426544,0.0892767608165741,0.04029214754700661,0.14655736088752747,0.029699169099330902,0.10622085630893707,-0.0442693755030632,0.017375275492668152,-0.03874143213033676,-0.08306227624416351,-0.08370625972747803,0.04593983665108681,-0.10355494916439056,0.16120149195194244,-0.1305663138628006,-0.039940498769283295,0.05086332559585571
