node_id,community_id,community_size
1,0,73
10,1,37
100,1,37
101,0,73
102,2,57
103,1,37
104,2,57
105,3,53
106,4,52
107,5,33
108,1,37
109,3,53
11,0,73
110,3,53
111,2,57
112,5,33
113,0,73
114,0,73
115,6,54
116,2,57
117,4,52
118,3,53
119,4,52
12,6,54
120,2,57
121,2,57
122,3,53
123,2,57
124,3,53
125,3,53
126,0,73
127,2,57
128,2,57
129,5,33
13,1,37
130,0,73
131,6,54
132,6,54
133,3,53
134,3,53
135,6,54
136,6,54
137,3,53
138,4,52
139,3,53
14,2,57
140,1,37
141,2,57
142,4,52
143,5,33
144,4,52
145,6,54
146,0,73
147,5,33
148,3,53
149,3,53
15,3,53
150,6,54
151,3,53
152,2,57
153,6,54
154,6,54
155,6,54
156,6,54
157,4,52
158,5,33
159,0,73
16,1,37
160,7,1
161,3,53
162,6,54
163,2,57
164,1,37
165,3,53
166,4,52
167,0,73
168,2,57
169,3,53
17,3,53
170,2,57
171,1,37
172,1,37
173,3,53
174,4,52
175,1,37
176,4,52
177,3,53
178,4,52
179,5,33
18,4,52
180,4,52
181,5,33
182,0,73
183,6,54
184,4,52
185,2,57
186,2,57
187,4,52
188,0,73
189,6,54
19,2,57
190,6,54
191,4,52
192,2,57
193,4,52
194,5,33
195,4,52
196,2,57
197,6,54
198,3,53
199,4,52
2,2,57
20,6,54
200,4,52
201,2,57
202,3,53
203,6,54
204,3,53
205,6,54
206,5,33
207,0,73
208,0,73
209,6,54
21,2,57
210,6,54
211,6,54
212,0,73
213,2,57
214,3,53
215,3,53
216,6,54
217,6,54
218,0,73
219,0,73
22,4,52
220,1,37
221,1,37
222,6,54
223,5,33
224,2,57
225,0,73
226,1,37
227,6,54
228,4,52
229,0,73
23,0,73
230,5,33
231,3,53
232,0,73
233,1,37
234,6,54
235,3,53
236,4,52
237,5,33
238,3,53
239,2,57
24,3,53
240,4,52
241,0,73
242,0,73
243,4,52
244,6,54
245,3,53
246,1,37
247,0,73
248,6,54
249,1,37
25,1,37
250,0,73
251,3,53
252,4,52
253,6,54
254,5,33
255,6,54
256,6,54
257,0,73
258,0,73
259,3,53
26,2,57
260,2,57
261,4,52
262,0,73
263,5,33
264,0,73
265,2,57
266,0,73
267,5,33
268,0,73
269,0,73
27,3,53
270,2,57
271,5,33
272,5,33
273,6,54
274,1,37
275,1,37
276,3,53
277,0,73
278,3,53
279,5,33
28,0,73
280,0,73
281,0,73
282,1,37
283,6,54
284,6,54
285,2,57
286,5,33
287,4,52
288,2,57
289,3,53
29,5,33
290,6,54
291,1,37
292,2,57
293,1,37
294,1,37
295,0,73
296,3,53
297,0,73
298,2,57
299,0,73
3,5,33
30,3,53
300,5,33
301,3,53
302,3,53
303,5,33
304,4,52
305,1,37
