node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
10007042,16.909798768775048,24.448780603991228,6.572023327666069,72.5741068143198,8.893863108797564,-30.983947924517768,-6.57752617626538,-0.20124212836450947,-17.50109935928238,-7.864010898437292,-1.4246446786004974,-3.8781337080767324,7.595365708759074,-2.07592473637599,-11.9332679435606,-50.34983323619005
10046442,57.49037263839235,96.74173375085779,21.432639379704234,225.37679332273404,22.09849615836531,-85.9687104179564,-18.7181062458673,4.311574085911654,-77.6243199910787,-33.76043241735119,-3.0286465410962946,-6.699800979144085,-17.407174639693427,-3.7795292252174453,2.1303554029159493,-37.234312495707755
10074432,17.222785320585178,10.47705581022843,-0.027092037723268663,6.602934934977217,0.398508034073968,-3.08711391293432,-1.8182340778015857,0.4926091145588808,-9.846352474195612,-3.9319622291201735,-0.25288596976225913,0.14469174822142353,9.156337816081244,0.139450539452231,0.9666622137875059,-3.203323013887061
10077242,60.88962989343098,150.19161789776896,-5.824930035403152,-5.0173128837234096,-3.471412808430729,-0.30626518356474647,-5.628703750216953,0.569078670125961,-18.115662476754036,-6.0877838751973865,-0.731804014475828,0.7652495540623988,11.31736997999468,-1.0758561555325432,-0.24937036505410853,-41.29422360698615
10093672,1.1386068793112634,3.4803532964120985,0.8377263761375359,10.676645636409635,0.2925790916961996,-2.6480428902766486,-0.6413283204747016,0.02088423108306625,-3.561638956823174,-1.6298341760654096,-0.2365385709695547,-0.5264622910804477,0.20539536743334205,-0.42337411918790047,-2.512403933922459,-7.802160479026726
10104672,13.059086215193519,25.05721428000341,-1.0615716349995616,0.14971189570268678,-0.3009804562372488,-0.704290849152701,1.1151655338752369,0.29684302624714876,-5.452637951027392,-1.9888011452504801,-0.06635910663458346,0.43963953309813375,5.538213525008314,-0.022414493243388754,0.6682965770438444,-0.9110525805783116
10107362,1.8821338735956274,3.025693586302181,0.21069021647136701,3.3928215536502444,0.45267910221328855,-1.7691782445961572,0.1558583466948988,-0.02142321566510304,-1.5221956953937537,-0.7225328700997774,0.03266060553172772,-0.24061408476573992,3.8751255168978633,0.05168932353383822,0.026864336346089153,-1.3189481581730476
10125152,0.35210792939684327,2.2325873801306133,-0.16752509745934793,-0.7339369893498461,-0.39157174659558946,0.5995111178440613,-0.12195826232392687,0.22130474777865244,-2.512637269709208,-0.7952490574868565,0.03295355096122378,0.1672438167064301,-7.702158378203614,158.26325340613926,-4.064524865402682,-4.026669933172804
10125822,34.27252906765533,116.75268966275556,4.399684644989738,76.73071777257456,-0.8321338604538234,-43.613104586971396,-31.275480872673437,144.27559358353486,-84.65355547302921,-38.855014250714106,-1.5416772377965517,0.49713839310806685,-432.1736675873189,1.5561429994748546,1170.8909754642236,-158.57513879224658
10130032,6.097661181931704,8.476312942159204,1.8163602456144856,25.168691234850296,-1.6410558504564097,-3.9841112444054634,-1.1273940632472703,-0.42196501347870313,-1.8275574327944768,-0.8431606459838425,-0.6311124462142149,2.8082963787083712,168.63044333448366,10.9408095808255,71.13947107758582,40.282716932009635
10138132,127.65096972748577,214.48935797116727,52.81428691321761,573.3656954610547,-6.879994303102873,-82.94538417580033,-35.955706054359304,1.39591385736575,-125.71127442286046,-50.810801827685076,-6.380636573736121,-21.833838273913045,9.360839120687539,-7.20343612337122,-81.86383309662098,-154.18322972414987
10144442,7.6729983616743915,10.073860226173098,3.197127555582574,24.859085924923697,4.4204045351904275,-12.119209790774729,-4.903973884431731,-0.6894891977312523,-0.8364861889855391,-0.5239771432858848,-0.5156395344431586,1.4088707709674517,11.163240547956107,-0.22626136460100593,-1.710928852994534,-20.841558712644392
10166632,3.9613562758033583,7.213107420859938,5.276252963787595,29.019644713951806,7.635785771406092,-9.695814212052998,-4.865588700670721,-0.13369503154406717,-4.232212527289136,-2.5914967012476198,-0.2443694195623863,-5.671449658258435,-4.2982871446362605,-0.7534839772242385,-5.0408511821705515,-0.9376886619755933
10214802,-2.8294541631993964e-10,-1.2438795206894957e-07,1.974988897597963e-08,-0.0006809425172995282,0.012089479520900101,-0.024716711201018315,-0.031710520249939644,0.181844687315668,0.036333368945349734,0.012597865940094776,0.04341049585547714,-0.102560317135232,0.5105324103550444,-0.8610853915731549,1.7490462337568486,1.894472234337332
10241462,-3.722660560294551e-11,-4.185860442349673e-07,-6.118557513783294e-05,-0.002597905279090057,0.09326182491379773,-0.03486818268282268,-0.13575125342845787,-0.19307620280293422,-0.01711692069557013,-0.17195065611439048,0.04982297714810879,0.30116863895051393,-0.3315874169773445,-1.1761435605210964,5.077676701252247,-4.889639251709829
