node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
10007042,0.4701991081237793,-0.7791217565536499,-0.15186959505081177,-0.03788818418979645,0.08799273520708084,-0.6502498984336853,-0.0014278367161750793,0.25945329666137695,0.3130853474140167,-0.011187400668859482,0.22039082646369934,0.20636889338493347,0.010319717228412628,0.00618419423699379,-0.6310985684394836,0.2002246230840683
10046442,0.6579877734184265,-1.1451574563980103,-0.3249845504760742,-0.04181733727455139,0.10073111206293106,-0.9180293083190918,-0.07368310540914536,0.5082935094833374,0.4791967570781708,-0.086310476064682,0.3186379373073578,0.33686044812202454,0.02505410462617874,-0.04909027740359306,-0.9067035913467407,0.3374849855899811
10074432,0.03117426112294197,0.07023856043815613,0.24041320383548737,0.24842900037765503,0.15567170083522797,-0.2898124158382416,-0.2096361517906189,-0.06810548901557922,-0.03440975025296211,0.1378992795944214,-0.0834340900182724,-0.088945671916008,0.23437003791332245,0.046053215861320496,-0.22828777134418488,-0.13852033019065857
10077242,0.20998871326446533,-0.39740896224975586,-0.09459877759218216,-0.003024652600288391,0.007528467103838921,-0.31621453166007996,-0.08519589155912399,0.1631702333688736,0.17975455522537231,0.08689361810684204,0.08487775921821594,0.15350979566574097,0.019995510578155518,0.026580579578876495,-0.4069094657897949,0.07418122887611389
10093672,-0.2157554179430008,-0.0001495257019996643,-0.30511218309402466,-0.183026522397995,-0.23179957270622253,0.42650726437568665,0.07778690755367279,0.04275523126125336,0.03195568919181824,-0.08864574134349823,-0.05876023322343826,0.04518341273069382,-0.15672998130321503,-0.05175323411822319,0.11071968078613281,0.10008269548416138
10104672,0.015023324638605118,-0.2178843915462494,-0.2910463809967041,-0.07223136723041534,-0.09603378176689148,0.23357240855693817,0.042249735444784164,0.12439842522144318,0.11909710615873337,-0.050492096692323685,0.06041061878204346,0.12288409471511841,-0.2623744010925293,-0.06242742761969566,-0.14970827102661133,0.19720515608787537
10107362,-0.170744389295578,0.08000072836875916,-0.2512998580932617,-0.05689304694533348,-0.1781625598669052,0.39360055327415466,0.1098645031452179,-0.05131668597459793,0.03681401163339615,-0.0660347044467926,0.010005362331867218,0.055053845047950745,-0.1580348163843155,-0.06597134470939636,0.09156438708305359,0.15677213668823242
10125152,-0.17010296881198883,0.5599665641784668,0.57528156042099,0.3850552439689636,0.11700216680765152,-0.25277459621429443,-0.5211343765258789,0.03540223836898804,-0.1868377923965454,0.3860687017440796,-0.1621134877204895,-0.3093765377998352,0.5471064448356628,0.21818241477012634,0.040882598608732224,-0.5774554014205933
10125822,-0.11833269894123077,-0.5762100219726562,-0.9063550233840942,-0.47503820061683655,-0.4232995808124542,0.612805962562561,-0.023808270692825317,0.4282553791999817,0.3191114366054535,-0.15320008993148804,0.09807822108268738,0.48803630471229553,-0.4729534387588501,-0.22347953915596008,-0.07382777333259583,0.4165200889110565
10130032,0.17252479493618011,-0.24473506212234497,0.12820973992347717,0.13999652862548828,0.16813339293003082,-0.4345202147960663,-0.14148885011672974,0.08957646787166595,0.07435723394155502,0.10846567153930664,0.029158249497413635,-0.004717685282230377,0.12124533951282501,0.014600887894630432,-0.363989919424057,-0.028645891696214676
10138132,1.3577638864517212,-1.5600045919418335,0.31918856501579285,-0.5339252948760986,0.7012261152267456,-1.7319393157958984,0.3759102523326874,0.4556829333305359,0.255913108587265,-0.22091281414031982,0.2774723172187805,0.21294721961021423,0.08575136959552765,-0.08092719316482544,-0.5905293822288513,0.1297680288553238
10144442,0.2562665343284607,-0.46054911613464355,-0.15371567010879517,-0.06386265158653259,0.006066117435693741,-0.24582350254058838,0.028713863343000412,0.12627342343330383,0.20599758625030518,0.015047486871480942,0.11179451644420624,0.14670266211032867,-0.07928774505853653,0.027545291930437088,-0.3971375524997711,0.15087318420410156
10166632,0.013567157089710236,-0.2838294804096222,-0.21476680040359497,-0.1426229476928711,-0.12537521123886108,0.07703244686126709,0.026183605194091797,0.05450887233018875,0.10307029634714127,0.022043023258447647,0.04235539585351944,0.15846723318099976,-0.15308599174022675,-0.024626474827528,-0.14945866167545319,0.09547363221645355
10214802,-0.4225311279296875,0.5298284888267517,-0.34845277667045593,0.05901692062616348,-0.28158891201019287,0.6354358792304993,0.11751773953437805,-0.029100004583597183,0.00923546776175499,-0.16525432467460632,0.0480617880821228,0.07453534007072449,-0.07618062198162079,-0.050165336579084396,0.4847162663936615,0.23867668211460114
10241462,-0.3863459825515747,0.46177756786346436,-0.32640403509140015,0.03694692999124527,-0.2727533280849457,0.5873305797576904,0.11227475106716156,-0.04620391130447388,0.009384594857692719,-0.13151906430721283,0.041752055287361145,0.09151473641395569,-0.08687111735343933,-0.057243626564741135,0.4346984326839447,0.21957461535930634
10241802,-0.12803766131401062,-0.35438135266304016,-0.24448859691619873,-0.27515333890914917,-0.28236085176467896,-0.0160638727247715,0.022009074687957764,0.04824759066104889,0.01795615255832672,0.05082174018025398,0.005563415586948395,0.3168985843658447,-0.037528589367866516,-0.0421273298561573,-0.035361502319574356,-0.006335930898785591
10263662,-0.1445394903421402,-0.0012600049376487732,-0.28564801812171936,-0.00742378830909729,-0.12014759331941605,0.2859262228012085,0.059200458228588104,0.027333132922649384,0.07858911901712418,-0.06222699210047722,0.027576841413974762,0.0965840071439743,-0.1489870250225067,-0.08270753920078278,-0.009169142693281174,0.20854197442531586
10270072,-0.18789322674274445,0.14722122251987457,-0.07694832235574722,0.023073889315128326,-0.10547123849391937,0.21411050856113434,-0.03441736847162247,-0.026828978210687637,-0.037357937544584274,0.05284279212355614,0.00882359966635704,0.06824988126754761,-0.03395779803395271,-0.06985653936862946,0.12274569272994995,0.028687838464975357
