node_id,community_id,community_size
1,0,44
10,1,48
100,2,54
101,3,54
102,4,80
103,2,54
104,1,48
105,4,80
106,0,44
107,3,54
108,2,54
109,1,48
11,4,80
110,2,54
111,0,44
112,0,44
113,3,54
114,5,47
115,4,80
116,0,44
117,0,44
118,2,54
119,1,48
12,2,54
120,4,80
121,0,44
122,1,48
123,5,47
124,6,32
125,4,80
126,5,47
127,0,44
128,0,44
129,3,54
13,6,32
130,3,54
131,6,32
132,6,32
133,1,48
134,5,47
135,4,80
136,2,54
137,4,80
138,4,80
139,4,80
14,2,54
140,2,54
141,0,44
142,1,48
143,4,80
144,4,80
145,3,54
146,4,80
147,5,47
148,4,80
149,4,80
15,4,80
150,2,54
151,4,80
152,1,48
153,5,47
154,5,47
155,6,32
156,2,54
157,5,47
158,5,47
159,3,54
16,1,48
160,7,1
161,4,80
162,2,54
163,5,47
164,1,48
165,1,48
166,6,32
167,3,54
168,0,44
169,0,44
17,1,48
170,0,44
171,1,48
172,4,80
173,4,80
174,0,44
175,1,48
176,4,80
177,4,80
178,0,44
179,1,48
18,6,32
180,0,44
181,5,47
182,0,44
183,2,54
184,2,54
185,3,54
186,4,80
187,6,32
188,5,47
189,6,32
19,0,44
190,2,54
191,6,32
192,4,80
193,5,47
194,5,47
195,0,44
196,2,54
197,2,54
198,3,54
199,3,54
2,2,54
20,6,32
200,4,80
201,4,80
202,1,48
203,2,54
204,4,80
205,4,80
206,0,44
207,3,54
208,3,54
209,2,54
21,5,47
210,2,54
211,6,32
212,0,44
213,0,44
214,4,80
215,1,48
216,2,54
217,6,32
218,3,54
219,3,54
22,2,54
220,6,32
221,1,48
222,3,54
223,5,47
224,2,54
225,3,54
226,1,48
227,5,47
228,2,54
229,5,47
23,5,47
230,5,47
231,4,80
232,5,47
233,0,44
234,5,47
235,3,54
236,4,80
237,5,47
238,1,48
239,0,44
24,1,48
240,6,32
241,3,54
242,5,47
243,2,54
244,2,54
245,5,47
246,2,54
247,3,54
248,4,80
249,6,32
25,1,48
250,5,47
251,4,80
252,2,54
253,4,80
254,0,44
255,5,47
256,2,54
257,0,44
258,4,80
259,4,80
26,5,47
260,4,80
261,1,48
262,3,54
263,5,47
264,3,54
265,4,80
266,3,54
267,1,48
268,5,47
269,3,54
27,1,48
270,2,54
271,5,47
272,1,48
273,2,54
274,2,54
275,1,48
276,1,48
277,6,32
278,3,54
279,4,80
28,2,54
280,4,80
281,3,54
282,1,48
283,4,80
284,2,54
285,0,44
286,1,48
287,2,54
288,2,54
289,1,48
29,0,44
290,5,47
291,1,48
292,1,48
293,2,54
294,4,80
295,4,80
296,4,80
297,4,80
298,4,80
299,3,54
3,5,47
30,1,48
300,1,48
301,4,80
302,4,80
303,5,47
304,0,44
305,1,48
306,2,54
307,5,47
308,2,54
309,4,80
31,4,80
310,4,80
311,5,47
312,3,54
313,3,54
314,3,54
315,6,32
316,0,44
317,6,32
318,6,32
319,3,54
32,4,80
320,2,54
321,2,54
322,4,80
323,2,54
324,3,54
325,6,32
326,5,47
327,3,54
328,4,80
329,1,48
33,4,80
330,1,48
331,6,32
332,4,80
333,6,32
334,1,48
335,3,54
336,2,54
337,5,47
338,5,47
339,1,48
34,2,54
340,0,44
341,6,32
342,3,54
343,2,54
344,5,47
345,3,54
346,0,44
347,4,80
348,1,48
349,4,80
35,0,44
350,3,54
351,8,138
352,8,138
353,8,138
354,8,138
355,8,138
356,8,138
357,8,138
358,8,138
359,8,138
36,3,54
360,8,138
361,8,138
362,4,80
363,8,138
364,8,138
365,8,138
366,8,138
367,0,44
368,8,138
369,8,138
37,4,80
370,8,138
371,8,138
372,8,138
373,8,138
374,8,138
375,8,138
376,8,138
377,8,138
378,8,138
379,1,48
38,5,47
380,8,138
381,8,138
382,8,138
383,8,138
384,8,138
385,8,138
386,8,138
387,8,138
388,0,44
389,8,138
39,1,48
390,8,138
391,8,138
392,8,138
393,8,138
394,8,138
395,8,138
396,8,138
397,8,138
398,8,138
399,8,138
4,1,48
40,5,47
400,8,138
401,8,138
402,8,138
403,8,138
404,8,138
405,8,138
406,8,138
407,8,138
408,8,138
409,8,138
41,0,44
410,8,138
411,8,138
412,8,138
413,8,138
414,8,138
415,8,138
416,8,138
417,8,138
418,8,138
419,8,138
42,0,44
420,8,138
421,8,138
422,8,138
423,8,138
424,0,44
425,8,138
426,8,138
427,8,138
428,8,138
429,8,138
43,3,54
430,8,138
431,8,138
432,8,138
433,8,138
434,3,54
435,8,138
436,8,138
437,8,138
438,8,138
439,8,138
44,4,80
440,8,138
441,8,138
442,8,138
443,8,138
444,8,138
445,8,138
446,8,138
447,8,138
448,8,138
449,8,138
45,5,47
450,8,138
451,8,138
452,8,138
453,8,138
454,8,138
455,8,138
456,8,138
457,8,138
458,8,138
459,8,138
46,2,54
460,8,138
461,8,138
462,8,138
463,5,47
464,9,1
465,8,138
466,8,138
467,8,138
468,8,138
469,3,54
47,4,80
470,8,138
471,8,138
472,8,138
473,8,138
474,8,138
475,8,138
476,8,138
477,8,138
478,8,138
479,8,138
48,4,80
480,8,138
481,8,138
482,4,80
483,8,138
484,8,138
485,8,138
486,8,138
487,10,1
488,8,138
489,8,138
49,5,47
490,8,138
491,8,138
492,0,44
493,8,138
494,8,138
495,8,138
496,8,138
497,8,138
498,8,138
499,8,138
5,6,32
50,4,80
500,8,138
51,3,54
52,4,80
53,0,44
54,4,80
55,2,54
56,3,54
57,6,32
58,1,48
59,4,80
6,4,80
60,2,54
61,0,44
62,3,54
63,3,54
64,5,47
65,4,80
66,6,32
67,4,80
68,3,54
69,2,54
7,3,54
70,4,80
71,2,54
72,2,54
73,6,32
74,1,48
75,1,48
76,1,48
77,2,54
78,2,54
79,3,54
8,3,54
80,3,54
81,3,54
82,4,80
83,4,80
84,4,80
85,0,44
86,0,44
87,0,44
88,4,80
89,6,32
9,4,80
90,3,54
91,6,32
92,4,80
93,4,80
94,5,47
95,6,32
96,3,54
97,6,32
98,3,54
99,4,80
