node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
1,1,0,0.57894737,0.57894737,0.5830487,0.0,1.0,0.3382353,0.0,0.6753247,0.6315789,0.42857143
10,1,1,0.5263158,0.5263158,0.5017766,0.06666667,1.0,0.5367647,0.1,0.74285716,1.0,0.0
100,1,2,0.57894737,0.57894737,0.5635412,0.0,1.0,0.30882353,0.2,0.6753247,1.0,0.14285715
101,1,3,0.42105263,0.42105263,0.40434468,0.0,1.0,0.42647058,0.3,0.6339286,0.5263158,0.0
102,1,4,0.7894737,0.7894737,0.74230886,0.057142857,1.0,0.38235295,0.4,0.67142856,0.68421054,0.2857143
103,1,3,0.42105263,0.42105263,0.38760597,0.0,1.0,0.42647058,0.3,0.8125,1.0,0.14285715
104,1,1,0.47368422,0.47368422,0.4735357,0.083333336,1.0,0.5367647,0.1,0.6825397,0.7894737,0.14285715
105,1,1,0.84210527,0.84210527,0.78869396,0.175,1.0,0.5367647,0.1,0.70089287,0.7368421,0.14285715
106,1,2,0.36842105,0.36842105,0.36548612,0.0,0.8333333,0.30882353,0.2,0.622449,0.68421054,0.42857143
107,1,3,0.42105263,0.42105263,0.4229482,0.0,1.0,0.42647058,0.3,0.6875,0.7368421,0.42857143
108,1,5,0.57894737,0.57894737,0.56054527,0.10909091,1.0,0.2867647,0.5,0.66233766,0.7368421,0.42857143
109,1,6,0.42105263,0.42105263,0.39650142,0.21428572,1.0,0.31617647,0.6,0.70535713,0.6315789,0.85714287
11,1,4,0.36842105,0.36842105,0.38494805,0.0,1.0,0.38235295,0.4,0.59183675,0.57894737,0.5714286
110,1,1,0.6315789,0.6315789,0.5840803,0.045454547,1.0,0.5367647,0.1,0.75595236,1.0,0.14285715
111,1,3,0.31578946,0.31578946,0.31687382,0.0,0.8333333,0.42647058,0.3,0.63095236,0.84210527,0.14285715
112,1,4,0.10526316,0.10526316,0.13377433,0.0,0.33333334,0.38235295,0.4,0.8214286,0.84210527,0.0
113,1,3,0.47368422,0.47368422,0.4453578,0.16666667,1.0,0.42647058,0.3,0.8333333,0.84210527,0.14285715
114,1,0,0.6315789,0.6315789,0.60202485,0.0,1.0,0.3382353,0.0,0.7202381,0.7894737,1.0
115,1,4,0.68421054,0.68421054,0.6334656,0.115384616,1.0,0.38235295,0.4,0.74725276,0.7894737,0.71428573
116,1,3,0.2631579,0.2631579,0.2828754,0.0,0.6666667,0.42647058,0.3,0.71428573,1.0,0.14285715
117,1,0,0.21052632,0.21052632,0.24579641,0.0,0.5,0.3382353,0.0,0.64285713,0.68421054,0.2857143
118,1,1,0.42105263,0.42105263,0.40248471,0.0,1.0,0.5367647,0.1,0.70535713,0.7894737,0.14285715
119,1,1,0.42105263,0.42105263,0.39900824,0.10714286,1.0,0.5367647,0.1,0.78571427,0.7368421,0.42857143
12,1,3,0.31578946,0.31578946,0.29027894,0.4,1.0,0.42647058,0.3,0.6904762,0.57894737,0.42857143
120,1,1,0.36842105,0.36842105,0.36604017,0.0,1.0,0.5367647,0.1,0.8061224,1.0,0.14285715
121,1,2,0.36842105,0.36842105,0.34250712,0.2857143,1.0,0.30882353,0.2,0.78571427,0.84210527,0.2857143
122,1,2,0.2631579,0.2631579,0.25031132,0.0,0.8333333,0.30882353,0.2,0.6857143,0.84210527,0.14285715
123,1,6,0.5263158,0.5263158,0.47864598,0.0,1.0,0.31617647,0.6,0.8,0.7368421,0.71428573
124,1,1,0.6315789,0.6315789,0.5830376,0.13636364,1.0,0.5367647,0.1,0.82738096,1.0,0.14285715
125,1,1,0.5263158,0.5263158,0.48537603,0.13333334,1.0,0.5367647,0.1,0.78571427,0.84210527,0.42857143
126,1,5,0.36842105,0.36842105,0.38082108,0.2857143,0.8333333,0.2867647,0.5,0.70408165,0.7368421,0.85714287
127,1,5,0.57894737,0.57894737,0.5582106,0.0,1.0,0.2867647,0.5,0.74025977,0.84210527,0.0
128,1,3,0.5263158,0.5263158,0.5209945,0.06666667,1.0,0.42647058,0.3,0.57857144,0.57894737,0.42857143
129,1,3,0.5263158,0.5263158,0.5159149,0.0,1.0,0.42647058,0.3,0.6571429,0.7894737,0.2857143
13,1,6,0.31578946,0.31578946,0.3115457,0.0,0.8333333,0.31617647,0.6,0.5952381,0.6315789,0.42857143
130,1,0,0.42105263,0.42105263,0.3983008,0.21428572,1.0,0.3382353,0.0,0.73214287,0.7894737,0.14285715
131,1,1,0.57894737,0.57894737,0.55467325,0.054545455,1.0,0.5367647,0.1,0.6818182,0.84210527,0.42857143
