node_id,ris_score,fair_ris_score,shortfall_gain,mf_gain_score,weakest_group_gain,community_diversity_score,spread_proxy_score,combined_fairness_gain,fairness_ris_score,label_score
1,0.15384615384615385,0.1111111111111111,0.0,0.0,0.0,0.6484375,0.4652289725459368,0.105980806,0.1111111111111111,0.10598080605268478
10,0.6153846153846154,0.4444444444444444,0.0,0.0,0.0,0.6484375,0.5078063873359828,0.25167304,0.4444444444444444,0.25167304277420044
100,0.3076923076923077,0.2222222222222222,0.0,0.0,0.0,0.0,0.4906001837681939,0.11357342,0.2222222222222222,0.11357341706752777
101,0.07692307692307693,0.05555555555555555,0.0,0.0,0.0,0.0,0.30734897889432516,0.03452297,0.05555555555555555,0.03452296927571297
102,0.38461538461538464,0.2777777777777778,0.0,0.0,0.0,0.0,0.6736022609686373,0.14459391,0.2777777777777778,0.14459390938282013
103,0.23076923076923078,0.16666666666666666,0.0,0.0,0.0,0.6484375,0.33374716079023187,0.12495431,0.16666666666666666,0.12495431303977966
104,0.07692307692307693,0.05555555555555555,0.0,0.0,0.0,0.0,0.3581103845252648,0.036467496,0.05555555555555555,0.03646749630570412
105,0.07692307692307693,0.05555555555555555,0.0,0.0,0.0,0.6484375,0.6506918216182487,0.08907516,0.05555555555555555,0.08907516300678253
106,0.38461538461538464,0.2777777777777778,0.0,0.0,0.0,0.0,0.333051014495655,0.13154836,0.2777777777777778,0.13154835999011993
107,0.23076923076923078,0.16666666666666666,0.0,0.0,0.0,0.6484375,0.34685559061021054,0.12545645,0.16666666666666666,0.12545645236968994
108,0.5384615384615384,0.3888888888888889,0.0,0.0,0.0,0.6484375,0.5383988566548106,0.22883475,0.3888888888888889,0.22883474826812744
109,0.6153846153846154,0.4444444444444444,0.0,0.0,0.0,0.6484375,0.41856290339177976,0.24825437,0.4444444444444444,0.24825437366962433
11,0.5384615384615384,0.3888888888888889,0.0,0.0,0.0,0.6484375,0.3728760020672442,0.22249404,0.3888888888888889,0.22249403595924377
110,0.23076923076923078,0.16666666666666666,0.0,0.0,0.0,0.6484375,0.5070133438762887,0.13159165,0.16666666666666666,0.13159164786338806
111,0.23076923076923078,0.16666666666666666,0.0,0.0,0.0,0.0,0.25731568533681903,0.08062674,0.16666666666666666,0.08062674105167389
