node_id,ris_global_score,fair_ris_score
10007042,0.4,0.2222222222222222
10046442,0.2,0.1111111111111111
10074432,0.0,0.0
10077242,0.0,0.0
10093672,0.0,0.0
10104672,0.0,0.0
10107362,0.0,0.0
10125152,0.0,0.0
10125822,0.8,0.4444444444444444
10130032,0.2,0.1111111111111111
10138132,0.0,0.0
10144442,0.4,0.2222222222222222
10166632,0.0,0.0
10214802,0.4,0.2222222222222222
10241462,0.0,0.0
10241802,0.0,0.0
10263662,0.4,0.2222222222222222
10270072,0.0,0.0
10270872,0.0,0.0
10284152,0.8,0.8888888888888888
1032291,0.2,0.2222222222222222
10326,0.2,0.1111111111111111
10332972,0.0,0.0
10348132,0.0,0.0
10367842,0.2,0.2222222222222222
10507892,0.0,0.0
10523552,0.0,0.0
10524,0.2,0.1111111111111111
10545772,0.2,0.2222222222222222
1058591,0.0,0.0
10599392,0.0,0.0
10609292,0.0,0.0
10618402,0.0,0.0
10638782,0.2,0.1111111111111111
10645702,0.0,0.0
10651272,0.0,0.0
10659742,0.0,0.0
10701982,0.2,0.1111111111111111
10717512,0.0,0.0
10722102,0.0,0.0
10728992,0.0,0.0
10732492,0.0,0.0
10750192,0.2,0.1111111111111111
10768042,0.2,0.1111111111111111
10790832,0.2,0.1111111111111111
10804132,0.0,0.0
1081091,0.0,0.0
10821392,0.4,0.2222222222222222
10836002,0.0,0.0
1086591,0.0,0.0
10936542,0.2,0.1111111111111111
10969982,0.0,0.0
10996862,0.0,0.0
1100251,0.0,0.0
11039482,0.2,0.1111111111111111
1106311,0.0,0.0
11069572,0.4,0.35606784024487137
11071232,0.2,0.2222222222222222
11120172,0.0,0.0
1112751,0.4,0.2222222222222222
11130772,0.2,0.1111111111111111
11138972,0.0,0.0
11142222,0.0,0.0
11162812,0.0,0.0
11206912,0.4,0.2222222222222222
11221192,0.2,0.2222222222222222
11231562,0.2,0.1111111111111111
11264322,0.2,0.1111111111111111
11288162,0.2,0.1111111111111111
11332342,0.0,0.0
11347052,0.2,0.2222222222222222
11350892,0.6,0.6666666666666666
11358372,0.0,0.0
11360912,0.0,0.0
11364652,0.0,0.0
11376132,0.2,0.1111111111111111
11379982,0.0,0.0
11395432,0.2,0.2222222222222222
11402482,0.2,0.1111111111111111
11425612,0.2,0.1111111111111111
11442052,0.0,0.0
1147031,0.4,0.2222222222222222
11541862,0.2,0.1111111111111111
11550142,0.0,0.0
1160081,0.0,0.0
11606702,0.0,0.0
11620042,0.0,0.0
11625152,0.2,0.1111111111111111
11626822,0.2,0.1111111111111111
11650012,0.0,0.0
11672342,0.2,0.1111111111111111
11702862,0.2,0.1111111111111111
11724382,0.0,0.0
11726732,0.0,0.0
11763862,0.2,0.1111111111111111
11767072,0.2,0.1111111111111111
11769872,0.2,0.1111111111111111
11770552,0.0,0.0
11786302,0.0,0.0
11792612,0.0,0.0
11819122,0.4,0.2222222222222222
11842342,0.0,0.0
11918842,0.0,0.0
11920922,0.0,0.0
11926262,0.2,0.2222222222222222
11944562,0.4,0.2222222222222222
11963282,0.0,0.0
11981952,0.0,0.0
12018412,0.2,0.1111111111111111
12037502,0.6,0.3333333333333333
12062282,0.0,0.0
12080652,0.0,0.0
12081592,0.0,0.0
12114432,0.0,0.0
