node_id,ris_global_score,fair_ris_score
0,0.2857142857142857,0.34657866734147047
1,0.2857142857142857,0.34657866734147047
10,0.8571428571428571,1.0
100,0.14285714285714285,0.109647616329175
101,0.14285714285714285,0.109647616329175
102,0.14285714285714285,0.109647616329175
103,0.2857142857142857,0.21929523265835
104,0.0,0.0
105,0.2857142857142857,0.21929523265835
106,0.14285714285714285,0.109647616329175
107,0.42857142857142855,0.32894284898752496
108,0.42857142857142855,0.32894284898752496
109,0.0,0.0
11,0.14285714285714285,0.16666666666666666
110,0.0,0.0
111,0.2857142857142857,0.21929523265835
112,0.42857142857142855,0.32894284898752496
113,0.14285714285714285,0.109647616329175
114,0.5714285714285714,0.4385904653167
115,0.0,0.0
116,0.2857142857142857,0.21929523265835
117,0.42857142857142855,0.32894284898752496
118,0.14285714285714285,0.109647616329175
119,0.2857142857142857,0.21929523265835
12,0.8571428571428571,0.6578856979750499
120,0.42857142857142855,0.32894284898752496
121,0.0,0.0
122,0.42857142857142855,0.32894284898752496
123,0.5714285714285714,0.4385904653167
124,0.14285714285714285,0.109647616329175
125,0.14285714285714285,0.109647616329175
126,0.42857142857142855,0.32894284898752496
127,0.14285714285714285,0.109647616329175
128,0.5714285714285714,0.4385904653167
129,0.2857142857142857,0.21929523265835
13,0.5714285714285714,0.4385904653167
130,0.0,0.0
131,0.14285714285714285,0.109647616329175
132,0.0,0.0
133,0.0,0.0
134,0.2857142857142857,0.21929523265835
135,0.14285714285714285,0.109647616329175
136,0.14285714285714285,0.109647616329175
137,0.2857142857142857,0.21929523265835
138,0.7142857142857143,0.5482380816458751
139,0.2857142857142857,0.21929523265835
14,0.14285714285714285,0.109647616329175
140,0.7142857142857143,0.5482380816458751
141,0.0,0.0
142,0.14285714285714285,0.109647616329175
143,0.0,0.0
144,0.42857142857142855,0.32894284898752496
145,0.2857142857142857,0.21929523265835
146,0.0,0.0
147,0.14285714285714285,0.109647616329175
148,0.0,0.0
149,0.42857142857142855,0.32894284898752496
15,0.42857142857142855,0.32894284898752496
150,0.14285714285714285,0.109647616329175
151,0.2857142857142857,0.21929523265835
152,0.14285714285714285,0.109647616329175
153,0.14285714285714285,0.109647616329175
154,0.14285714285714285,0.109647616329175
155,0.2857142857142857,0.21929523265835
156,0.5714285714285714,0.4385904653167
157,0.14285714285714285,0.109647616329175
158,0.14285714285714285,0.109647616329175
159,0.0,0.0
16,0.14285714285714285,0.109647616329175
160,0.14285714285714285,0.109647616329175
161,0.2857142857142857,0.21929523265835
162,0.14285714285714285,0.109647616329175
163,0.14285714285714285,0.109647616329175
164,0.42857142857142855,0.32894284898752496
165,0.14285714285714285,0.109647616329175
166,0.14285714285714285,0.109647616329175
167,0.14285714285714285,0.109647616329175
168,0.42857142857142855,0.32894284898752496
169,0.14285714285714285,0.109647616329175
17,0.14285714285714285,0.109647616329175
170,0.2857142857142857,0.21929523265835
171,0.0,0.0
172,0.14285714285714285,0.109647616329175
173,0.14285714285714285,0.109647616329175
174,0.14285714285714285,0.109647616329175
175,0.0,0.0
176,0.14285714285714285,0.109647616329175
177,0.42857142857142855,0.32894284898752496
178,0.8571428571428571,0.6578856979750499
179,0.42857142857142855,0.32894284898752496
18,0.14285714285714285,0.109647616329175
180,0.0,0.0
181,0.14285714285714285,0.109647616329175
182,0.2857142857142857,0.21929523265835
183,0.5714285714285714,0.4385904653167
184,0.2857142857142857,0.21929523265835
185,0.2857142857142857,0.21929523265835
186,0.14285714285714285,0.109647616329175
187,0.14285714285714285,0.109647616329175
188,0.2857142857142857,0.21929523265835
189,0.2857142857142857,0.21929523265835
19,0.14285714285714285,0.109647616329175
190,0.0,0.0
191,0.2857142857142857,0.21929523265835
192,0.5714285714285714,0.4385904653167
193,0.2857142857142857,0.21929523265835
194,0.0,0.0
195,0.14285714285714285,0.109647616329175
196,0.14285714285714285,0.109647616329175
197,0.0,0.0
198,0.2857142857142857,0.21929523265835
199,0.0,0.0
2,0.0,0.0
20,0.0,0.0
200,0.14285714285714285,0.109647616329175
201,0.14285714285714285,0.109647616329175
202,0.14285714285714285,0.109647616329175
203,0.14285714285714285,0.109647616329175
204,0.2857142857142857,0.21929523265835
205,0.14285714285714285,0.109647616329175
206,0.5714285714285714,0.4385904653167
207,0.0,0.0
208,0.42857142857142855,0.32894284898752496
209,0.14285714285714285,0.109647616329175
21,1.0,0.7675333143042251
210,0.14285714285714285,0.109647616329175
211,0.0,0.0
212,0.14285714285714285,0.109647616329175
213,0.0,0.0
214,0.0,0.0
215,0.2857142857142857,0.21929523265835
216,0.14285714285714285,0.109647616329175
217,0.14285714285714285,0.109647616329175
218,0.2857142857142857,0.21929523265835
219,0.2857142857142857,0.21929523265835
22,0.2857142857142857,0.21929523265835
220,0.2857142857142857,0.21929523265835
221,0.0,0.0
222,0.42857142857142855,0.32894284898752496
223,0.2857142857142857,0.33267106663292645
224,0.2857142857142857,0.33267106663292645
225,0.2857142857142857,0.33267106663292645
226,0.0,0.0
227,0.14285714285714285,0.16633553331646322
228,0.2857142857142857,0.33267106663292645
229,0.2857142857142857,0.33267106663292645
23,0.14285714285714285,0.109647616329175
230,0.2857142857142857,0.33267106663292645
231,0.0,0.0
232,0.0,0.0
233,0.42857142857142855,0.49900659994938973
234,0.14285714285714285,0.16633553331646322
235,0.14285714285714285,0.16633553331646322
236,0.14285714285714285,0.16633553331646322
237,0.5714285714285714,0.6653421332658529
238,0.5714285714285714,0.6596468068814197
239,0.14285714285714285,0.16491170172035494
24,0.0,0.0
240,0.2857142857142857,0.3298234034407099
241,0.2857142857142857,0.3298234034407099
242,0.14285714285714285,0.16491170172035494
243,0.2857142857142857,0.3298234034407099
244,0.42857142857142855,0.4947351051610648
245,0.2857142857142857,0.3298234034407099
246,0.14285714285714285,0.16491170172035494
247,0.42857142857142855,0.4947351051610648
248,0.0,0.0
249,0.14285714285714285,0.16491170172035494
25,0.2857142857142857,0.21929523265835
250,0.7142857142857143,0.8245585086017746
251,0.14285714285714285,0.16491170172035494
252,0.5714285714285714,0.6596468068814197
253,0.0,0.0
254,0.42857142857142855,0.4947351051610648
255,0.2857142857142857,0.3298234034407099
256,0.14285714285714285,0.17328933367073523
257,0.14285714285714285,0.17328933367073523
258,0.0,0.0
259,0.14285714285714285,0.17328933367073523
26,0.14285714285714285,0.109647616329175
260,0.0,0.0
261,0.2857142857142857,0.43784729699129027
262,0.42857142857142855,0.6567709454869354
263,0.14285714285714285,0.10946182424782257
264,0.14285714285714285,0.10946182424782257
265,0.2857142857142857,0.21892364849564513
266,0.2857142857142857,0.21892364849564513
267,0.0,0.0
268,0.2857142857142857,0.21892364849564513
269,0.0,0.0
27,0.42857142857142855,0.32894284898752496
270,0.2857142857142857,0.21892364849564513
271,0.2857142857142857,0.21892364849564513
272,0.14285714285714285,0.10946182424782257
273,0.2857142857142857,0.21892364849564513
274,0.2857142857142857,0.21892364849564513
275,0.42857142857142855,0.3283854727434677
276,0.42857142857142855,0.3283854727434677
277,0.42857142857142855,0.3283854727434677
278,0.2857142857142857,0.21892364849564513
279,0.14285714285714285,0.10946182424782257
28,0.7142857142857143,0.5482380816458751
280,0.14285714285714285,0.10946182424782257
281,0.14285714285714285,0.10946182424782257
282,0.2857142857142857,0.21892364849564513
283,0.0,0.0
284,0.0,0.0
285,0.14285714285714285,0.10946182424782257
286,0.42857142857142855,0.3283854727434677
287,0.14285714285714285,0.10946182424782257
288,0.14285714285714285,0.10946182424782257
289,0.14285714285714285,0.10946182424782257
29,0.0,0.0
290,0.0,0.0
291,0.14285714285714285,0.10946182424782257
292,0.2857142857142857,0.21892364849564513
293,0.14285714285714285,0.10946182424782257
294,0.2857142857142857,0.21892364849564513
295,0.42857142857142855,0.3283854727434677
296,0.14285714285714285,0.10946182424782257
297,0.2857142857142857,0.21892364849564513
298,0.0,0.0
299,0.0,0.0
3,0.14285714285714285,0.17328933367073523
30,0.2857142857142857,0.21929523265835
300,0.42857142857142855,0.3283854727434677
