node_id,community_id,community_size
1,0,39
10,1,64
100,2,56
101,3,28
102,1,64
103,2,56
104,2,56
105,1,64
106,1,64
107,4,57
108,2,56
109,2,56
11,0,39
110,5,37
111,4,57
112,6,141
113,1,64
114,7,32
115,1,64
116,4,57
117,0,39
118,5,37
119,4,57
12,0,39
120,7,32
121,4,57
122,2,56
123,4,57
124,8,43
125,2,56
126,8,43
127,7,32
128,4,57
129,4,57
13,8,43
130,7,32
131,4,57
132,4,57
133,2,56
134,2,56
135,1,64
136,5,37
137,2,56
138,4,57
139,2,56
14,1,64
140,2,56
141,4,57
142,1,64
143,5,37
144,8,43
145,7,32
146,0,39
147,5,37
148,2,56
149,2,56
15,4,57
150,5,37
151,8,43
152,2,56
153,0,39
154,1,64
155,5,37
156,7,32
157,5,37
158,2,56
159,1,64
16,2,56
160,9,1
161,4,57
162,5,37
163,5,37
164,0,39
165,2,56
166,8,43
167,4,57
168,5,37
169,2,56
17,2,56
170,4,57
171,5,37
172,3,28
173,2,56
174,8,43
175,1,64
176,8,43
177,2,56
178,1,64
179,4,57
18,8,43
180,1,64
181,4,57
182,1,64
183,4,57
184,8,43
185,3,28
186,7,32
187,8,43
188,8,43
189,4,57
19,4,57
190,1,64
191,8,43
192,4,57
193,8,43
194,8,43
195,8,43
196,7,32
197,4,57
198,2,56
199,8,43
2,3,28
20,7,32
200,1,64
201,7,32
202,2,56
203,1,64
204,4,57
205,1,64
206,1,64
207,3,28
208,1,64
209,5,37
21,7,32
210,1,64
211,4,57
212,0,39
213,4,57
214,8,43
215,2,56
216,7,32
217,7,32
218,1,64
219,7,32
22,5,37
220,3,28
221,3,28
222,7,32
223,5,37
224,5,37
225,4,57
226,2,56
227,2,56
228,1,64
229,0,39
23,3,28
230,4,57
231,2,56
232,4,57
233,1,64
234,0,39
235,2,56
236,7,32
237,4,57
238,2,56
239,4,57
24,2,56
240,8,43
241,1,64
242,2,56
243,8,43
244,0,39
245,0,39
246,4,57
247,7,32
248,7,32
249,8,43
25,1,64
250,0,39
251,2,56
252,8,43
253,0,39
254,5,37
255,5,37
256,1,64
257,0,39
258,0,39
259,2,56
26,5,37
260,7,32
261,5,37
262,4,57
263,0,39
264,0,39
265,7,32
266,0,39
267,0,39
268,0,39
269,7,32
27,2,56
270,3,28
271,5,37
272,4,57
273,1,64
274,1,64
275,1,64
276,2,56
277,8,43
278,2,56
279,1,64
28,2,56
280,0,39
281,4,57
282,3,28
283,8,43
284,0,39
285,4,57
286,2,56
287,8,43
288,5,37
289,2,56
29,5,37
290,4,57
291,3,28
292,2,56
293,4,57
294,3,28
295,1,64
296,1,64
297,1,64
298,2,56
299,1,64
3,2,56
30,2,56
300,2,56
301,1,64
302,7,32
303,4,57
304,1,64
305,1,64
306,0,39
307,2,56
308,8,43
309,4,57
31,0,39
310,4,57
311,0,39
312,3,28
313,3,28
314,7,32
315,8,43
316,1,64
317,1,64
318,8,43
319,3,28
32,8,43
320,5,37
321,1,64
322,7,32
323,3,28
324,7,32
325,4,57
326,5,37
327,4,57
328,0,39
329,2,56
33,1,64
330,1,64
331,7,32
332,5,37
333,5,37
334,5,37
335,1,64
336,5,37
337,8,43
338,5,37
339,4,57
34,8,43
340,1,64
341,8,43
342,7,32
343,1,64
344,4,57
345,1,64
346,1,64
347,0,39
348,2,56
349,1,64
35,4,57
350,1,64
351,6,141
352,6,141
353,6,141
354,6,141
355,6,141
356,6,141
357,6,141
358,6,141
359,6,141
36,4,57
360,6,141
361,6,141
362,6,141
363,6,141
364,6,141
365,6,141
366,6,141
367,3,28
368,6,141
369,6,141
37,0,39
370,6,141
371,6,141
372,6,141
373,6,141
374,6,141
375,6,141
376,6,141
377,6,141
378,6,141
379,5,37
38,4,57
380,6,141
381,6,141
382,6,141
383,6,141
384,6,141
385,6,141
386,6,141
387,6,141
388,6,141
389,6,141
39,1,64
390,6,141
391,6,141
392,6,141
393,6,141
394,6,141
395,6,141
396,6,141
397,6,141
398,6,141
399,6,141
4,0,39
40,8,43
400,6,141
401,6,141
402,6,141
403,6,141
404,6,141
405,6,141
406,6,141
407,6,141
408,6,141
409,6,141
41,1,64
410,6,141
411,6,141
412,6,141
413,6,141
414,6,141
415,6,141
416,6,141
417,6,141
418,6,141
419,6,141
42,4,57
420,6,141
421,6,141
422,6,141
423,6,141
424,0,39
425,6,141
426,6,141
427,6,141
428,6,141
429,6,141
43,1,64
430,6,141
431,6,141
432,6,141
433,6,141
434,1,64
435,6,141
436,6,141
437,6,141
438,6,141
439,6,141
44,2,56
440,6,141
441,6,141
442,6,141
443,6,141
444,6,141
445,6,141
446,6,141
447,6,141
448,6,141
449,6,141
45,0,39
450,6,141
451,6,141
452,6,141
453,6,141
454,6,141
455,6,141
456,6,141
457,6,141
458,6,141
459,6,141
46,2,56
460,6,141
461,6,141
462,6,141
463,0,39
464,10,1
465,6,141
466,6,141
467,6,141
468,6,141
469,3,28
47,8,43
470,6,141
471,6,141
472,6,141
473,6,141
474,6,141
475,6,141
476,6,141
477,6,141
478,6,141
479,6,141
48,2,56
480,6,141
481,6,141
482,2,56
483,6,141
484,6,141
485,6,141
486,6,141
487,11,1
488,6,141
489,6,141
49,4,57
490,6,141
491,6,141
492,3,28
493,6,141
494,6,141
495,6,141
496,6,141
497,6,141
498,6,141
499,6,141
5,7,32
50,1,64
500,6,141
51,3,28
52,8,43
53,8,43
54,1,64
55,3,28
56,3,28
57,4,57
58,2,56
59,4,57
6,0,39
60,3,28
61,8,43
62,4,57
63,1,64
64,3,28
65,3,28
66,8,43
67,1,64
68,3,28
69,2,56
7,1,64
70,2,56
71,7,32
72,0,39
73,7,32
74,4,57
75,4,57
76,5,37
77,7,32
78,5,37
79,0,39
8,1,64
80,5,37
81,3,28
82,4,57
83,0,39
84,0,39
85,1,64
86,5,37
87,1,64
88,2,56
89,7,32
9,8,43
90,5,37
91,8,43
92,8,43
93,1,64
94,8,43
95,8,43
96,3,28
97,5,37
98,4,57
99,0,39
