node_id,community_id,community_size
1,0,55
10,1,37
100,2,59
101,3,38
102,4,67
103,5,43
104,2,59
105,1,37
106,2,59
107,4,67
108,2,59
109,0,55
11,1,37
110,1,37
111,6,32
112,7,136
113,3,38
114,0,55
115,4,67
116,6,32
117,5,43
118,5,43
119,4,67
12,5,43
120,6,32
121,6,32
122,3,38
123,4,67
124,8,30
125,1,37
126,8,30
127,6,32
128,6,32
129,8,30
13,5,43
130,0,55
131,2,59
132,4,67
133,2,59
134,0,55
135,4,67
136,4,67
137,4,67
138,4,67
139,3,38
14,6,32
140,2,59
141,6,32
142,4,67
143,2,59
144,5,43
145,0,55
146,1,37
147,1,37
148,3,38
149,3,38
15,3,38
150,6,32
151,4,67
152,2,59
153,5,43
154,4,67
155,8,30
156,3,38
157,5,43
158,2,59
159,0,55
16,0,55
160,9,1
161,3,38
162,5,43
163,6,32
164,4,67
165,0,55
166,8,30
167,0,55
168,6,32
169,1,37
17,2,59
170,5,43
171,0,55
172,1,37
173,1,37
174,8,30
175,2,59
176,8,30
177,4,67
178,6,32
179,0,55
18,8,30
180,6,32
181,0,55
182,8,30
183,4,67
184,2,59
185,3,38
186,2,59
187,8,30
188,0,55
189,2,59
19,2,59
190,4,67
191,8,30
192,3,38
193,1,37
194,4,67
195,8,30
196,1,37
197,6,32
198,3,38
199,8,30
2,2,59
20,8,30
200,4,67
201,2,59
202,0,55
203,4,67
204,3,38
205,4,67
206,4,67
207,2,59
208,0,55
209,0,55
21,4,67
210,4,67
211,0,55
212,0,55
213,6,32
214,4,67
215,0,55
216,6,32
217,8,30
218,3,38
219,0,55
22,2,59
220,2,59
221,1,37
222,0,55
223,6,32
224,3,38
225,0,55
226,3,38
227,5,43
228,2,59
229,3,38
23,3,38
230,0,55
231,3,38
232,0,55
233,5,43
234,5,43
235,3,38
236,1,37
237,0,55
238,0,55
239,5,43
24,3,38
240,2,59
241,4,67
242,0,55
243,1,37
244,5,43
245,4,67
246,1,37
247,0,55
248,4,67
249,5,43
25,2,59
250,0,55
251,1,37
252,2,59
253,4,67
254,0,55
255,5,43
256,2,59
257,5,43
258,1,37
259,1,37
26,6,32
260,6,32
261,4,67
262,0,55
263,5,43
264,0,55
265,8,30
266,5,43
267,5,43
268,5,43
269,4,67
27,3,38
270,2,59
271,4,67
272,0,55
273,4,67
274,2,59
275,2,59
276,1,37
277,4,67
278,3,38
279,4,67
28,0,55
280,1,37
281,5,43
282,1,37
283,4,67
284,5,43
285,6,32
286,2,59
287,2,59
288,3,38
289,0,55
29,0,55
290,0,55
291,2,59
292,6,32
293,2,59
294,8,30
295,4,67
296,5,43
297,4,67
298,3,38
299,0,55
3,2,59
30,2,59
300,5,43
301,4,67
302,1,37
303,0,55
304,6,32
305,2,59
306,5,43
307,4,67
308,2,59
309,2,59
31,1,37
310,4,67
311,5,43
312,4,67
313,2,59
314,4,67
315,8,30
316,8,30
317,4,67
318,8,30
319,4,67
32,5,43
320,2,59
321,4,67
322,4,67
323,2,59
324,0,55
325,2,59
326,0,55
327,0,55
328,3,38
329,2,59
33,4,67
330,2,59
331,4,67
332,5,43
333,4,67
334,6,32
335,4,67
336,4,67
337,4,67
338,5,43
339,0,55
34,5,43
340,2,59
