node_id,community_id,community_size
1,0,81
10,1,62
100,2,65
101,3,37
102,4,73
103,3,37
104,0,81
105,1,62
106,0,81
107,4,73
108,4,73
109,3,37
11,1,62
110,1,62
111,5,37
112,6,142
113,4,73
114,5,37
115,4,73
116,2,65
117,0,81
118,4,73
119,4,73
12,0,81
120,1,62
121,5,37
122,0,81
123,4,73
124,1,62
125,1,62
126,4,73
127,0,81
128,5,37
129,4,73
13,4,73
130,5,37
131,1,62
132,2,65
133,0,81
134,3,37
135,4,73
136,2,65
137,4,73
138,1,62
139,2,65
14,2,65
140,2,65
141,5,37
142,3,37
143,4,73
144,0,81
145,5,37
146,2,65
147,2,65
148,4,73
149,1,62
15,0,81
150,0,81
151,1,62
152,4,73
153,0,81
154,0,81
155,0,81
156,0,81
157,0,81
158,2,65
159,5,37
16,2,65
160,7,1
161,3,37
162,2,65
163,2,65
164,2,65
165,3,37
166,4,73
167,5,37
168,2,65
169,1,62
17,4,73
170,0,81
171,3,37
172,3,37
173,4,73
174,4,73
175,1,62
176,2,65
177,4,73
178,3,37
179,2,65
18,1,62
180,3,37
181,2,65
182,5,37
183,4,73
184,0,81
185,0,81
186,4,73
187,0,81
188,2,65
189,2,65
19,2,65
190,1,62
191,0,81
192,0,81
193,0,81
194,2,65
195,4,73
196,1,62
197,3,37
198,1,62
199,5,37
2,0,81
20,1,62
200,3,37
201,4,73
202,3,37
203,4,73
204,4,73
205,1,62
206,4,73
207,4,73
208,5,37
209,2,65
21,0,81
210,1,62
211,2,65
212,0,81
213,5,37
214,1,62
215,3,37
216,3,37
217,1,62
218,3,37
219,5,37
22,0,81
220,1,62
221,3,37
222,5,37
223,2,65
224,2,65
225,5,37
226,2,65
227,3,37
228,0,81
229,2,65
23,2,65
230,5,37
231,4,73
232,2,65
233,0,81
234,0,81
235,3,37
236,2,65
237,2,65
238,0,81
239,0,81
24,3,37
240,0,81
241,4,73
242,2,65
243,2,65
244,0,81
245,0,81
246,6,142
247,5,37
248,3,37
249,0,81
25,1,62
250,2,65
251,4,73
252,0,81
253,1,62
254,0,81
255,2,65
256,1,62
257,0,81
258,4,73
259,1,62
26,2,65
260,3,37
261,1,62
262,5,37
263,2,65
264,4,73
265,1,62
266,4,73
267,0,81
268,0,81
269,1,62
27,3,37
270,4,73
271,2,65
272,2,65
273,1,62
274,1,62
275,1,62
276,1,62
277,1,62
278,1,62
279,4,73
28,2,65
280,4,73
281,5,37
282,3,37
283,4,73
284,0,81
285,5,37
286,2,65
287,0,81
288,2,65
289,3,37
29,0,81
290,5,37
291,0,81
292,0,81
293,5,37
294,3,37
295,4,73
296,4,73
297,4,73
298,2,65
299,5,37
3,2,65
30,4,73
300,0,81
301,1,62
302,1,62
303,2,65
304,3,37
305,4,73
306,0,81
307,0,81
308,0,81
309,1,62
31,1,62
310,4,73
311,0,81
312,1,62
313,4,73
314,1,62
315,1,62
316,0,81
317,1,62
318,2,65
319,1,62
32,4,73
320,1,62
321,1,62
322,0,81
323,0,81
324,5,37
325,0,81
326,2,65
327,2,65
328,4,73
329,4,73
33,4,73
330,0,81
331,1,62
332,0,81
333,4,73
334,0,81
335,4,73
336,2,65
337,4,73
338,2,65
339,2,65
34,0,81
340,0,81
341,0,81
342,5,37
343,2,65
344,2,65
345,1,62
346,5,37
347,0,81
348,0,81
349,4,73
35,5,37
350,5,37
351,6,142
352,6,142
353,6,142
354,6,142
355,6,142
356,6,142
357,6,142
358,6,142
359,6,142
36,5,37
360,6,142
361,6,142
362,6,142
363,6,142
364,6,142
365,6,142
366,2,65
367,3,37
368,6,142
369,6,142
37,2,65
370,6,142
371,6,142
372,6,142
373,6,142
374,6,142
375,6,142
376,6,142
377,6,142
378,6,142
379,2,65
38,0,81
380,6,142
381,6,142
382,6,142
383,6,142
384,6,142
385,6,142
386,6,142
387,6,142
388,6,142
389,6,142
39,1,62
390,6,142
391,6,142
392,6,142
393,6,142
394,6,142
395,6,142
396,6,142
397,6,142
398,6,142
399,6,142
4,4,73
40,0,81
400,6,142
401,6,142
402,6,142
403,6,142
404,6,142
405,6,142
406,6,142
407,6,142
408,6,142
409,6,142
41,3,37
410,6,142
411,6,142
412,6,142
413,6,142
414,6,142
415,6,142
416,6,142
417,6,142
418,6,142
419,6,142
42,5,37
420,6,142
421,6,142
422,6,142
423,6,142
424,6,142
425,6,142
426,6,142
427,6,142
428,6,142
429,6,142
43,5,37
430,6,142
431,6,142
432,6,142
433,6,142
434,5,37
435,6,142
436,6,142
437,6,142
438,6,142
439,6,142
44,4,73
440,6,142
441,6,142
442,6,142
443,6,142
444,6,142
445,6,142
446,6,142
447,6,142
448,6,142
449,6,142
45,2,65
450,6,142
451,6,142
452,6,142
453,6,142
454,6,142
455,6,142
456,6,142
457,6,142
458,6,142
459,6,142
46,2,65
460,6,142
461,6,142
462,6,142
463,0,81
464,8,1
465,6,142
466,6,142
467,6,142
468,6,142
469,3,37
47,4,73
470,6,142
471,6,142
472,6,142
473,6,142
474,6,142
475,6,142
476,6,142
477,6,142
478,6,142
479,6,142
48,4,73
480,6,142
481,6,142
482,1,62
483,6,142
484,6,142
485,6,142
486,6,142
487,9,1
488,6,142
489,6,142
49,0,81
490,6,142
491,6,142
492,3,37
493,6,142
494,6,142
495,6,142
496,6,142
497,6,142
498,6,142
499,6,142
5,1,62
50,3,37
500,6,142
51,0,81
52,4,73
53,4,73
54,4,73
55,3,37
56,4,73
57,0,81
58,4,73
59,0,81
6,4,73
60,4,73
61,0,81
62,5,37
63,5,37
64,1,62
65,0,81
66,1,62
