node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
1,50.22568561475214,3.5330064719558586e-05,7.110203073761566e-05,-7.690050895497853e-05,1.5308510111537945,-11.138765304383456,1.6661337488378765,0.04296939340498213,-0.8349051212887068,2.2349424245736316,0.8582301323796009,1.337695528262326,-0.5479577020433873,-1.7630718275883714,-2.672013808518089,-3.8884210367102234
10,52.08498739545808,2.510291470863243e-05,-9.890871530638685e-06,0.00024445421244131163,2.0681902927309106,-9.959124607057698,1.4135605749426292,-0.7407390774314011,-1.278221763187208,-3.8884708225939915,5.962917183512621,-0.5855723234694538,-6.830982549989913,0.7919082116478481,-2.2502720390524718,-8.486558710517935
100,112.07649989420403,-5.82343426736959e-05,-0.00014038638793465005,-0.0001580514805292059,1.6623713988053384,-24.181228061508126,2.277607216302977,-1.9602070151735693,-1.3793155073785341,10.159099943946172,1.6592368378151403,7.983374098016279,-2.2446047327596035,1.8149523781804056,7.448177831288782,7.2168542518510845
101,85.35830713353494,-2.6693869711505826e-05,-0.0001636180908175797,4.758118271746089e-05,2.4189501084514933,-19.28449193021992,1.0442156226659467,2.2802573305062657,-1.8543284895696437,-5.66616465631915,0.8340638707698731,1.3713299816303044,-8.519873895552331,-5.001357787393008,-10.586768925336582,-2.4428173033708163
102,92.8630626431347,6.53184283512411e-05,0.0001196551112041499,-0.0003177171734844723,0.5581539051334994,-9.832454022212627,1.8328290304582364,-1.9690338412095283,-4.406022390688483,3.360918156696583,11.330883505111137,-11.176240715218231,6.874296342464677,-5.294952073177297,-9.119522548455052,-13.073864187783338
103,70.44404885498301,-5.1512855641672624e-05,-4.592742508078188e-05,0.00029971197045539706,-7.527563652854777,0.1264974436344294,-2.8656564482184925,5.405449519233253,0.6724689349853312,-0.33354921478619554,-0.5995545489681537,-2.1548856108355454,41.357539006971614,-20.90182225645063,-2.5106200556851115,-8.01379185629005
104,169.07160103423647,-3.053151035078143e-05,0.0004043186439689507,-0.0003965523839587905,4.670301666905809,-32.76167622382439,1.3954286201303878,9.053723454283562,0.2763000793219402,-6.87409078891197,1.1475463760531175,-12.819204323816319,23.99363068160746,5.813680142620198,3.7462957266021006,1.2001299486573311
105,72.97625401939916,1.204665195045638e-05,-1.3802090326732358e-05,-0.00019109733842107316,2.8132029411371136,-14.57158386779659,1.7747056250052018,-0.5507247718626228,-0.45300574448510833,1.9908796412903558,-2.035650644849177,9.825818368715927,-3.7448023443921565,-1.0090553444409087,12.443669063512706,0.1327705984167185
106,106.99836737127981,0.00014095689493225902,0.0005437554354881193,3.5888550966999285e-05,6.834082939041966,-17.160308663864974,3.0972838150012287,-14.856602399522266,16.454479259221614,6.4394603248555,-15.872842715165202,-6.76356558399157,20.25746167389964,13.133507178162253,31.346977412349034,-4.8419525926424205
107,69.83089074619807,4.0075534945344815e-05,0.00023144517426458536,-0.00020012696959221355,-0.2684908164024259,-11.240709787397492,4.063604439637972,-1.9863827799769427,-1.8663158581620851,8.735767825536831,-2.544193155028688,11.73676190618769,1.460908495560971,-0.8653735197956361,-3.902713022769013,-5.618776888796203
108,133.04406032230628,3.2154492315898454e-05,1.7545442619557612e-05,-0.0010669716838297835,-21.79753169042193,12.176355897361612,-1.2058219677642135,-11.670468602227437,-13.859886562145178,21.42887922363942,-18.27655816454579,-32.34307329221459,8.901341109253172,-15.076030666195463,17.41294770253091,-42.065132929816166
109,119.9780980035172,2.819521250520401e-05,5.7391115743254126e-05,6.1245699413765425e-06,7.356281894362276,-11.965310871533896,4.457867116286125,-24.325732730233792,-14.10233635350041,12.225262196496468,-12.405485383719416,6.31525985121353,-19.597489772402632,3.0567462701813835,3.47868649867426,-9.30280167608331
11,169.5400708538839,-9.941384951731697e-05,-1.5568872889457575e-06,-8.197262325355439e-05,16.83698237428125,-35.096548793934225,4.729806048414145,-7.963870459002763,23.348930118158023,-6.806938182953217,13.052323748773683,1.3713356642786063,0.8517803975807194,1.1310656526941925,20.20793500508084,-6.168185282379011
