node_id,ris_global_score,fair_ris_score
1007,0.2,0.3333333333333333
1009,0.0,0.0
1025,0.0,0.0
1048,0.2,0.16666666666666666
1049,0.2,0.16666666666666666
1074,0.0,0.0
1092,0.4,0.5
1097,0.0,0.0
11,0.0,0.0
1119,0.0,0.0
1131,0.0,0.0
1137,0.0,0.0
1138,0.0,0.0
1155,0.0,0.0
1159,0.4,0.3333333333333333
1175,0.0,0.0
1190,0.4,0.3333333333333333
1197,0.4,0.3333333333333333
1198,0.0,0.0
12,0.0,0.0
1209,0.0,0.0
1215,0.0,0.0
1216,0.0,0.0
1228,0.4,0.6666666666666666
1234,0.2,0.3333333333333333
1235,0.0,0.0
1237,0.4,0.3333333333333333
1240,0.0,0.0
1245,0.2,0.16666666666666666
1261,0.0,0.0
1264,0.0,0.0
1267,0.0,0.0
1291,0.0,0.0
13,0.2,0.3333333333333333
1315,0.2,0.16666666666666666
1318,0.0,0.0
1324,0.0,0.0
1326,0.2,0.3333333333333333
1335,0.0,0.0
1336,0.6,0.6666666666666666
134,0.0,0.0
1348,0.0,0.0
135,0.0,0.0
1424,0.0,0.0
1448,0.4,0.3333333333333333
1477,0.2,0.16666666666666666
1494,0.4,0.3333333333333333
1499,0.4,0.3333333333333333
1506,0.0,0.0
1512,0.0,0.0
1520,0.0,0.0
1528,0.2,0.16666666666666666
1540,0.0,0.0
1550,0.2,0.3333333333333333
1561,0.4,0.3333333333333333
1587,0.2,0.16666666666666666
1593,0.4,0.6666666666666666
1595,0.0,0.0
16,0.0,0.0
1616,0.0,0.0
1625,0.0,0.0
1628,0.2,0.16666666666666666
1650,0.0,0.0
1674,0.0,0.0
1682,0.0,0.0
1691,0.2,0.16666666666666666
1714,0.0,0.0
1718,0.0,0.0
1729,0.0,0.0
1771,0.2,0.16666666666666666
1792,0.2,0.16666666666666666
1795,0.2,0.16666666666666666
180,0.0,0.0
1809,0.2,0.16666666666666666
1822,0.2,0.3333333333333333
1847,0.2,0.16666666666666666
1849,0.2,0.3333333333333333
1875,0.0,0.0
1897,0.0,0.0
1901,0.2,0.16666666666666666
1931,0.2,0.16666666666666666
1938,0.0,0.0
1942,0.2,0.16666666666666666
1967,0.0,0.0
1971,0.0,0.0
1973,0.0,0.0
1978,0.0,0.0
1984,0.0,0.0
1985,0.2,0.3333333333333333
1999,0.0,0.0
20,0.4,0.3333333333333333
2014,0.0,0.0
2016,0.0,0.0
205,0.0,0.0
2053,0.0,0.0
2055,0.0,0.0
2073,0.0,0.0
2089,0.2,0.16666666666666666
2113,0.2,0.16666666666666666
2121,0.2,0.16666666666666666
2164,0.2,0.16666666666666666
2170,0.0,0.0
2196,0.0,0.0
220,0.0,0.0
2216,0.0,0.0
2234,0.2,0.16666666666666666
2284,0.0,0.0
2289,0.2,0.3333333333333333
231,0.0,0.0
2317,0.0,0.0
2333,0.2,0.16666666666666666
2343,0.2,0.16666666666666666
2347,0.0,0.0
2375,0.0,0.0
2382,0.4,0.5
2411,0.0,0.0
2429,0.0,0.0
2435,0.0,0.0
2436,0.0,0.0
2495,0.0,0.0
2531,0.0,0.0
2587,0.0,0.0
2596,0.0,0.0
2628,0.4,0.5
2652,0.0,0.0
2659,0.2,0.16666666666666666
2684,0.0,0.0
2692,0.0,0.0
2727,0.0,0.0
2730,0.2,0.3333333333333333
2744,0.0,0.0
2787,0.2,0.3333333333333333
2806,0.0,0.0
2848,0.0,0.0
2855,0.4,0.5
2866,0.4,0.3333333333333333
2868,0.0,0.0
2889,0.0,0.0
2908,0.0,0.0
291,0.0,0.0
2930,0.2,0.16666666666666666
2946,0.0,0.0
2980,0.2,0.16666666666666666
2990,0.0,0.0
2993,0.0,0.0
3005,0.0,0.0
3007,0.2,0.16666666666666666
3010,0.0,0.0
3030,0.0,0.0
3034,0.2,0.16666666666666666
3051,0.0,0.0
3059,0.0,0.0
3061,0.0,0.0
3067,0.0,0.0
3073,0.0,0.0
3078,0.4,0.5
3087,0.2,0.16666666666666666
3088,0.0,0.0
3090,0.2,0.16666666666666666
3099,0.0,0.0
3116,0.0,0.0
3123,0.2,0.3333333333333333
3145,0.0,0.0
3161,0.4,0.3333333333333333
3168,0.0,0.0
319,0.2,0.16666666666666666
3197,0.0,0.0
3232,0.2,0.16666666666666666
325,0.2,0.16666666666666666
3255,0.0,0.0
3259,0.2,0.3333333333333333
326,0.0,0.0
3265,0.0,0.0
3282,0.0,0.0
3286,0.0,0.0
3292,0.0,0.0
3295,0.6,0.5
3300,0.0,0.0
3307,0.0,0.0
3314,0.0,0.0
3326,0.0,0.0
333,0.0,0.0
3337,0.0,0.0
3341,0.2,0.16666666666666666
3348,0.0,0.0
335,0.4,0.6666666666666666
3364,0.0,0.0
3374,0.2,0.16666666666666666
3382,0.0,0.0
3386,0.0,0.0
339,0.0,0.0
3413,0.4,0.5
3423,0.2,0.16666666666666666
3446,0.2,0.16666666666666666
3449,0.2,0.16666666666666666
3463,0.0,0.0
349,0.0,0.0
350,0.2,0.3333333333333333
3550,0.0,0.0
3552,0.6,0.5
3577,0.2,0.3333333333333333
3585,0.0,0.0
3605,0.2,0.3333333333333333
3609,0.0,0.0
3612,0.0,0.0
3623,0.0,0.0
3634,0.4,0.5
3635,0.0,0.0
3644,0.4,0.3333333333333333
3654,0.2,0.16666666666666666
3668,0.0,0.0
3683,0.0,0.0
3710,0.2,0.16666666666666666
3721,0.4,0.3333333333333333
3737,0.0,0.0
3761,0.0,0.0
3782,0.2,0.16666666666666666
3787,0.0,0.0
3818,0.4,0.6666666666666666
3820,0.0,0.0
3825,0.6,0.5
3830,0.0,0.0
3838,0.4,0.6666666666666666
3854,0.0,0.0
3872,0.2,0.3333333333333333
3880,0.0,0.0
3881,0.0,0.0
3886,0.0,0.0
3897,0.0,0.0
3924,0.0,0.0
3939,0.0,0.0
3949,0.2,0.16666666666666666
3979,0.0,0.0
3994,0.2,0.3333333333333333
4001,0.0,0.0
4012,0.2,0.3333333333333333
