node_id,ris_score,fair_ris_score,shortfall_gain,mf_gain_score,weakest_group_gain,community_diversity_score,spread_proxy_score,combined_fairness_gain,fairness_ris_score,label_score
0,0.2857142857142857,0.15384615384615383,0.0,0.0,0.0,0.0,0.13101748495349075,0.13470732,0.15384615384615383,0.13470731675624847
1,0.2857142857142857,0.30769230769230765,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1852086872644806,0.31046236,0.30769230769230765,0.3104623556137085
10,0.8571428571428571,0.4615384615384615,0.0,0.0,0.0,0.0,0.25027147305893555,0.39549538,0.4615384615384615,0.39549538493156433
100,0.14285714285714285,0.07692307692307691,0.0,0.0,0.0,0.39560439560439553,0.16636187464016974,0.11587269,0.07692307692307691,0.11587268859148026
101,0.14285714285714285,0.07692307692307691,0.0,0.0,0.0,0.42857142857142855,0.22714232670289222,0.123278245,0.07692307692307691,0.12327824532985687
102,0.14285714285714285,0.15384615384615383,0.0,0.16666666666666666,0.16666666666666666,0.15584415584415576,0.24283916804166028,0.18133888,0.15384615384615383,0.18133887648582458
103,0.2857142857142857,0.30769230769230765,0.0,0.3333333333333333,0.3333333333333333,0.0,0.10966791322203473,0.30562833,0.30769230769230765,0.30562832951545715
104,0.0,0.0,0.0,0.0,0.0,0.0,0.3051739910613938,0.019273642,0.0,0.01927364245057106
105,0.2857142857142857,0.30769230769230765,0.0,0.3333333333333333,0.3333333333333333,0.15584415584415576,0.10655424263788933,0.32205048,0.30769230769230765,0.3220504820346832
106,0.14285714285714285,0.07692307692307691,0.0,0.0,0.0,0.42857142857142855,0.08115068226675967,0.11393589,0.07692307692307691,0.11393588781356812
107,0.42857142857142855,0.23076923076923075,0.0,0.0,0.0,0.0,0.21727640594601066,0.20351641,0.23076923076923075,0.2035164088010788
108,0.42857142857142855,0.4615384615384615,0.0,0.5,0.5,0.39560439560439553,0.19613944542803027,0.5027874,0.4615384615384615,0.5027874112129211
109,0.0,0.0,0.0,0.0,0.0,0.39560439560439553,0.04635447449677695,0.04490395,0.0,0.0449039489030838
11,0.14285714285714285,0.15384615384615383,0.0,0.16666666666666666,0.16666666666666666,0.0,0.07700824344510294,0.15410556,0.15384615384615383,0.1541055589914322
110,0.0,0.0,0.0,0.0,0.0,0.0,0.153160594793027,0.009545941,0.0,0.009545940905809402
111,0.2857142857142857,0.15384615384615383,0.0,0.0,0.0,0.42857142857142855,0.22254625920833424,0.1862733,0.15384615384615383,0.18627330660820007
112,0.42857142857142855,0.4615384615384615,0.0,0.5,0.5,0.0,0.30240451729855194,0.4673948,0.4615384615384615,0.46739479899406433
113,0.14285714285714285,0.07692307692307691,0.0,0.0,0.0,0.15584415584415576,0.08330507517041509,0.0849863,0.07692307692307691,0.08498629927635193
114,0.5714285714285714,0.38461538461538464,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1776586357225,0.35041398,0.38461538461538464,0.350413978099823
