node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
10007042,-0.12180498987436295,-0.05233766883611679,0.03639713674783707,0.15122702717781067,0.0620822012424469,-0.06230030953884125,-0.12126832455396652,-0.30408358573913574,-0.16509540379047394,-0.15225587785243988,0.09230363368988037,-0.08915425837039948,-0.1621401607990265,0.035934485495090485,0.2889839708805084,0.12894758582115173,-0.04233299568295479,-0.11665372550487518,0.20159241557121277,0.05098062381148338,-0.1124071553349495,0.19253584742546082,-0.02974902093410492,-0.1561972051858902,0.09174381196498871,-0.12131310254335403,0.2722548842430115,0.05669206380844116,0.09208495914936066,0.08905640989542007,0.02008107863366604,-0.3175990581512451,0.0779360681772232,0.03148854523897171,-0.11901608854532242,-0.257463276386261,0.17316681146621704,0.19742828607559204,-0.03139117360115051,0.12980404496192932,-0.09086211025714874,-0.08835402131080627,-0.3681775629520416,0.23831041157245636,0.20809699594974518,0.1543649137020111,0.050397973507642746,0.13248983025550842,-0.3888315260410309,-0.0738319531083107,0.12362191081047058,-0.046886131167411804,0.24251416325569153,0.20383954048156738,-0.03466178476810455,0.09739094227552414,0.07103969156742096,0.2772858142852783,0.37046509981155396,-0.10687064379453659,-0.13018850982189178,0.07256537675857544,0.3495716452598572,-0.06520240753889084
10046442,-0.17117154598236084,-0.10354427993297577,0.062151744961738586,0.17401978373527527,0.09292241185903549,-0.15818333625793457,-0.17040200531482697,-0.4651789665222168,-0.2354506254196167,-0.27667665481567383,0.1392287164926529,-0.12700067460536957,-0.2638518214225769,0.08602358400821686,0.43381166458129883,0.23132790625095367,-0.05914720520377159,-0.15125460922718048,0.3168928623199463,0.057790759950876236,-0.13108883798122406,0.30886828899383545,-0.011728947050869465,-0.20692181587219238,0.13316847383975983,-0.1849152147769928,0.3811701238155365,0.13536909222602844,0.13565917313098907,0.15105611085891724,0.010004731826484203,-0.4657687842845917,0.11098578572273254,0.04271777719259262,-0.2477155476808548,-0.40570735931396484,0.2167092114686966,0.2965695261955261,-0.017535675317049026,0.23317231237888336,-0.1611926406621933,-0.10507567971944809,-0.5642354488372803,0.32498982548713684,0.3137151598930359,0.21417707204818726,0.01611202582716942,0.1778392493724823,-0.5581485629081726,-0.0697827860713005,0.16182073950767517,-0.03852684795856476,0.4225204885005951,0.30735689401626587,-0.02867514081299305,0.1056053638458252,0.0731375440955162,0.45429903268814087,0.5864875912666321,-0.1321278214454651,-0.25937002897262573,0.07737335562705994,0.48848646879196167,-0.1365164816379547
10074432,-0.08203970640897751,0.05550763010978699,-0.0968092530965805,0.14064612984657288,0.031087150797247887,0.08414880931377411,-0.07795899361371994,0.013307086192071438,-0.09326207637786865,0.10276304930448532,0.14212873578071594,-0.029800955206155777,0.1347666084766388,0.10073287785053253,0.009720880538225174,0.10940296202898026,-0.0652521550655365,-0.011443722993135452,-0.15873612463474274,-0.0068487003445625305,-0.0646996945142746,-0.0055489689111709595,-0.037417490035295486,-0.1008995845913887,-0.03679633140563965,-0.015344446524977684,0.08946036547422409,-0.07287494093179703,-0.027935460209846497,-0.05642907693982124,-0.08607877790927887,-0.08561898022890091,0.056651100516319275,-0.008280177600681782,0.17076975107192993,0.07927626371383667,0.14547881484031677,-0.007810698822140694,0.11562862247228622,-0.129653200507164,-0.021001610904932022,-0.06733047962188721,-0.056217968463897705,0.05623266100883484,-0.083558589220047,0.18620635569095612,0.08782801032066345,0.06626902520656586,-0.24898192286491394,-0.12620392441749573,0.05585149675607681,-0.06958559155464172,-0.19975876808166504,-0.11849275231361389,0.05091863125562668,0.0800318568944931,0.174781933426857,-0.07012952864170074,-0.03883501887321472,-0.076264388859272,0.31692513823509216,0.09999152272939682,0.19195686280727386,0.1093759834766388
10077242,-0.059226371347904205,-0.00013346783816814423,0.020608633756637573,0.1078934371471405,0.09504293650388718,-0.10020936280488968,-0.05628261715173721,-0.23118773102760315,-0.08236552774906158,-0.1424187570810318,0.09677505493164062,-0.07268349081277847,-0.06858743727207184,0.09709396958351135,0.16410137712955475,0.0949823409318924,-0.08316562324762344,-0.026586759835481644,0.1079292744398117,0.016346562653779984,-0.10943874716758728,0.12877583503723145,0.030148910358548164,-0.09491266310214996,0.11085008829832077,-0.040306687355041504,0.14516937732696533,0.0655255988240242,0.07593738287687302,0.06233321130275726,-0.011296415701508522,-0.21706731617450714,0.0756329670548439,0.015048544853925705,-0.16632182896137238,-0.1313004493713379,0.09832856059074402,0.12202669680118561,-0.021328313276171684,-0.008701583370566368,-0.07308973371982574,-0.08019503951072693,-0.24186941981315613,0.09793917834758759,0.13008880615234375,0.12752653658390045,0.013224581256508827,0.11097786575555801,-0.26246902346611023,-0.026408061385154724,0.11591905355453491,-0.026684748008847237,0.12114337086677551,0.09286203980445862,0.004777972120791674,0.02879176288843155,0.012806663289666176,0.16860060393810272,0.20943771302700043,-0.0952138677239418,-0.025368299335241318,0.05883437395095825,0.16591207683086395,-0.056930411607027054
10093672,0.09042810648679733,-0.058802828192710876,0.055064547806978226,-0.046504903584718704,-0.051275938749313354,-0.14690768718719482,0.0967521145939827,-0.021408341825008392,0.018122274428606033,-0.08989401906728745,-0.07183431833982468,0.01687319576740265,-0.023854393512010574,0.06754899024963379,-0.01030069962143898,0.060130760073661804,0.009977295994758606,0.08320614695549011,0.10399237275123596,-0.09041020274162292,-0.01715807616710663,-0.07440613210201263,0.1285995990037918,0.15464173257350922,0.1767624020576477,0.07654565572738647,-0.1525488942861557,0.049003466963768005,0.01820441707968712,0.09380435943603516,0.011464683338999748,0.12118241935968399,0.04979074001312256,-0.07099530100822449,-0.19515742361545563,-0.09569011628627777,-0.12307872623205185,-0.04493562877178192,0.013217702507972717,0.027080830186605453,-0.022851116955280304,0.038655251264572144,0.06376424431800842,-0.03047149069607258,0.0067961253225803375,-0.12445428222417831,-0.07858496159315109,-0.06290925294160843,0.23243197798728943,0.1809156984090805,-0.041265856474637985,0.109056256711483,0.11281606554985046,0.12038441002368927,0.011829707771539688,-0.11099857836961746,-0.18691371381282806,0.032849933952093124,-0.1004059836268425,0.05189494788646698,-0.09212805330753326,0.013800477609038353,-0.20257386565208435,-0.060606446117162704
10104672,0.033330827951431274,-0.06012938171625137,0.011035795323550701,-0.06813978403806686,0.07435933500528336,-0.17638464272022247,0.05987093597650528,-0.2010107934474945,0.048451799899339676,-0.1781163364648819,-0.023323731496930122,-0.060163307934999466,-0.08660338819026947,0.07399913668632507,0.07652094960212708,-0.021448643878102303,-0.03568180650472641,-0.006519604474306107,0.20958465337753296,7.574702613055706e-05,-0.006179486401379108,0.07729575037956238,0.1066819280385971,0.011703087948262691,0.13469555974006653,0.007505178917199373,-0.019110437482595444,0.10577467083930969,0.1126309484243393,0.12326434999704361,0.021245339885354042,-0.10303327441215515,0.0315258651971817,0.014584429562091827,-0.3042852282524109,-0.13668258488178253,-0.09553541988134384,0.051311541348695755,-0.07459855079650879,0.027787916362285614,0.0156652070581913,-0.0069577256217598915,-0.07165591418743134,-0.002026909962296486,0.19146636128425598,-0.04597686603665352,-0.12340565025806427,0.04456403851509094,0.04616708680987358,0.1016581729054451,0.0465250164270401,0.0261856559664011,0.2153862714767456,0.11341097950935364,0.0007560346275568008,-0.09405364841222763,-0.17415420711040497,0.14339815080165863,0.13785749673843384,-0.0736263245344162,-0.2505973279476166,-0.04642397165298462,-0.06329222023487091,-0.14113526046276093
10107362,0.029954617843031883,-0.05506996810436249,0.016741082072257996,-0.05967289209365845,-0.03346361219882965,-0.039139460772275925,0.06461645662784576,0.02094075083732605,0.051842380315065384,-0.0071111214347183704,-0.08641992509365082,-0.017495300620794296,0.028919681906700134,0.033420830965042114,-0.03767235577106476,-0.01976540870964527,-0.005722545087337494,0.04092217609286308,0.07658587396144867,-0.06292332708835602,-0.0009254300966858864,-0.05125965178012848,0.10017333924770355,0.08057069778442383,0.06064336746931076,0.0850876048207283,-0.15030048787593842,0.010879981331527233,0.05685953423380852,0.0869886502623558,0.018432462587952614,0.05811309069395065,0.037112459540367126,-0.0032855235040187836,-0.10002391040325165,-0.02027030661702156,-0.09727823734283447,-0.05134444311261177,0.014250905252993107,-0.0009437594562768936,0.06621430814266205,0.007703671231865883,0.1372424215078354,-0.06400113552808762,0.042763449251651764,-0.13068005442619324,-0.09804075956344604,-0.06941857933998108,0.25620782375335693,0.11963121592998505,-0.01458083838224411,0.059386782348155975,0.04777950048446655,0.0314704030752182,0.006504696793854237,-0.05558796226978302,-0.14929325878620148,0.009808022528886795,-0.093081034719944,-0.019374996423721313,-0.11914883553981781,-0.04000907391309738,-0.15415947139263153,-0.058432307094335556
10125152,-0.028901051729917526,0.13307173550128937,-0.1970195323228836,0.09013037383556366,0.04036813974380493,0.1328924298286438,-0.0187834445387125,0.12543721497058868,-0.039591725915670395,0.18555207550525665,0.11144012957811356,-0.022881582379341125,0.22374951839447021,0.1014329046010971,-0.12656433880329132,0.08508847653865814,-0.1432790458202362,0.039234861731529236,-0.34131768345832825,0.09583720564842224,-0.008286000229418278,-0.1246086061000824,-0.03906348720192909,-0.017059748992323875,0.0029891394078731537,0.031882643699645996,0.03651411086320877,-0.09681423753499985,-0.10719358921051025,-0.1330716460943222,-0.21255271136760712,0.06100916862487793,0.012371931225061417,-0.015971919521689415,0.2722662091255188,0.27200496196746826,0.11103077232837677,0.03336130455136299,0.19728118181228638,-0.2895248532295227,-0.061990588903427124,0.02540258876979351,-0.02076430432498455,-0.16348229348659515,-0.23010654747486115,0.20804564654827118,0.10543903708457947,0.06730909645557404,-0.366704523563385,-0.13677607476711273,0.014519495889544487,-0.09055771678686142,-0.4227960705757141,-0.27739274501800537,0.05924934893846512,0.02739148586988449,0.29361262917518616,-0.20419351756572723,-0.18065623939037323,0.0054025547578930855,0.48485738039016724,0.20636308193206787,-0.01591075398027897,0.15154685080051422
10125822,0.24224917590618134,-0.17353564500808716,0.16132280230522156,-0.12161128968000412,0.16153466701507568,-0.5351001620292664,0.1373736411333084,-0.5099487900733948,0.05610979348421097,-0.5530125498771667,-0.06591876596212387,0.015322991646826267,-0.3871573805809021,0.23984892666339874,0.2020193338394165,0.1394682377576828,0.052162252366542816,0.17523421347141266,0.48507988452911377,-0.13007870316505432,-0.11630537360906601,0.020120825618505478,0.35437196493148804,0.2923434376716614,0.5794918537139893,0.03642189875245094,-0.12372878193855286,0.26882973313331604,0.10721095651388168,0.29905587434768677,0.006506156176328659,0.07281605154275894,0.02890694886445999,-0.06389522552490234,-0.9045503735542297,-0.4123002886772156,-0.30808380246162415,0.13672128319740295,-0.13735510408878326,0.10900414735078812,-0.20023874938488007,0.06699395924806595,-0.351950079202652,-0.0677928626537323,0.18616671860218048,-0.215450257062912,-0.33136141300201416,0.037849921733140945,0.1167641282081604,0.388522207736969,0.07463159412145615,0.15631023049354553,0.665448784828186,0.5963618159294128,-0.1363903284072876,-0.339977502822876,-0.5425312519073486,0.2905418276786804,0.21218813955783844,0.0037991260178387165,-0.5586255192756653,-0.012858623638749123,-0.4524076581001282,-0.3040255308151245
10130032,-0.07669437676668167,0.008133131079375744,-0.05105002596974373,0.1224159225821495,0.05600133538246155,0.0027830139733850956,-0.07731811702251434,-0.10764691978693008,-0.11247293651103973,-0.022843431681394577,0.13985803723335266,-0.04326024651527405,0.0004963278770446777,0.059798263013362885,0.11987849324941635,0.12448025494813919,-0.05449642613530159,-0.046891238540410995,-0.03090672940015793,0.03071443736553192,-0.0487920306622982,0.07726209610700607,-0.0395311564207077,-0.1217251718044281,0.007611501961946487,-0.06161532551050186,0.1825701743364334,-0.028472844511270523,0.01871669664978981,-0.003827750450000167,-0.04349040985107422,-0.1975981444120407,0.04397248476743698,-0.009810883551836014,0.027273572981357574,-0.035794857889413834,0.1678580939769745,0.0557086244225502,0.0367121659219265,-0.03497141972184181,-0.04843173921108246,-0.06969654560089111,-0.1902058720588684,0.12014549970626831,0.023174747824668884,0.18487031757831573,0.059057511389255524,0.09409261494874954,-0.3175801932811737,-0.11223618686199188,0.09576084464788437,-0.04205739498138428,-0.02666677162051201,0.012126289308071136,0.02999122254550457,0.0816584900021553,0.1431511491537094,0.058747805655002594,0.11528541147708893,-0.08576902747154236,0.15687723457813263,0.08801456540822983,0.24929413199424744,0.02113872766494751
