node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score,score_normalization
10007042,0.8387674940053684,0.0,0.0,0.2,0.2,0.0,0.0,0.010595006024882885,0.8215027482076608,per_group
10046442,0.8520387041109022,0.5,0.5,0.06666666666666667,0.06666666666666667,0.2631578947368421,0.0,0.09529920508694183,2.0889388421956463,per_group
10074432,0.9211781967834576,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.005524713387630528,1.7950273744025882,per_group
10077242,0.8313617124042321,0.0,0.0,0.2,0.2,0.10526315789473684,0.0,0.03447565304773629,0.9067865131274528,per_group
10093672,0.7922550540945333,0.0,0.0,0.0,0.0,0.0,0.0,0.0021794367691866405,0.396563414401104,per_group
10104672,0.8302250011932123,0.0,0.0,1.0,1.0,0.05263157894736842,0.0,0.01606137203872984,2.460430038162247,per_group
10107362,0.7914393926280316,0.0,0.0,0.0,0.0,0.0,0.0,0.00323505469070381,0.39636670725215656,per_group
10125152,0.8870169794679416,0.0,0.0,0.0,0.0,0.0,0.0,0.005440776085270809,0.44459664495102497,per_group
10125822,0.7174011952962561,0.0,0.0,0.047619047619047616,0.047619047619047616,0.05263157894736842,0.0,0.07575430020195388,0.5111948160845088,per_group
10130032,0.7865059385841846,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.007437184718727594,1.0614070729025042,per_group
10138132,0.6376778008772404,0.0,0.0,0.0,0.0,0.25,0.0,0.2385340643224981,0.5665457133031199,per_group
10144442,0.7863774245738552,0.0,0.0,1.0,1.0,0.0,0.0,0.0036884024378233643,2.393926392774492,per_group
10166632,0.8081162240072978,0.0,0.0,1.0,1.0,0.0,0.0,0.00042028283661521353,2.404142168570972,per_group
10214802,0.7957392089069436,0.0,0.0,0.0,0.0,0.0,0.0,0.06942799385392612,0.411755203224257,per_group
10241462,0.784646569245641,0.0,0.0,0.0,0.0,0.0,0.0,0.04619146214519652,0.4015615770518598,per_group
10241802,0.7840497361992389,0.0,0.0,0.0,0.0,0.0,0.0,0.0003817341448238127,0.3921012149285842,per_group
10263662,0.7611069855187718,0.0,0.0,0.0,0.0,0.0,0.0,0.013288239527023103,0.3832111406647905,per_group
10270072,0.7941258933967293,0.0,0.0,0.25,0.25,0.05263157894736842,0.0,0.023950205375673977,0.9439582509313942,per_group
10270872,0.8127110914464489,0.0,0.0,0.0,0.0,0.0,0.0,0.026870879432617824,0.411729721609748,per_group
10284152,0.9264435156924351,0.5,0.5,0.5,0.5,0.045454545454545456,0.0,0.013248086641412339,2.8022350115381363,per_group
1032291,0.8706462172554994,0.0,0.0,0.5,0.5,0.0,0.0,0.0031389521409855266,1.4359508990559469,per_group
10326,0.792098642443672,0.0,0.0,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.0,0.04863588108302119,1.198758953578791,per_group
10332972,0.8750984058030962,0.0,0.0,0.0,0.0,0.0,0.0,0.007361163445384222,0.43902143559062495,per_group
