node_id,community_id,community_size
10007042,0,450
10046442,0,450
10074432,1,301
10077242,2,360
10093672,3,76
10104672,2,360
10107362,4,111
10125152,5,24
10125822,6,215
10130032,7,59
10138132,0,450
10144442,8,104
10166632,0,450
10214802,9,2
10241462,10,3
10241802,2,360
10263662,11,69
10270072,12,90
10270872,13,5
10284152,14,170
1032291,1,301
10326,2,360
10332972,15,19
10348132,2,360
10367842,1,301
10507892,16,233
10523552,5,24
10524,2,360
10545772,17,162
1058591,14,170
10599392,6,215
10609292,18,128
10618402,0,450
10638782,2,360
10645702,19,71
10651272,20,104
10659742,3,76
10701982,4,111
10717512,1,301
10722102,5,24
10728992,0,450
10732492,14,170
10750192,6,215
10768042,6,215
10790832,21,94
10804132,0,450
1081091,22,49
10821392,7,59
10836002,23,56
1086591,24,4
10936542,4,111
10969982,20,104
10996862,25,329
1100251,20,104
11039482,2,360
1106311,1,301
11069572,14,170
11071232,0,450
11120172,2,360
1112751,12,90
11130772,26,51
11138972,27,51
11142222,24,4
11162812,7,59
11206912,16,233
11221192,25,329
11231562,0,450
11264322,16,233
11288162,1,301
11332342,6,215
11347052,28,2
11350892,17,162
11358372,0,450
11360912,1,301
11364652,1,301
11376132,6,215
11379982,1,301
11395432,18,128
11402482,4,111
11425612,29,29
11442052,25,329
1147031,19,71
11541862,6,215
11550142,16,233
1160081,6,215
11606702,1,301
11620042,18,128
11625152,18,128
11626822,30,3
11650012,0,450
11672342,2,360
11702862,2,360
11724382,1,301
11726732,0,450
11763862,3,76
11767072,14,170
11769872,3,76
11770552,27,51
11786302,0,450
11792612,26,51
11819122,14,170
11842342,8,104
11918842,1,301
11920922,31,2
11926262,17,162
11944562,0,450
11963282,2,360
11981952,26,51
12018412,15,19
12037502,2,360
12062282,32,2
12080652,21,94
12081592,12,90
12114432,2,360
12115732,16,233
12118882,25,329
12149902,23,56
12163342,2,360
12168312,16,233
12174212,0,450
12217472,26,51
12222522,2,360
12227112,6,215
12230022,25,329
12264532,6,215
12286822,18,128
12287142,22,49
12301112,20,104
12327342,0,450
12334662,0,450
12369282,0,450
12377702,1,301
12389772,0,450
12429382,33,3
12448322,12,90
12455292,18,128
12464552,21,94
12470922,16,233
1249501,19,71
1253451,2,360
12618652,0,450
12623252,1,301
12650962,0,450
1265601,0,450
12681372,1,301
12695882,11,69
12706762,0,450
12715022,6,215
12739402,16,233
12740012,18,128
12741382,34,79
12771132,0,450
1277191,2,360
12783392,15,19
12787922,35,4
12790082,4,111
12793382,4,111
12803772,17,162
12818,1,301
12874212,6,215
1290661,36,2
12920142,7,59
12925,25,329
12952252,2,360
12964542,16,233
12966662,1,301
12967642,26,51
12973362,8,104
13008262,18,128
1304091,6,215
13043702,2,360
13051142,2,360
13116482,14,170
13118432,14,170
1315431,0,450
13159492,37,5
13170292,6,215
13211,2,360
13222222,14,170
13224342,11,69
13225072,17,162
13232092,4,111
13253832,2,360
13253992,0,450
13258742,38,2
13264762,18,128
13285072,0,450
13291122,6,215
13302,6,215
1330691,12,90
13308842,0,450
13330612,12,90
13354182,16,233
13406742,25,329
13454462,11,69
13466982,6,215
13467242,6,215
13473142,18,128
13473852,1,301
13501922,2,360
13541632,25,329
13648652,3,76
13651452,2,360
13654112,12,90
13722332,2,360
13746182,1,301
13755792,2,360
13763362,17,162
13767032,23,56
13768662,0,450
13772282,2,360
13789152,1,301
13797692,2,360
13894222,0,450
13897532,6,215
13923382,25,329
13936882,8,104
13942322,0,450
13960822,2,360
13979662,0,450
14025482,19,71
14027132,25,329
14038472,3,76
14050355,14,170
14051473,19,71
14052933,16,233
14053148,39,2
14055022,21,94
14061925,18,128
14062948,0,450
14063351,19,71
14065315,2,360
14066623,21,94
14069593,2,360
14070736,17,162
14070830,0,450
14073382,14,170
14078385,5,24
14086918,2,360
14087968,26,51
14092350,21,94
14092673,0,450
14095083,2,360
14097544,0,450
14098609,16,233
14099733,18,128
14100597,1,301
14102919,1,301
14103852,1,301
14108775,0,450
14109605,2,360
14110253,2,360
14110743,12,90
14111623,0,450
14115889,2,360
14116517,0,450
14120099,7,59
14125985,21,94
14126174,1,301
14126360,16,233
14129238,27,51
14133057,16,233
14133447,21,94
14133954,25,329
14135487,3,76
14138511,2,360
14139527,22,49
14139780,1,301
14140382,2,360
14142706,3,76
14146262,4,111
14152810,8,104
14155050,2,360
14155739,18,128
14160053,8,104
14160799,2,360
