node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,weakest_group,candidate_helps_weakest_group,weakest_group_gain,weakest_group_ris_coverage,mf_gain_score,mf_lift_adjusted_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
1,1,1,1,0.10535498708486557,0.10535498708486557,0.15833786129951477,0.2857142857142857,0.14285714285714285,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.2714448793215916,0.09090909090909091,0.09090909090909091,0.1323084090379689,0.1323084090379689,0.0,0.0,0.0,0.0,0.5951988956874301,0,False,0.0,0.0,0.0,2.25059766719839,0.0,0.0,2.25059766719839,0.9004264343216772,2.25059766719839,2.25059766719839,global,0
10,1,10,1,0.07954006642103195,0.07954006642103195,0.15784022212028503,0.42857142857142855,0.2142857142857143,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.4071673189823875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667667916408521,0,False,0.0,0.0,0.0,2.4409761806486507,0.0,0.0,2.4409761806486507,1.0908049477719384,2.4409761806486507,2.4409761806486507,global,1
100,1,100,1,0.0794174075126648,0.0794174075126648,0.10929804295301437,0.5714285714285714,0.2857142857142857,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.5428897586431832,0.0,0.0,0.06869859700048385,0.06869859700048385,0.0,0.0,0.0,0.0,0.6559241418093152,0,False,0.0,0.0,0.0,2.7876888427870234,0.0,0.0,2.7876888427870234,1.4375176099103109,2.7876888427870234,2.7876888427870234,global,2
101,1,101,1,0.06817755103111267,0.06817755103111267,0.046187467873096466,0.14285714285714285,0.07142857142857142,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.1357224396607958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399475901006722,0,False,0.0,0.0,0.0,1.8102703297179048,0.0,0.0,1.8102703297179048,0.46009909684119243,1.8102703297179048,1.8102703297179048,global,3
102,1,102,1,0.025875577703118324,0.025875577703118324,0.12110836058855057,0.14285714285714285,0.07142857142857142,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.1357224396607958,0.0,0.0,0.2569139312483846,0.2569139312483846,0.0,0.0,0.0,0.0,0.7423273804978588,0,False,0.0,0.0,0.0,2.0077411605270425,0.0,0.0,2.0077411605270425,0.6575699276503303,2.0077411605270425,2.0077411605270425,global,4
103,1,103,1,0.13528840243816376,0.13528840243816376,0.10091954469680786,0.42857142857142855,0.2142857142857143,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.4071673189823875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4613707532995422,0,False,0.0,0.0,0.0,2.453956037959963,0.0,0.0,2.453956037959963,1.1037848050832508,2.453956037959963,2.453956037959963,global,3
104,1,104,1,0.2829187214374542,0.2829187214374542,0.32574543356895447,1.0,0.5,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.9500570776255708,0.1111111111111111,0.1111111111111111,0.1323084090379689,0.1323084090379689,0.0,0.0,0.0,0.0,0.6641840872737422,0,False,0.0,0.0,0.0,3.841915640727783,0.0,0.0,3.841915640727783,2.4917444078510704,3.841915640727783,3.841915640727783,global,0
105,1,105,1,0.07237303256988525,0.07237303256988525,0.2071261703968048,0.42857142857142855,0.2142857142857143,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.4071673189823875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594709947492583,0,False,0.0,0.0,0.0,2.5230538145002552,0.0,0.0,2.5230538145002552,1.1728825816235429,2.5230538145002552,2.5230538145002552,global,1
106,1,106,1,0.05370064824819565,0.05370064824819565,0.10020407289266586,0.2857142857142857,0.14285714285714285,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.2714448793215916,0.0,0.0,0.1323084090379689,0.1323084090379689,0.0,0.0,0.0,0.0,0.3889598824223641,0,False,0.0,0.0,0.0,2.147402492149534,0.0,0.0,2.147402492149534,0.7972312592728217,2.147402492149534,2.147402492149534,global,0
107,1,107,1,0.06545990705490112,0.06545990705490112,0.16454742848873138,0.2857142857142857,0.14285714285714285,0.0,28,0,1.0,0.9001141552511416,1.0,0.9001141552511416,0.2714448793215916,0.125,0.125,0.2569139312483846,0.2569139312483846,0.0,0.0,0.0,0.0,0.4418170484504,0,False,0.0,0.0,0.0,2.2349698101085167,0.0,0.0,2.2349698101085167,0.8847985772318046,2.2349698101085167,2.2349698101085167,global,4
