node_id,ris_global_score,fair_ris_score
0,0.45454545454545453,0.22727272727272727
1,0.45454545454545453,0.45454545454545453
10,0.9090909090909091,0.45454545454545453
100,0.09090909090909091,0.045454545454545456
101,0.09090909090909091,0.045454545454545456
102,0.18181818181818182,0.18181818181818182
103,0.2727272727272727,0.2727272727272727
104,0.09090909090909091,0.045454545454545456
105,0.45454545454545453,0.45454545454545453
106,0.2727272727272727,0.13636363636363635
107,0.2727272727272727,0.13636363636363635
108,0.8181818181818182,0.8181818181818181
109,0.2727272727272727,0.2727272727272727
11,0.36363636363636365,0.36363636363636365
110,0.09090909090909091,0.045454545454545456
111,0.5454545454545454,0.2727272727272727
112,0.45454545454545453,0.45454545454545453
113,0.5454545454545454,0.2727272727272727
114,0.6363636363636364,0.36363636363636365
115,0.36363636363636365,0.18181818181818182
116,0.7272727272727273,0.36363636363636365
117,0.7272727272727273,0.36363636363636365
118,0.5454545454545454,0.2727272727272727
119,0.45454545454545453,0.22727272727272727
12,0.8181818181818182,0.7727272727272727
120,0.6363636363636364,0.6363636363636364
121,0.0,0.0
122,0.2727272727272727,0.13636363636363635
123,0.36363636363636365,0.36363636363636365
124,0.2727272727272727,0.13636363636363635
125,0.18181818181818182,0.18181818181818182
126,0.45454545454545453,0.45454545454545453
127,0.36363636363636365,0.18181818181818182
128,0.5454545454545454,0.5
129,0.5454545454545454,0.5
13,0.8181818181818182,0.45454545454545453
130,0.18181818181818182,0.18181818181818182
131,0.45454545454545453,0.22727272727272727
132,0.09090909090909091,0.045454545454545456
133,0.36363636363636365,0.18181818181818182
134,0.2727272727272727,0.2727272727272727
135,0.2727272727272727,0.13636363636363635
136,0.36363636363636365,0.36363636363636365
137,0.5454545454545454,0.5454545454545454
138,0.7272727272727273,0.36363636363636365
139,0.36363636363636365,0.36363636363636365
14,0.2727272727272727,0.13636363636363635
140,0.6363636363636364,0.3181818181818182
141,0.2727272727272727,0.2727272727272727
142,0.18181818181818182,0.09090909090909091
143,0.2727272727272727,0.13636363636363635
144,0.8181818181818182,0.40909090909090906
145,0.2727272727272727,0.2727272727272727
146,0.2727272727272727,0.2727272727272727
147,0.2727272727272727,0.13636363636363635
148,0.36363636363636365,0.36363636363636365
149,0.36363636363636365,0.36363636363636365
15,0.36363636363636365,0.18181818181818182
150,0.36363636363636365,0.18181818181818182
151,0.36363636363636365,0.18181818181818182
152,0.36363636363636365,0.36363636363636365
153,0.36363636363636365,0.18181818181818182
154,0.36363636363636365,0.36363636363636365
155,0.2727272727272727,0.13636363636363635
156,0.9090909090909091,0.45454545454545453
157,0.2727272727272727,0.2727272727272727
158,0.18181818181818182,0.09090909090909091
159,0.0,0.0
16,0.36363636363636365,0.18181818181818182
160,0.5454545454545454,0.2727272727272727
161,0.36363636363636365,0.36363636363636365
162,0.8181818181818182,0.8181818181818181
163,0.2727272727272727,0.2727272727272727
164,0.5454545454545454,0.2727272727272727
165,0.2727272727272727,0.13636363636363635
166,0.45454545454545453,0.22727272727272727
167,0.09090909090909091,0.09090909090909091
168,0.5454545454545454,0.5454545454545454
169,0.45454545454545453,0.22727272727272727
17,0.18181818181818182,0.18181818181818182
170,0.7272727272727273,0.36363636363636365
171,0.2727272727272727,0.2727272727272727
172,0.2727272727272727,0.13636363636363635
173,0.36363636363636365,0.36363636363636365
174,0.36363636363636365,0.36363636363636365
175,0.18181818181818182,0.13636363636363635
176,0.09090909090909091,0.045454545454545456
177,0.45454545454545453,0.22727272727272727
178,0.7272727272727273,0.7272727272727273
179,0.6363636363636364,0.3181818181818182
18,0.2727272727272727,0.13636363636363635
180,0.2727272727272727,0.13636363636363635
181,0.2727272727272727,0.13636363636363635
182,0.36363636363636365,0.36363636363636365
183,0.7272727272727273,0.36363636363636365
184,0.2727272727272727,0.13636363636363635
185,0.36363636363636365,0.18181818181818182
186,0.36363636363636365,0.36363636363636365
187,0.5454545454545454,0.2727272727272727
188,0.2727272727272727,0.13636363636363635
189,0.36363636363636365,0.18181818181818182
19,0.36363636363636365,0.36363636363636365
190,0.2727272727272727,0.13636363636363635
191,0.36363636363636365,0.18181818181818182
192,0.6363636363636364,0.3181818181818182
193,0.36363636363636365,0.36363636363636365
194,0.18181818181818182,0.18181818181818182
195,0.45454545454545453,0.22727272727272727
196,0.2727272727272727,0.13636363636363635
197,0.45454545454545453,0.45454545454545453
198,0.5454545454545454,0.2727272727272727
199,0.2727272727272727,0.2727272727272727
2,0.18181818181818182,0.09090909090909091
20,0.2727272727272727,0.13636363636363635
200,0.2727272727272727,0.2727272727272727
201,0.18181818181818182,0.09090909090909091
202,0.2727272727272727,0.2727272727272727
203,0.18181818181818182,0.09090909090909091
204,0.36363636363636365,0.36363636363636365
205,0.36363636363636365,0.36363636363636365
206,0.6363636363636364,0.3181818181818182
207,0.2727272727272727,0.13636363636363635
208,0.8181818181818182,0.8181818181818181
209,0.18181818181818182,0.09090909090909091
21,0.9090909090909091,0.8636363636363636
210,0.36363636363636365,0.18181818181818182
211,0.0,0.0
212,0.2727272727272727,0.2727272727272727
213,0.18181818181818182,0.18181818181818182
214,0.2727272727272727,0.13636363636363635
215,0.36363636363636365,0.18181818181818182
216,0.09090909090909091,0.045454545454545456
217,0.2727272727272727,0.2727272727272727
218,0.6363636363636364,0.3181818181818182
219,0.2727272727272727,0.2727272727272727
22,0.2727272727272727,0.2727272727272727
220,0.8181818181818182,0.8181818181818181
221,0.5454545454545454,0.5454545454545454
222,0.36363636363636365,0.18181818181818182
223,0.36363636363636365,0.18181818181818182
224,0.36363636363636365,0.18181818181818182
225,0.18181818181818182,0.18181818181818182
226,0.09090909090909091,0.09090909090909091
227,0.09090909090909091,0.045454545454545456
228,0.2727272727272727,0.13636363636363635
229,0.5454545454545454,0.2727272727272727
23,0.5454545454545454,0.3181818181818182
230,0.2727272727272727,0.13636363636363635
231,0.45454545454545453,0.45454545454545453
232,0.2727272727272727,0.13636363636363635
233,0.36363636363636365,0.18181818181818182
234,0.36363636363636365,0.3181818181818182
235,0.45454545454545453,0.45454545454545453
236,0.09090909090909091,0.09090909090909091
237,0.6363636363636364,0.3181818181818182
238,0.6363636363636364,0.3181818181818182
239,0.2727272727272727,0.13636363636363635
24,0.36363636363636365,0.18181818181818182
240,0.45454545454545453,0.22727272727272727
241,0.5454545454545454,0.2727272727272727
242,0.45454545454545453,0.22727272727272727
243,0.5454545454545454,0.5454545454545454
244,0.36363636363636365,0.18181818181818182
245,0.2727272727272727,0.2727272727272727
246,0.45454545454545453,0.45454545454545453
247,0.7272727272727273,0.36363636363636365
248,0.09090909090909091,0.09090909090909091
249,0.2727272727272727,0.2727272727272727
25,0.2727272727272727,0.13636363636363635
250,1.0,1.0
251,0.36363636363636365,0.18181818181818182
252,0.5454545454545454,0.2727272727272727
253,0.18181818181818182,0.09090909090909091
254,0.6363636363636364,0.3181818181818182
255,0.36363636363636365,0.36363636363636365
256,0.2727272727272727,0.18181818181818182
257,0.5454545454545454,0.5454545454545454
258,0.18181818181818182,0.18181818181818182
259,0.2727272727272727,0.2727272727272727
26,0.2727272727272727,0.2727272727272727
260,0.0,0.0
261,0.45454545454545453,0.45454545454545453
262,0.36363636363636365,0.18181818181818182
263,0.2727272727272727,0.13636363636363635
264,0.2727272727272727,0.2727272727272727
265,0.45454545454545453,0.22727272727272727
266,0.45454545454545453,0.40909090909090906
267,0.18181818181818182,0.18181818181818182
268,0.36363636363636365,0.36363636363636365
269,0.18181818181818182,0.18181818181818182
27,0.8181818181818182,0.8181818181818181
270,0.5454545454545454,0.5454545454545454
271,0.5454545454545454,0.2727272727272727
272,0.2727272727272727,0.13636363636363635
273,0.36363636363636365,0.18181818181818182
274,0.36363636363636365,0.36363636363636365
275,0.45454545454545453,0.45454545454545453
276,0.6363636363636364,0.3181818181818182
277,0.9090909090909091,0.45454545454545453
278,0.2727272727272727,0.2727272727272727
279,0.18181818181818182,0.09090909090909091
28,0.45454545454545453,0.45454545454545453
280,0.2727272727272727,0.13636363636363635
281,0.2727272727272727,0.18181818181818182
282,0.2727272727272727,0.13636363636363635
283,0.2727272727272727,0.13636363636363635
284,0.45454545454545453,0.22727272727272727
285,0.09090909090909091,0.09090909090909091
286,0.36363636363636365,0.36363636363636365
287,0.5454545454545454,0.5454545454545454
288,0.6363636363636364,0.3181818181818182
289,0.7272727272727273,0.36363636363636365
29,0.2727272727272727,0.2727272727272727
290,0.2727272727272727,0.13636363636363635
291,0.5454545454545454,0.5454545454545454
292,0.6363636363636364,0.3181818181818182
293,0.09090909090909091,0.09090909090909091
294,0.5454545454545454,0.5454545454545454
295,0.7272727272727273,0.40909090909090906
296,0.6363636363636364,0.6363636363636364
297,0.7272727272727273,0.36363636363636365
298,0.0,0.0
299,0.09090909090909091,0.09090909090909091
3,0.09090909090909091,0.09090909090909091
30,0.5454545454545454,0.3181818181818182
300,0.45454545454545453,0.22727272727272727
301,0.09090909090909091,0.045454545454545456
302,0.2727272727272727,0.22727272727272727
303,0.36363636363636365,0.36363636363636365
304,0.18181818181818182,0.09090909090909091
305,0.18181818181818182,0.18181818181818182
306,0.5454545454545454,0.5454545454545454
307,0.8181818181818182,0.8181818181818181
308,0.18181818181818182,0.09090909090909091
309,0.6363636363636364,0.3181818181818182
31,0.6363636363636364,0.3181818181818182
310,0.45454545454545453,0.45454545454545453
311,0.5454545454545454,0.5454545454545454
312,0.6363636363636364,0.6363636363636364
313,0.18181818181818182,0.09090909090909091
314,0.09090909090909091,0.09090909090909091
315,0.2727272727272727,0.2727272727272727
316,0.0,0.0
317,0.36363636363636365,0.36363636363636365
318,0.5454545454545454,0.2727272727272727
319,0.5454545454545454,0.5454545454545454
32,0.5454545454545454,0.5454545454545454
320,0.18181818181818182,0.09090909090909091
321,0.36363636363636365,0.36363636363636365
322,0.09090909090909091,0.09090909090909091
323,0.18181818181818182,0.18181818181818182
324,0.5454545454545454,0.2727272727272727
325,0.8181818181818182,0.8181818181818181
326,0.9090909090909091,0.9090909090909091
327,0.5454545454545454,0.2727272727272727
328,0.5454545454545454,0.5454545454545454
329,0.36363636363636365,0.18181818181818182
33,0.45454545454545453,0.2727272727272727
330,0.2727272727272727,0.13636363636363635
331,0.6363636363636364,0.6363636363636364
332,0.7272727272727273,0.7272727272727273
333,0.18181818181818182,0.09090909090909091
334,0.45454545454545453,0.45454545454545453
335,0.2727272727272727,0.13636363636363635
336,0.5454545454545454,0.2727272727272727
337,0.6363636363636364,0.6363636363636364
338,0.7272727272727273,0.36363636363636365
339,0.45454545454545453,0.45454545454545453
34,0.5454545454545454,0.2727272727272727
340,0.45454545454545453,0.45454545454545453
341,0.2727272727272727,0.13636363636363635
342,0.7272727272727273,0.7272727272727273
343,0.45454545454545453,0.45454545454545453
344,0.36363636363636365,0.18181818181818182
345,0.6363636363636364,0.3181818181818182
346,0.36363636363636365,0.18181818181818182
347,0.6363636363636364,0.3181818181818182
348,0.2727272727272727,0.2727272727272727
349,0.36363636363636365,0.36363636363636365
35,0.18181818181818182,0.09090909090909091
350,0.2727272727272727,0.13636363636363635
351,0.2727272727272727,0.13636363636363635
352,0.45454545454545453,0.22727272727272727
353,0.36363636363636365,0.18181818181818182
354,0.5454545454545454,0.5454545454545454
355,0.45454545454545453,0.45454545454545453
356,0.2727272727272727,0.2727272727272727
357,0.36363636363636365,0.36363636363636365
358,0.18181818181818182,0.09090909090909091
359,0.45454545454545453,0.45454545454545453
36,0.18181818181818182,0.18181818181818182
360,0.36363636363636365,0.36363636363636365
361,0.0,0.0
362,0.18181818181818182,0.18181818181818182
363,0.09090909090909091,0.09090909090909091
364,0.18181818181818182,0.09090909090909091
