node_id,ris_global_score,fair_ris_score
0,0.2,0.21016014250412196
1,0.0,0.0
10,0.8,0.8085134768630922
100,0.2,0.13297736326207749
101,0.0,0.0
102,0.2,0.13297736326207749
103,0.0,0.0
104,0.0,0.0
105,0.2,0.13297736326207749
106,0.2,0.13297736326207749
107,0.2,0.13297736326207749
108,0.6,0.3989320897862324
109,0.0,0.0
11,0.2,0.20212836921577304
110,0.0,0.0
111,0.0,0.0
112,0.2,0.13297736326207749
113,0.2,0.13297736326207749
114,0.6,0.3989320897862324
115,0.0,0.0
116,0.4,0.26595472652415497
117,0.6,0.3989320897862324
118,0.0,0.0
119,0.2,0.13297736326207749
12,0.4,0.26595472652415497
120,0.6,0.3989320897862324
121,0.0,0.0
122,0.6,0.3989320897862324
123,0.4,0.26595472652415497
124,0.0,0.0
125,0.2,0.13297736326207749
126,0.2,0.13297736326207749
127,0.0,0.0
128,0.4,0.26595472652415497
129,0.0,0.0
13,0.6,0.3989320897862324
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.4,0.26595472652415497
135,0.0,0.0
136,0.2,0.13297736326207749
137,0.4,0.26595472652415497
138,0.4,0.26595472652415497
139,0.2,0.13297736326207749
14,0.0,0.0
140,1.0,0.6648868163103875
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.6,0.3989320897862324
145,0.2,0.13297736326207749
146,0.0,0.0
147,0.2,0.13297736326207749
148,0.0,0.0
149,0.6,0.3989320897862324
15,0.2,0.13297736326207749
150,0.2,0.13297736326207749
151,0.4,0.26595472652415497
152,0.2,0.13297736326207749
153,0.2,0.13297736326207749
154,0.2,0.13297736326207749
155,0.4,0.26595472652415497
156,0.4,0.26595472652415497
157,0.2,0.13297736326207749
158,0.2,0.13297736326207749
159,0.0,0.0
16,0.0,0.0
160,0.2,0.13297736326207749
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.2,0.13297736326207749
165,0.2,0.13297736326207749
166,0.0,0.0
167,0.2,0.13297736326207749
168,0.4,0.26595472652415497
169,0.2,0.13297736326207749
17,0.2,0.13297736326207749
170,0.4,0.26595472652415497
171,0.0,0.0
172,0.0,0.0
173,0.2,0.13297736326207749
174,0.2,0.13297736326207749
175,0.0,0.0
176,0.2,0.13297736326207749
177,0.4,0.26595472652415497
178,1.0,0.6648868163103875
179,0.6,0.3989320897862324
18,0.0,0.0
180,0.0,0.0
181,0.2,0.13297736326207749
182,0.0,0.0
183,0.6,0.3989320897862324
184,0.2,0.13297736326207749
185,0.0,0.0
186,0.0,0.0
187,0.2,0.13297736326207749
188,0.2,0.13297736326207749
189,0.4,0.26595472652415497
19,0.0,0.0
190,0.0,0.0
191,0.4,0.26595472652415497
192,0.4,0.26595472652415497
193,0.2,0.13297736326207749
194,0.0,0.0
195,0.0,0.0
196,0.2,0.13297736326207749
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
2,0.0,0.0
20,0.0,0.0
200,0.2,0.13297736326207749
201,0.2,0.13297736326207749
202,0.2,0.13297736326207749
203,0.0,0.0
204,0.4,0.26595472652415497
205,0.2,0.13297736326207749
206,0.6,0.3989320897862324
207,0.0,0.0
208,0.6,0.3989320897862324
209,0.0,0.0
21,1.0,0.6648868163103875
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.2,0.13297736326207749
216,0.0,0.0
217,0.2,0.13297736326207749
218,0.4,0.26595472652415497
219,0.4,0.26595472652415497
22,0.2,0.13297736326207749
220,0.0,0.0
221,0.0,0.0
222,0.4,0.26595472652415497
223,0.2,0.2017267805513556
224,0.4,0.4034535611027112
225,0.2,0.2017267805513556
226,0.0,0.0
227,0.2,0.2017267805513556
228,0.4,0.4034535611027112
229,0.2,0.2017267805513556
23,0.0,0.0
230,0.4,0.4034535611027112
231,0.0,0.0
232,0.0,0.0
233,0.6,0.6051803416540669
234,0.0,0.0
235,0.2,0.2017267805513556
236,0.0,0.0
237,0.6,0.6051803416540669
238,0.6,0.6000000000000002
239,0.0,0.0
24,0.0,0.0
240,0.2,0.2
241,0.4,0.4
242,0.0,0.0
243,0.0,0.0
244,0.6,0.6000000000000002
245,0.2,0.2
246,0.2,0.2
247,0.0,0.0
248,0.0,0.0
249,0.2,0.2
25,0.4,0.26595472652415497
250,1.0,1.0
251,0.0,0.0
252,0.6,0.6000000000000002
253,0.0,0.0
254,0.6,0.6000000000000002
255,0.2,0.2
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.2,0.21016014250412196
26,0.2,0.13297736326207749
260,0.0,0.0
261,0.4,0.5310081606383025
262,0.4,0.5310081606383025
263,0.2,0.13275204015957562
264,0.2,0.13275204015957562
265,0.2,0.13275204015957562
266,0.4,0.26550408031915124
267,0.0,0.0
268,0.4,0.26550408031915124
269,0.0,0.0
27,0.4,0.26595472652415497
270,0.4,0.26550408031915124
271,0.0,0.0
272,0.2,0.13275204015957562
273,0.2,0.13275204015957562
274,0.0,0.0
275,0.4,0.26550408031915124
276,0.6,0.3982561204787268
277,0.0,0.0
278,0.2,0.13275204015957562
279,0.0,0.0
28,0.8,0.5319094530483099
280,0.0,0.0
281,0.2,0.13275204015957562
282,0.4,0.26550408031915124
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.6,0.3982561204787268
287,0.0,0.0
288,0.2,0.13275204015957562
289,0.2,0.13275204015957562
29,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.4,0.26550408031915124
293,0.2,0.13275204015957562
294,0.4,0.26550408031915124
295,0.4,0.26550408031915124
296,0.0,0.0
297,0.2,0.13275204015957562
298,0.0,0.0
299,0.0,0.0
3,0.0,0.0
30,0.4,0.26595472652415497
300,0.4,0.26550408031915124
301,0.0,0.0
302,0.6,0.3982561204787268
303,0.4,0.26550408031915124
304,0.0,0.0
305,0.2,0.13275204015957562
306,0.0,0.0
307,0.2,0.13275204015957562
308,0.2,0.13275204015957562
309,0.6,0.3982561204787268
31,0.2,0.13297736326207749
310,0.4,0.26550408031915124
311,0.4,0.26550408031915124
312,0.6,0.3982561204787268
313,0.2,0.13275204015957562
314,0.0,0.0
315,0.4,0.26550408031915124
316,0.0,0.0
317,0.4,0.26550408031915124
318,0.0,0.0
319,0.4,0.26550408031915124
32,0.6,0.3989320897862324
320,0.2,0.13275204015957562
321,0.4,0.26550408031915124
322,0.0,0.0
323,0.0,0.0
324,0.2,0.13275204015957562
325,0.6,0.3982561204787268
326,0.2,0.13275204015957562
327,0.4,0.26550408031915124
328,0.0,0.0
329,0.4,0.26550408031915124
33,0.2,0.13297736326207749
330,0.0,0.0
331,0.0,0.0
332,0.6,0.3982561204787268
333,0.2,0.13275204015957562
334,0.4,0.26550408031915124
335,0.0,0.0
336,0.0,0.0
337,0.6,0.3982561204787268
338,0.0,0.0
339,0.2,0.13275204015957562
34,0.2,0.13297736326207749
340,0.4,0.26550408031915124
341,0.0,0.0
342,0.4,0.26550408031915124
343,0.6,0.3982561204787268
344,0.4,0.26550408031915124
345,0.4,0.26550408031915124
346,0.2,0.13275204015957562
347,0.0,0.0
348,0.2,0.13275204015957562
349,0.2,0.13275204015957562
35,0.0,0.0
350,0.0,0.0
351,0.2,0.13275204015957562
352,0.2,0.13275204015957562
353,0.4,0.26550408031915124
354,0.0,0.0
355,0.2,0.13275204015957562
356,0.2,0.13275204015957562
357,0.0,0.0
358,0.2,0.13275204015957562
359,0.2,0.13275204015957562
36,0.0,0.0
360,0.2,0.13275204015957562
361,0.0,0.0
362,0.2,0.13275204015957562
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.4,0.26550408031915124
367,0.2,0.13275204015957562
368,0.0,0.0
369,0.0,0.0
37,0.0,0.0
370,0.2,0.13275204015957562
371,0.2,0.13275204015957562
372,0.4,0.26550408031915124
373,0.6,0.3982561204787268
374,0.2,0.13275204015957562
375,0.0,0.0
376,0.2,0.13275204015957562
377,0.2,0.13275204015957562
378,0.0,0.0
379,0.0,0.0
38,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.2,0.13275204015957562
383,0.6,0.3982561204787268
384,0.6,0.3982561204787268
385,0.2,0.13275204015957562
386,0.2,0.13275204015957562
387,0.0,0.0
388,0.2,0.13275204015957562
389,0.4,0.26550408031915124
39,0.0,0.0
390,0.2,0.13275204015957562
391,0.0,0.0
392,0.6,0.3982561204787268
393,0.2,0.13275204015957562
394,0.0,0.0
395,0.6,0.3982561204787268
396,0.4,0.26550408031915124
397,0.0,0.0
398,0.0,0.0
399,0.2,0.13275204015957562
4,0.0,0.0
40,0.2,0.13297736326207749
400,0.0,0.0
401,0.0,0.0
402,0.2,0.13275204015957562
403,0.6,0.3982561204787268
404,0.2,0.13275204015957562
405,0.2,0.13275204015957562
406,0.0,0.0
407,0.2,0.13275204015957562
408,0.0,0.0
409,0.2,0.13275204015957562
41,0.0,0.0
