node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
1,1,0,0.57894737,0.57894737,0.5830487,0.0,1.0,0.27142859,0.0,0.6753247,0.6315789,0.25
10,1,1,0.5263158,0.5263158,0.5017766,0.06666667,1.0,0.45,0.09090909,0.74285716,1.0,0.375
100,1,2,0.57894737,0.57894737,0.5635412,0.0,1.0,0.39285713,0.18181819,0.6753247,1.0,0.625
101,1,3,0.42105263,0.42105263,0.40434468,0.0,1.0,0.19285715,0.27272728,0.6339286,0.5263158,0.125
102,1,1,0.7894737,0.7894737,0.74230886,0.057142857,1.0,0.45,0.09090909,0.67142856,0.68421054,0.25
103,1,2,0.42105263,0.42105263,0.38760597,0.0,1.0,0.39285713,0.18181819,0.8125,1.0,0.25
104,1,2,0.47368422,0.47368422,0.4735357,0.083333336,1.0,0.39285713,0.18181819,0.6825397,0.7894737,0.25
105,1,1,0.84210527,0.84210527,0.78869396,0.175,1.0,0.45,0.09090909,0.70089287,0.7368421,0.125
106,1,1,0.36842105,0.36842105,0.36548612,0.0,0.8333333,0.45,0.09090909,0.622449,0.68421054,0.25
107,1,4,0.42105263,0.42105263,0.4229482,0.0,1.0,0.4,0.36363637,0.6875,0.7368421,0.375
108,1,2,0.57894737,0.57894737,0.56054527,0.10909091,1.0,0.39285713,0.18181819,0.66233766,0.7368421,0.375
109,1,2,0.42105263,0.42105263,0.39650142,0.21428572,1.0,0.39285713,0.18181819,0.70535713,0.6315789,0.375
11,1,0,0.36842105,0.36842105,0.38494805,0.0,1.0,0.27142859,0.0,0.59183675,0.57894737,0.375
110,1,5,0.6315789,0.6315789,0.5840803,0.045454547,1.0,0.25714287,0.45454547,0.75595236,1.0,0.375
111,1,4,0.31578946,0.31578946,0.31687382,0.0,0.8333333,0.4,0.36363637,0.63095236,0.84210527,0.375
112,1,6,0.10526316,0.10526316,0.13377433,0.0,0.33333334,1.0,0.54545456,0.8214286,0.84210527,0.125
113,1,1,0.47368422,0.47368422,0.4453578,0.16666667,1.0,0.45,0.09090909,0.8333333,0.84210527,0.5
