node_id,community_id,community_size
10007042,0,470
10046442,0,470
10074432,1,124
10077242,2,325
10093672,3,48
10104672,4,193
10107362,2,325
10125152,5,24
10125822,6,200
10130032,7,55
10138132,0,470
10144442,8,165
10166632,0,470
10214802,9,2
10241462,10,3
10241802,2,325
10263662,11,63
10270072,12,52
10270872,4,193
10284152,13,60
1032291,14,255
10326,2,325
10332972,15,19
10348132,2,325
10367842,14,255
10507892,16,224
10523552,5,24
10524,17,52
10545772,18,55
1058591,19,174
10599392,6,200
10609292,20,62
10618402,0,470
10638782,2,325
10645702,21,133
10651272,12,52
10659742,3,48
10701982,22,49
10717512,14,255
10722102,5,24
10728992,0,470
10732492,19,174
10750192,6,200
10768042,6,200
10790832,8,165
10804132,0,470
1081091,23,62
10821392,7,55
10836002,17,52
1086591,24,4
10936542,22,49
10969982,21,133
10996862,25,338
1100251,22,49
11039482,2,325
1106311,14,255
11069572,19,174
11071232,0,470
11120172,2,325
1112751,26,77
11130772,1,124
11138972,20,62
11142222,24,4
11162812,7,55
11206912,16,224
11221192,25,338
11231562,0,470
11264322,16,224
11288162,27,61
11332342,28,78
11347052,29,2
11350892,18,55
11358372,0,470
11360912,14,255
11364652,1,124
11376132,6,200
11379982,14,255
11395432,4,193
11402482,22,49
11425612,13,60
11442052,25,338
1147031,30,54
11541862,23,62
11550142,16,224
1160081,6,200
11606702,14,255
11620042,31,7
11625152,11,63
11626822,32,3
11650012,0,470
11672342,4,193
11702862,2,325
11724382,14,255
11726732,0,470
11763862,3,48
11767072,19,174
11769872,3,48
11770552,20,62
11786302,0,470
11792612,20,62
11819122,4,193
11842342,8,165
11918842,14,255
11920922,33,2
11926262,1,124
11944562,0,470
11963282,2,325
11981952,20,62
12018412,15,19
12037502,26,77
12062282,34,2
12080652,8,165
12081592,26,77
12114432,17,52
12115732,16,224
12118882,25,338
12149902,17,52
12163342,27,61
12168312,16,224
12174212,0,470
12217472,1,124
12222522,4,193
12227112,6,200
12230022,25,338
12264532,6,200
12286822,4,193
12287142,23,62
12301112,22,49
12327342,0,470
12334662,0,470
12369282,0,470
12377702,14,255
12389772,0,470
12429382,35,3
12448322,26,77
12455292,4,193
12464552,8,165
12470922,16,224
1249501,30,54
1253451,1,124
12618652,0,470
12623252,13,60
12650962,0,470
1265601,0,470
12681372,14,255
12695882,11,63
12706762,0,470
12715022,6,200
12739402,16,224
12740012,31,7
12741382,0,470
12771132,0,470
1277191,2,325
12783392,15,19
12787922,36,4
12790082,22,49
12793382,22,49
12803772,8,165
12818,4,193
12874212,6,200
1290661,37,2
12920142,7,55
12925,25,338
12952252,17,52
12964542,16,224
12966662,14,255
12967642,20,62
12973362,8,165
13008262,31,7
1304091,6,200
13043702,2,325
