node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
0,other,0,other,0.3397350321591338,0.3397350321591338,0.3331897179420643,0.4444444444444445,0.4444444444444445,0.4444444444444445,2,0,1.0,0.08055555555555556,1.0,0.08055555555555556,0.4802469135802469,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7859030837004406,0.4143127238313554,0.0,0.0,8.327194177678477,8.206360844345143,8.327194177678477,8.327194177678477,per_group,0
1,black,1,black,0.5151995922989393,0.5151995922989393,0.4177843386070792,0.5,0.5,0.0,6,0,1.0,0.24205555555555555,1.0,0.24205555555555555,0.6210277777777777,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.2495929372833944,0.0,0.0,5.7423641292662015,5.379280795932869,5.7423641292662015,5.7423641292662015,per_group,0
10,white,10,white,0.8099915424672718,0.8099915424672718,0.7760381646293563,1.0,1.0,0.0,20,0,1.0,0.8137222222222222,1.0,0.8137222222222222,1.8137222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31284154433234856,0.0,0.0,8.962429030606856,7.741845697273522,8.962429030606856,8.962429030606856,per_group,0
100,latino,100,latino,0.11973806966745885,0.11973806966745885,0.32420769050049003,0.09090909090909091,0.09090909090909091,0.0,13,0,1.0,0.5302222222222223,1.0,0.5302222222222223,0.1391111111111111,0.5,0.5,0.09502262443438922,0.09502262443438922,0.0,0.0,0.0,0.04146151852811609,0.12715697462767483,0.0,0.0,3.415355540512534,2.620022207179201,3.415355540512534,3.415355540512534,per_group,1
101,white,101,white,0.24974648449639425,0.24974648449639425,0.21543670894068226,0.1,0.09999999999999999,0.0,20,0,1.0,0.8137222222222222,1.0,0.8137222222222222,0.1813722222222222,0.16666666666666666,0.16666666666666666,0.7826086956521741,0.7826086956521741,0.0,0.0,0.0,0.0,0.2560759070514373,0.0,0.0,2.8551743075386335,1.6345909742053002,2.8551743075386335,2.8551743075386335,per_group,2
102,other,102,other,0.05175717270457099,0.05175717270457099,0.07104514003805537,0.11111111111111112,0.1111111111111111,0.11111111111111112,2,0,1.0,0.08055555555555556,1.0,0.08055555555555556,0.12006172839506171,0.3333333333333333,0.3333333333333333,0.5059288537549408,0.5059288537549408,0.0,0.0,0.0,0.7859030837004406,0.6517419557402203,0.0,0.0,5.754338419898288,5.633505086564955,5.754338419898288,5.754338419898288,per_group,3
103,white,103,white,0.2227625276649647,0.2227625276649647,0.1892182669332119,0.3,0.3,0.0,20,0,1.0,0.8137222222222222,1.0,0.8137222222222222,0.5441166666666667,0.0,0.0,0.2236024844720499,0.2236024844720499,0.0,0.0,0.0,0.0,0.12626217367695391,0.0,0.0,2.448473249804416,1.2278899164710828,2.448473249804416,2.448473249804416,per_group,4
104,white,104,white,0.10234245112769072,0.10234245112769072,0.10241197140006869,0.1,0.09999999999999999,0.0,20,0,1.0,0.8137222222222222,1.0,0.8137222222222222,0.1813722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3895022120803622,0.0,0.0,1.7193079578595944,0.4987246245262612,1.7193079578595944,1.7193079578595944,per_group,5
105,other,105,other,0.38602748829473443,0.38602748829473443,0.29177580789981283,0.4444444444444445,0.4444444444444445,0.4444444444444445,2,0,1.0,0.08055555555555556,1.0,0.08055555555555556,0.4802469135802469,0.0,0.0,0.5059288537549408,0.5059288537549408,0.0,0.0,0.0,0.7859030837004406,0.3430401420261743,0.0,0.0,6.5958107949228735,6.47497746158954,6.5958107949228735,6.5958107949228735,per_group,3
106,latino,106,latino,0.31931090397467293,0.31931090397467293,0.2962261029816758,0.2727272727272727,0.2727272727272727,0.0,13,0,1.0,0.5302222222222223,1.0,0.5302222222222223,0.4173333333333333,1.0,1.0,0.9264705882352943,0.9264705882352943,0.0,0.0,0.0,0.04146151852811609,0.08598842452711723,0.0,0.0,6.523841770283137,5.728508436949803,6.523841770283137,6.523841770283137,per_group,2
107,black,107,black,0.16140575705130902,0.16140575705130902,0.05620266396459253,0.3,0.3,0.0,6,0,1.0,0.24205555555555555,1.0,0.24205555555555555,0.37261666666666665,0.0,0.0,0.2647058823529414,0.2647058823529414,0.0,0.0,0.0,0.18139414356050793,0.195143902780187,0.0,0.0,2.308680625226939,1.9455972918936058,2.308680625226939,2.308680625226939,per_group,4
