node_id,ris_score,fair_ris_score,shortfall_gain,mf_gain_score,weakest_group_gain,community_diversity_score,spread_proxy_score,combined_fairness_gain,fairness_ris_score,label_score
10007042,0.0,0.0,0.0,0.0,0.0,0.9429158110882957,0.015529433521559501,0.05906078,0.0,0.059060778468847275
10046442,0.0,0.0,0.0,0.0,0.0,0.9429158110882957,0.0551533733343243,0.06053562,0.0,0.06053562089800835
10074432,0.0,0.0,0.0,0.0,0.0,0.8675621530786041,0.008788405855952551,0.054135308,0.0,0.05413530766963959
10077242,0.5,0.25,0.05925517575927746,0.0,0.0,1.0,0.14139962393015856,0.21341237,0.25,0.21341237425804138
10093672,0.5,0.25,0.05925517575927746,0.0,0.0,0.6444756655499118,0.1256471861633776,0.1907711,0.25,0.19077110290527344
10104672,0.0,0.0,0.0,0.0,0.0,1.0,0.004635295516453154,0.062196508,0.0,0.062196508049964905
10107362,0.0,0.0,0.0,0.0,0.0,0.7865771315463308,0.0007752181855158561,0.048813146,0.0,0.048813145607709885
10125152,0.0,0.0,0.0,0.0,0.0,0.0,0.0013044638665678377,3.753518e-05,0.0,3.7535181036219e-05
10125822,0.0,0.0,0.0,0.0,0.0,0.935835601610875,0.09010088044649686,0.061397184,0.0,0.06139718368649483
10130032,0.0,0.0,0.0,0.0,0.0,0.5146231394795764,0.008407747448713407,0.03222657,0.0,0.0322265699505806
10138132,0.0,0.0,0.0,0.0,0.0,0.9429158110882957,0.145195633225246,0.06388708,0.0,0.0638870820403099
10144442,0.5,0.25,0.05925517575927746,0.0,0.0,0.7658084557468542,0.1289893820596946,0.19842237,0.25,0.198422372341156
10166632,0.5,0.25,0.05925517575927746,0.0,0.0,0.9429158110882957,0.1251506311506076,0.20926635,0.25,0.20926634967327118
10214802,0.0,0.0,0.0,0.0,0.0,0.0,0.0055243230040659536,0.00019460254,0.0,0.00019460254407022148
10241462,0.0,0.0,0.0,0.0,0.0,0.0,0.0036779861540585596,0.00012588005,0.0,0.00012588004756253213
10241802,0.0,0.0,0.0,0.0,0.0,1.0,0.000306682805682167,0.062035393,0.0,0.062035392969846725
10263662,0.0,0.0,0.0,0.0,0.0,0.5987560634467161,0.015683928003364545,0.037716582,0.0,0.0377165824174881
10270072,0.5,0.25,0.05925517575927746,0.0,0.0,0.7145790554414785,0.14004290812679224,0.19565578,0.25,0.19565577805042267
10270872,0.0,0.0,0.0,0.0,0.0,0.0,0.0013743012178812708,4.0134597e-05,0.0,4.0134596929419786e-05
10284152,0.0,0.0,0.0,0.0,0.0,0.8936667069291783,0.004827321675365172,0.05560727,0.0,0.05560727044939995
1032291,0.0,0.0,0.0,0.0,0.0,0.8675621530786041,0.004819813495077542,0.053987592,0.0,0.053987592458724976
10326,0.0,0.0,0.0,0.0,0.0,1.0,0.020282572358096485,0.06277891,0.0,0.06277891248464584
10332972,0.0,0.0,0.0,0.0,0.0,0.0,0.002171685816404177,6.981404e-05,0.0,6.981404294492677e-05
10348132,0.0,0.0,0.0,0.0,0.0,1.0,0.017156075307410087,0.06266254,0.0,0.06266254186630249
10367842,0.0,0.0,0.0,0.0,0.0,0.8675621530786041,0.0005282598481289184,0.05382786,0.0,0.053827859461307526
10507892,0.0,0.0,0.0,0.0,0.0,0.9481424034922286,0.000885159039425925,0.058839936,0.0,0.058839935809373856
10523552,0.0,0.0,0.0,0.0,0.0,0.0,0.005250519083854921,0.00018441128,0.0,0.0001844112848630175
10524,0.0,0.0,0.0,0.0,0.0,1.0,0.024445694274867633,0.06293387,0.0,0.06293386965990067
10545772,0.0,0.0,0.0,0.0,0.0,0.8837173929576394,0.02144450476717616,0.05560857,0.0,0.05560857057571411
1058591,0.0,0.0,0.0,0.0,0.0,0.8936667069291783,0.01763802219196429,0.056084096,0.0,0.05608409643173218
10599392,0.0,0.0,0.0,0.0,0.0,0.935835601610875,0.0011343988724833844,0.058085762,0.0,0.058085761964321136
10609292,0.0,0.0,0.0,0.0,0.0,0.8275581793292266,0.004108938233898535,0.05147949,0.0,0.051479488611221313
10618402,0.5,0.25,0.05925517575927746,0.0,0.0,0.9429158110882957,0.12921251223241226,0.20941754,0.25,0.20941753685474396
10638782,0.0,0.0,0.0,0.0,0.0,1.0,0.13747145975146313,0.0671408,0.0,0.06714080274105072
10645702,0.0,0.0,0.0,0.0,0.0,0.6127387184159027,0.005345707246749169,0.038199198,0.0,0.03819919750094414
