node_id,community_id,community_size
10007042,0,430
10046442,0,430
10074432,1,54
10077242,2,386
10093672,0,430
10104672,3,163
10107362,2,386
10125152,4,24
10125822,5,204
10130032,3,163
10138132,0,430
10144442,6,96
10166632,0,430
10214802,7,2
10241462,8,3
10241802,2,386
10263662,9,143
10270072,10,67
10270872,9,143
10284152,1,54
1032291,11,220
10326,2,386
10332972,12,106
10348132,2,386
10367842,11,220
10507892,13,222
10523552,4,24
10524,2,386
10545772,14,138
1058591,15,168
10599392,5,204
10609292,16,38
10618402,0,430
10638782,2,386
10645702,17,89
10651272,9,143
10659742,9,143
10701982,18,136
10717512,11,220
10722102,4,24
10728992,0,430
10732492,15,168
10750192,5,204
10768042,5,204
10790832,6,96
10804132,0,430
1081091,10,67
10821392,19,86
10836002,20,46
1086591,21,4
10936542,18,136
10969982,17,89
10996862,22,341
1100251,18,136
11039482,2,386
1106311,11,220
11069572,15,168
11071232,0,430
11120172,2,386
1112751,23,80
11130772,24,102
11138972,16,38
11142222,21,4
11162812,19,86
11206912,13,222
11221192,22,341
11231562,0,430
11264322,13,222
11288162,1,54
11332342,19,86
11347052,25,2
11350892,14,138
11358372,0,430
11360912,11,220
11364652,1,54
11376132,5,204
11379982,11,220
11395432,3,163
11402482,18,136
11425612,18,136
11442052,22,341
1147031,26,55
11541862,5,204
11550142,13,222
1160081,5,204
11606702,11,220
11620042,3,163
11625152,9,143
11626822,27,3
11650012,0,430
11672342,3,163
11702862,2,386
11724382,11,220
11726732,0,430
11763862,24,102
11767072,15,168
11769872,9,143
11770552,16,38
11786302,0,430
11792612,24,102
11819122,23,80
11842342,28,72
11918842,11,220
11920922,29,2
11926262,14,138
11944562,0,430
11963282,2,386
11981952,24,102
12018412,12,106
12037502,23,80
12062282,30,2
12080652,6,96
12081592,23,80
12114432,20,46
12115732,13,222
12118882,22,341
12149902,20,46
12163342,2,386
12168312,13,222
12174212,0,430
12217472,24,102
12222522,2,386
12227112,5,204
12230022,22,341
12264532,5,204
12286822,3,163
12287142,10,67
12301112,18,136
12327342,19,86
12334662,0,430
12369282,0,430
12377702,11,220
12389772,0,430
12429382,31,3
12448322,24,102
12455292,3,163
12464552,11,220
12470922,13,222
1249501,17,89
1253451,12,106
12618652,0,430
12623252,1,54
12650962,0,430
1265601,9,143
12681372,11,220
12695882,9,143
12706762,0,430
12715022,5,204
12739402,13,222
12740012,3,163
12741382,0,430
12771132,0,430
1277191,2,386
12783392,12,106
12787922,32,4
12790082,18,136
12793382,18,136
12803772,28,72
12818,24,102
12874212,5,204
1290661,33,2
12920142,17,89
12925,22,341
12952252,20,46
12964542,13,222
12966662,11,220
12967642,0,430
12973362,6,96
13008262,3,163
1304091,5,204
13043702,2,386
13051142,2,386
13116482,15,168
13118432,15,168
1315431,0,430
13159492,34,5
13170292,5,204
13211,3,163
13222222,15,168
13224342,9,143
13225072,14,138
13232092,2,386
13253832,3,163
13253992,0,430
13258742,35,2
13264762,3,163
13285072,0,430
13291122,5,204
13302,5,204
1330691,36,3
13308842,0,430
13330612,23,80
13354182,13,222
13406742,2,386
13454462,9,143
13466982,5,204
13467242,5,204
13473142,3,163
13473852,9,143
13501922,28,72
13541632,28,72
13648652,9,143
13651452,2,386
13654112,0,430
13722332,2,386
13746182,1,54
13755792,2,386
13763362,14,138
13767032,20,46
13768662,0,430
13772282,2,386
13789152,9,143
13797692,28,72
13894222,0,430
13897532,5,204
13923382,22,341
13936882,26,55
13942322,24,102
13960822,3,163
13979662,0,430
14025482,23,80
14027132,22,341
14038472,24,102
14050355,15,168
14051473,23,80
14052933,13,222
14053148,37,2
14055022,6,96
14061925,16,38
14062948,2,386
14063351,23,80
14065315,2,386
14066623,6,96
14069593,2,386
14070736,23,80
14070830,0,430
14073382,15,168
14078385,4,24
14086918,2,386
14087968,24,102
14092350,17,89
14092673,0,430
14095083,2,386
14097544,0,430
14098609,13,222
